UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-03-25 00:00:00,1537.0,268.0,3480.0,5.0,224.0,0.0,124.0,275.0,331.0
2023-03-25 01:00:00,1440.0,268.0,3484.0,6.0,219.0,0.0,113.0,274.0,330.0
2023-03-25 02:00:00,1429.0,269.0,3485.0,7.0,223.0,0.0,108.0,274.0,329.0
2023-03-25 03:00:00,1444.0,268.0,3483.0,6.0,219.0,0.0,117.0,276.0,328.0
2023-03-25 04:00:00,1478.0,265.0,3485.0,3.0,223.0,11.0,141.0,276.0,326.0
2023-03-25 05:00:00,1504.0,282.0,3488.0,4.0,226.0,52.0,153.0,269.0,352.0
2023-03-25 06:00:00,1542.0,288.0,3487.0,5.0,238.0,256.0,143.0,270.0,363.0
2023-03-25 07:00:00,1551.0,287.0,3485.0,9.0,233.0,451.0,156.0,271.0,358.0
2023-03-25 08:00:00,1576.0,290.0,3487.0,11.0,227.0,587.0,174.0,271.0,362.0
2023-03-25 09:00:00,1585.0,287.0,3488.0,13.0,222.0,704.0,199.0,268.0,362.0
2023-03-25 10:00:00,1588.0,286.0,3486.0,10.0,260.0,787.0,200.0,270.0,355.0
2023-03-25 11:00:00,1546.0,278.0,3487.0,4.0,218.0,857.0,201.0,269.0,351.0
2023-03-25 12:00:00,1496.0,269.0,3489.0,4.0,217.0,878.0,186.0,267.0,345.0
2023-03-25 13:00:00,1481.0,276.0,3485.0,9.0,217.0,755.0,189.0,268.0,346.0
2023-03-25 14:00:00,1507.0,281.0,3480.0,8.0,217.0,604.0,191.0,268.0,346.0
2023-03-25 15:00:00,1550.0,283.0,3484.0,10.0,228.0,307.0,177.0,268.0,349.0
2023-03-25 16:00:00,1604.0,290.0,3487.0,10.0,286.0,94.0,156.0,271.0,360.0
2023-03-25 17:00:00,1717.0,288.0,3490.0,7.0,316.0,18.0,139.0,271.0,362.0
2023-03-25 18:00:00,1761.0,285.0,3493.0,5.0,317.0,0.0,173.0,269.0,365.0
2023-03-25 19:00:00,1717.0,288.0,3496.0,8.0,331.0,0.0,191.0,271.0,360.0
2023-03-25 20:00:00,1709.0,286.0,3494.0,8.0,291.0,0.0,190.0,270.0,353.0
2023-03-25 21:00:00,1549.0,274.0,3493.0,9.0,291.0,0.0,187.0,269.0,333.0
2023-03-25 22:00:00,1495.0,267.0,3497.0,4.0,295.0,0.0,185.0,269.0,330.0
2023-03-25 23:00:00,1376.0,270.0,3499.0,6.0,270.0,0.0,186.0,271.0,331.0
