Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
36600,2023-03-06 00:00:00,441.19,4152.0,310.0,3511.0,6.0,225.0,0.0,43.0,278.0,343.0
36601,2023-03-06 01:00:00,440.85,4151.0,310.0,3514.0,6.0,221.0,0.0,49.0,279.0,342.0
36602,2023-03-06 02:00:00,441.76,4168.0,311.0,3513.0,6.0,222.0,0.0,44.0,279.0,340.0
36603,2023-03-06 03:00:00,443.84,4214.0,314.0,3511.0,6.0,219.0,0.0,49.0,279.0,344.0
36604,2023-03-06 04:00:00,437.38,4319.0,592.0,3512.0,6.0,500.0,2.0,42.0,279.0,351.0
36605,2023-03-06 05:00:00,442.49,4397.0,1039.0,3515.0,6.0,506.0,14.0,45.0,280.0,384.0
36606,2023-03-06 06:00:00,439.77,4454.0,1166.0,3514.0,7.0,568.0,98.0,39.0,284.0,387.0
36607,2023-03-06 07:00:00,430.67,4422.0,1166.0,3512.0,6.0,623.0,260.0,36.0,285.0,387.0
36608,2023-03-06 08:00:00,427.11,4382.0,1159.0,3513.0,5.0,533.0,412.0,31.0,286.0,382.0
36609,2023-03-06 09:00:00,425.25,4387.0,1158.0,3515.0,4.0,491.0,504.0,34.0,289.0,379.0
36610,2023-03-06 10:00:00,432.9,4405.0,1155.0,3514.0,6.0,304.0,501.0,42.0,287.0,379.0
36611,2023-03-06 11:00:00,429.77,4367.0,1150.0,3509.0,6.0,369.0,476.0,49.0,285.0,376.0
36612,2023-03-06 12:00:00,436.9,4439.0,1148.0,3510.0,6.0,291.0,417.0,63.0,287.0,374.0
36613,2023-03-06 13:00:00,436.41,4417.0,1150.0,3510.0,6.0,345.0,352.0,61.0,295.0,377.0
36614,2023-03-06 14:00:00,442.41,4449.0,1156.0,3508.0,6.0,343.0,233.0,56.0,303.0,382.0
36615,2023-03-06 15:00:00,447.49,4464.0,1158.0,3506.0,6.0,350.0,124.0,45.0,302.0,384.0
36616,2023-03-06 16:00:00,448.5,4405.0,1162.0,3509.0,6.0,368.0,28.0,43.0,302.0,390.0
36617,2023-03-06 17:00:00,448.58,4333.0,1170.0,3509.0,6.0,327.0,6.0,44.0,298.0,392.0
36618,2023-03-06 18:00:00,447.54,4319.0,1173.0,3507.0,6.0,340.0,0.0,53.0,298.0,395.0
36619,2023-03-06 19:00:00,446.84,4291.0,1170.0,3508.0,6.0,339.0,0.0,43.0,297.0,391.0
36620,2023-03-06 20:00:00,444.3,4251.0,832.0,3511.0,6.0,321.0,0.0,41.0,293.0,379.0
36621,2023-03-06 21:00:00,438.17,4185.0,312.0,3512.0,6.0,316.0,0.0,43.0,292.0,349.0
36622,2023-03-06 22:00:00,433.54,4070.0,308.0,3510.0,6.0,305.0,0.0,45.0,292.0,343.0
36623,2023-03-06 23:00:00,433.14,4069.0,298.0,3510.0,7.0,299.0,0.0,56.0,291.0,340.0
