Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
42264,2023-10-28 00:00:00,335.96,2976.0,193.0,3467.0,6.0,122.0,0.0,114.0,311.0,333.0
42265,2023-10-28 01:00:00,339.33,3018.0,193.0,3463.0,7.0,121.0,0.0,98.0,311.0,335.0
42266,2023-10-28 02:00:00,339.49,3018.0,195.0,3460.0,7.0,112.0,0.0,107.0,312.0,337.0
42267,2023-10-28 03:00:00,341.74,3045.0,197.0,3462.0,6.0,109.0,0.0,94.0,312.0,341.0
42268,2023-10-28 04:00:00,344.22,3081.0,207.0,3465.0,7.0,112.0,2.0,90.0,314.0,365.0
42269,2023-10-28 05:00:00,349.26,3216.0,206.0,3462.0,5.0,128.0,23.0,107.0,311.0,365.0
42270,2023-10-28 06:00:00,341.07,3183.0,204.0,3461.0,0.0,189.0,90.0,129.0,307.0,363.0
42271,2023-10-28 07:00:00,332.18,3171.0,203.0,3460.0,0.0,193.0,297.0,119.0,302.0,361.0
42272,2023-10-28 08:00:00,316.92,3188.0,198.0,3459.0,2.0,183.0,711.0,125.0,301.0,354.0
42273,2023-10-28 09:00:00,300.09,3043.0,198.0,3455.0,4.0,110.0,1031.0,130.0,305.0,349.0
42274,2023-10-28 10:00:00,287.3,2848.0,193.0,3452.0,0.0,107.0,1109.0,114.0,303.0,343.0
42275,2023-10-28 11:00:00,296.01,2948.0,191.0,3450.0,10.0,107.0,1021.0,113.0,301.0,339.0
42276,2023-10-28 12:00:00,317.77,3161.0,196.0,3448.0,9.0,106.0,737.0,113.0,305.0,340.0
42277,2023-10-28 13:00:00,325.3,3208.0,197.0,3448.0,5.0,107.0,630.0,90.0,305.0,345.0
42278,2023-10-28 14:00:00,341.49,3315.0,200.0,3449.0,7.0,170.0,324.0,70.0,305.0,347.0
42279,2023-10-28 15:00:00,352.4,3405.0,204.0,3449.0,9.0,288.0,51.0,83.0,305.0,358.0
42280,2023-10-28 16:00:00,355.17,3409.0,216.0,3449.0,8.0,259.0,10.0,96.0,309.0,367.0
42281,2023-10-28 17:00:00,355.23,3391.0,221.0,3451.0,4.0,249.0,0.0,96.0,309.0,374.0
42282,2023-10-28 18:00:00,356.14,3396.0,214.0,3454.0,4.0,227.0,0.0,100.0,307.0,371.0
42283,2023-10-28 19:00:00,350.83,3298.0,211.0,3455.0,6.0,222.0,0.0,108.0,309.0,368.0
42284,2023-10-28 20:00:00,352.01,3300.0,195.0,3456.0,2.0,183.0,0.0,103.0,306.0,336.0
42285,2023-10-28 21:00:00,346.89,3203.0,190.0,3457.0,4.0,184.0,0.0,105.0,300.0,332.0
42286,2023-10-28 22:00:00,332.5,2944.0,192.0,3458.0,3.0,185.0,0.0,102.0,306.0,334.0
42287,2023-10-28 23:00:00,323.7,2743.0,192.0,3456.0,0.0,118.0,0.0,104.0,306.0,334.0
