UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-07-13 00:00:00,2024.0,863.0,2932.0,13.0,81.0,0.0,39.0,251.0,343.0
2023-07-13 01:00:00,1990.0,855.0,2937.0,12.0,81.0,0.0,24.0,251.0,343.0
2023-07-13 02:00:00,1949.0,866.0,2939.0,13.0,84.0,11.0,32.0,251.0,343.0
2023-07-13 03:00:00,1996.0,824.0,2941.0,13.0,84.0,19.0,25.0,251.0,345.0
2023-07-13 04:00:00,2019.0,893.0,2944.0,11.0,89.0,94.0,33.0,249.0,360.0
2023-07-13 05:00:00,1978.0,901.0,2946.0,13.0,91.0,261.0,43.0,245.0,359.0
2023-07-13 06:00:00,1966.0,897.0,2944.0,11.0,85.0,494.0,30.0,244.0,354.0
2023-07-13 07:00:00,1942.0,885.0,2945.0,11.0,80.0,762.0,20.0,250.0,348.0
2023-07-13 08:00:00,1906.0,855.0,2946.0,8.0,82.0,1009.0,23.0,252.0,341.0
2023-07-13 09:00:00,1893.0,858.0,2945.0,7.0,84.0,1269.0,36.0,253.0,339.0
2023-07-13 10:00:00,1859.0,809.0,2944.0,7.0,167.0,1372.0,29.0,253.0,339.0
2023-07-13 11:00:00,1885.0,864.0,2940.0,10.0,184.0,1415.0,24.0,253.0,339.0
2023-07-13 12:00:00,1903.0,847.0,2799.0,11.0,107.0,1321.0,26.0,253.0,344.0
2023-07-13 13:00:00,1910.0,841.0,2728.0,15.0,88.0,1377.0,32.0,253.0,345.0
2023-07-13 14:00:00,1812.0,840.0,2867.0,8.0,86.0,1156.0,53.0,254.0,345.0
2023-07-13 15:00:00,1954.0,839.0,2938.0,12.0,89.0,786.0,60.0,254.0,347.0
2023-07-13 16:00:00,2029.0,861.0,2942.0,13.0,92.0,431.0,47.0,257.0,358.0
2023-07-13 17:00:00,2092.0,863.0,2943.0,11.0,283.0,173.0,40.0,256.0,362.0
2023-07-13 18:00:00,2170.0,882.0,2944.0,13.0,322.0,52.0,28.0,259.0,365.0
2023-07-13 19:00:00,2208.0,890.0,2947.0,13.0,326.0,21.0,29.0,257.0,363.0
2023-07-13 20:00:00,2249.0,885.0,2947.0,13.0,284.0,0.0,27.0,256.0,344.0
2023-07-13 21:00:00,2223.0,888.0,2952.0,12.0,150.0,0.0,36.0,258.0,344.0
2023-07-13 22:00:00,2278.0,774.0,2961.0,4.0,82.0,0.0,27.0,257.0,345.0
2023-07-13 23:00:00,2441.0,806.0,2965.0,10.0,82.0,0.0,21.0,256.0,344.0
