Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
41856,2023-10-11 00:00:00,33.83,46.0,24.0,0.0,666.0,87.0,20.0
41857,2023-10-11 01:00:00,34.43,46.0,24.0,0.0,668.0,86.0,21.0
41858,2023-10-11 02:00:00,33.44,46.0,24.0,0.0,692.0,87.0,21.0
41859,2023-10-11 03:00:00,28.85,46.0,24.0,0.0,699.0,86.0,14.0
41860,2023-10-11 04:00:00,29.58,46.0,24.0,0.0,696.0,86.0,15.0
41861,2023-10-11 05:00:00,29.79,46.0,24.0,66.0,697.0,86.0,19.0
41862,2023-10-11 06:00:00,28.78,46.0,24.0,67.0,711.0,85.0,18.0
41863,2023-10-11 07:00:00,28.23,45.0,24.0,82.0,741.0,85.0,20.0
41864,2023-10-11 08:00:00,26.73,45.0,24.0,99.0,779.0,86.0,20.0
41865,2023-10-11 09:00:00,26.16,45.0,24.0,107.0,794.0,86.0,20.0
41866,2023-10-11 10:00:00,25.62,45.0,24.0,123.0,822.0,86.0,21.0
41867,2023-10-11 11:00:00,24.44,45.0,24.0,138.0,839.0,86.0,20.0
41868,2023-10-11 12:00:00,24.65,44.0,24.0,131.0,822.0,86.0,20.0
41869,2023-10-11 13:00:00,20.6,44.0,24.0,98.0,861.0,86.0,12.0
41870,2023-10-11 14:00:00,19.0,44.0,24.0,70.0,896.0,86.0,9.0
41871,2023-10-11 15:00:00,22.67,44.0,24.0,43.0,910.0,87.0,16.0
41872,2023-10-11 16:00:00,24.4,44.0,24.0,1.0,895.0,87.0,17.0
41873,2023-10-11 17:00:00,22.29,44.0,24.0,0.0,873.0,87.0,12.0
41874,2023-10-11 18:00:00,22.03,44.0,24.0,0.0,885.0,87.0,12.0
41875,2023-10-11 19:00:00,20.61,44.0,24.0,0.0,904.0,87.0,10.0
41876,2023-10-11 20:00:00,20.8,44.0,24.0,0.0,900.0,81.0,10.0
41877,2023-10-11 21:00:00,21.79,44.0,24.0,0.0,853.0,80.0,10.0
41878,2023-10-11 22:00:00,25.26,44.0,25.0,0.0,802.0,78.0,14.0
41879,2023-10-11 23:00:00,24.41,44.0,25.0,0.0,767.0,79.0,11.0
