UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_unknown_production_forecast
2023-08-13 00:00:00,2024-07-17 00:00:00,3.1,2.573192039832942,287.94756500068274,287.1410678172096,0.0092316575807523,0.0397542910886443,35.90785,22.72305,0.0,159.0,84.24414,50.80399
2023-08-13 01:00:00,2024-07-17 00:00:00,3.1,2.228552622883297,287.3355730653569,286.03171426998426,0.0108682348961087,0.0228041801274017,37.83095,23.10713,0.0,171.00001,84.80113,50.41262
2023-08-13 02:00:00,2024-07-17 00:00:00,3.1,2.228552622883297,287.3355730653569,286.03171426998426,0.0108682348961087,0.0228041801274017,36.95939,22.98759,0.0,178.0,83.841,48.00985
2023-08-13 03:00:00,2024-07-17 00:00:00,3.1,2.228552622883297,287.3355730653569,286.03171426998426,0.0108682348961087,0.0228041801274017,30.38513,23.65693,0.0,186.99999,84.05509,50.21354
2023-08-13 04:00:00,2024-07-17 00:00:00,3.1,2.592722934394925,290.28681493009026,286.23022837783213,45.30813235936343,0.0251907133199272,29.26446,22.47859,2.0,186.0,84.37946,49.08383
2023-08-13 05:00:00,2024-07-17 00:00:00,3.1,2.592722934394925,290.28681493009026,286.23022837783213,45.30813235936343,0.0251907133199272,31.23845,25.25985,99.0,173.0,83.84073,49.47392
2023-08-13 06:00:00,2024-07-17 00:00:00,3.1,2.592722934394925,290.28681493009026,286.23022837783213,45.30813235936343,0.0251907133199272,35.29988,23.33133,217.0,154.0,83.60107,49.49911
2023-08-13 07:00:00,2024-07-17 00:00:00,3.1,2.934663510767757,294.8197414178535,285.40165922986984,464.7791479804828,0.001325283756154,36.25491,23.31196,324.00001,104.00001,83.3087,50.6871
2023-08-13 08:00:00,2024-07-17 00:00:00,3.1,2.934663510767757,294.8197414178535,285.40165922986984,464.7791479804828,0.001325283756154,44.20647,21.95494,422.00001,80.0,83.31291,50.40402
2023-08-13 09:00:00,2024-07-17 00:00:00,3.1,2.934663510767757,294.8197414178535,285.40165922986984,464.7791479804828,0.001325283756154,48.65863,22.96672,500.0,81.0,83.58143,49.14453
2023-08-13 10:00:00,2024-07-17 00:00:00,3.1,2.789640394719595,297.3697229079713,285.1148690218298,586.579105523164,0.0031768776320644,56.25166,23.83188,526.0,83.0,83.41468,49.57398
2023-08-13 11:00:00,2024-07-17 00:00:00,3.1,2.789640394719595,297.3697229079713,285.1148690218298,586.579105523164,0.0031768776320644,63.02284,23.66701,528.0,83.0,83.00586,48.05705
2023-08-13 12:00:00,2024-07-17 00:00:00,3.1,2.789640394719595,297.3697229079713,285.1148690218298,586.579105523164,0.0031768776320644,66.45722,25.233,477.99998,94.0,82.78555,48.37828
2023-08-13 13:00:00,2024-07-17 00:00:00,3.1,2.115070704431312,297.5711257134353,285.4253512138498,545.8549465768992,0.0,65.14019,24.56711,424.0,117.0,83.34415,50.38752
2023-08-13 14:00:00,2024-07-17 00:00:00,3.1,2.115070704431312,297.5711257134353,285.4253512138498,545.8549465768992,0.0,67.56419,24.12397,356.00001,145.0,83.23136,47.3099
2023-08-13 15:00:00,2024-07-17 00:00:00,3.1,2.115070704431312,297.5711257134353,285.4253512138498,545.8549465768992,0.0,69.83906,23.24864,257.00001,169.0,83.61887,48.17455
2023-08-13 16:00:00,2024-07-17 00:00:00,3.1,2.029918339358292,292.0401661294161,285.6265664308325,347.38263203879035,0.0,70.96096,22.00173,165.0,164.0,83.79789,48.47386
2023-08-13 17:00:00,2024-07-17 00:00:00,3.1,2.029918339358292,292.0401661294161,285.6265664308325,347.38263203879035,0.0,74.09067,22.08393,74.0,147.0,83.93674,48.18496
2023-08-13 18:00:00,2024-07-17 00:00:00,3.1,2.029918339358292,292.0401661294161,285.6265664308325,347.38263203879035,0.0,76.51184,21.84185,0.0,137.0,83.51261,49.17585
2023-08-13 19:00:00,2024-07-17 00:00:00,3.1,2.3606072072974253,290.4175982507878,284.88261495257154,0.0112976481738319,0.0,76.92566,21.37011,0.0,129.0,84.37897,47.65151
2023-08-13 20:00:00,2024-07-17 00:00:00,3.1,2.3606072072974253,290.4175982507878,284.88261495257154,0.0112976481738319,0.0,73.00874,22.50583,0.0,123.0,84.56918,46.39272
2023-08-13 21:00:00,2024-07-17 00:00:00,3.1,2.3606072072974253,290.4175982507878,284.88261495257154,0.0112976481738319,0.0,66.64387,21.77019,0.0,117.0,84.4926,46.07031
2023-08-13 22:00:00,2024-07-17 00:00:00,3.1,2.7985865908215963,289.97637144440466,284.80816999468175,0.0056119486171935,0.009177877438681,58.88119,22.4066,0.0,115.0,84.88023,45.03838
2023-08-13 23:00:00,2024-07-17 00:00:00,3.1,2.7985865908215963,289.97637144440466,284.80816999468175,0.0056119486171935,0.009177877438681,55.83575,22.87787,0.0,114.0,84.85563,47.33954
2023-08-14 00:00:00,2024-07-17 00:00:00,3.1,2.7985865908215963,289.97637144440466,284.80816999468175,0.0056119486171935,0.009177877438681,35.90785,22.72305,20.47872,63.1756,81.51019,50.02807
2023-08-14 01:00:00,2024-07-17 00:00:00,3.1,3.016897847864053,289.6901297127347,285.3622392359296,0.0116425621456917,0.0835791690776167,37.83095,23.10713,19.42968,68.11981,82.04858,49.63561
2023-08-14 02:00:00,2024-07-17 00:00:00,3.1,3.016897847864053,289.6901297127347,285.3622392359296,0.0116425621456917,0.0835791690776167,36.95939,22.98759,17.97781,76.97999,81.13249,47.29768
2023-08-14 03:00:00,2024-07-17 00:00:00,3.1,3.016897847864053,289.6901297127347,285.3622392359296,0.0116425621456917,0.0835791690776167,30.38513,23.65693,18.3509,83.60392,81.33332,49.4293
2023-08-14 04:00:00,2024-07-17 00:00:00,3.1,3.632212207218627,294.28810848085766,287.7572673473687,66.92755069128503,0.1016031397596388,29.26446,22.47859,18.30389,88.52615,81.62585,48.33101
2023-08-14 05:00:00,2024-07-17 00:00:00,3.1,3.632212207218627,294.28810848085766,287.7572673473687,66.92755069128503,0.1016031397596388,31.23845,25.25985,18.84706,92.97672,81.09257,48.70482
2023-08-14 06:00:00,2024-07-17 00:00:00,3.1,3.632212207218627,294.28810848085766,287.7572673473687,66.92755069128503,0.1016031397596388,35.29988,23.33133,20.00776,88.71281,80.88211,48.74172
2023-08-14 07:00:00,2024-07-17 00:00:00,3.1,3.826565251000858,300.0964835131169,289.28404211998827,518.508398317781,0.0,36.25491,23.31196,23.037,86.53636,80.61235,49.92516
2023-08-14 08:00:00,2024-07-17 00:00:00,3.1,3.826565251000858,300.0964835131169,289.28404211998827,518.508398317781,0.0,44.20647,21.95494,27.84824,88.428,80.62924,49.63888
2023-08-14 09:00:00,2024-07-17 00:00:00,3.1,3.826565251000858,300.0964835131169,289.28404211998827,518.508398317781,0.0,48.65863,22.96672,32.89724,85.30379,80.89737,48.4195
2023-08-14 10:00:00,2024-07-17 00:00:00,3.1,3.572650260103859,303.3241674154968,289.4708008602556,609.9526208599971,0.0013510767809516,56.25166,23.83188,36.65739,84.37241,80.71736,48.80996
2023-08-14 11:00:00,2024-07-17 00:00:00,3.1,3.572650260103859,303.3241674154968,289.4708008602556,609.9526208599971,0.0013510767809516,63.02284,23.66701,37.65451,87.6914,80.33063,47.35318
2023-08-14 12:00:00,2024-07-17 00:00:00,3.1,3.572650260103859,303.3241674154968,289.4708008602556,609.9526208599971,0.0013510767809516,66.45722,25.233,37.39466,89.30013,80.12079,47.66556
2023-08-14 13:00:00,2024-07-17 00:00:00,3.1,3.110348375930281,303.70358812987695,290.43690028046854,521.9069494891592,0.0048350306673857,65.14019,24.56711,37.00558,88.56052,80.65568,49.58335
2023-08-14 14:00:00,2024-07-17 00:00:00,3.1,3.110348375930281,303.70358812987695,290.43690028046854,521.9069494891592,0.0048350306673857,67.56419,24.12397,35.78589,92.59347,80.56677,46.61983
2023-08-14 15:00:00,2024-07-17 00:00:00,3.1,3.110348375930281,303.70358812987695,290.43690028046854,521.9069494891592,0.0048350306673857,69.83906,23.24864,33.98268,90.54315,80.94823,47.44545
2023-08-14 16:00:00,2024-07-17 00:00:00,3.1,3.2597265757691294,297.7715722305149,290.7012962809147,330.272724205265,0.1117138247073522,70.96096,22.00173,33.29164,84.50769,81.13179,47.73867
2023-08-14 17:00:00,2024-07-17 00:00:00,3.1,3.2597265757691294,297.7715722305149,290.7012962809147,330.272724205265,0.1117138247073522,74.09067,22.08393,32.38125,87.46639,81.27247,47.46054
2023-08-14 18:00:00,2024-07-17 00:00:00,3.1,3.2597265757691294,297.7715722305149,290.7012962809147,330.272724205265,0.1117138247073522,76.51184,21.84185,32.94994,91.47563,80.8755,48.41169
2023-08-14 19:00:00,2024-07-17 00:00:00,3.1,3.6877044999700623,295.56636349092906,289.9528478994067,0.004182288058386,0.3525425640583609,76.92566,21.37011,35.22131,93.88841,81.70196,46.92066
2023-08-14 20:00:00,2024-07-17 00:00:00,3.1,3.6877044999700623,295.56636349092906,289.9528478994067,0.004182288058386,0.3525425640583609,73.00874,22.50583,34.61425,92.66252,81.88939,45.68383
2023-08-14 21:00:00,2024-07-17 00:00:00,3.1,3.6877044999700623,295.56636349092906,289.9528478994067,0.004182288058386,0.3525425640583609,66.64387,21.77019,32.71321,91.69977,81.80419,45.35987
2023-08-14 22:00:00,2024-07-17 00:00:00,3.1,3.472039433429332,294.3176459063605,289.20334453998754,0.0021155520936329,0.4596642578177403,58.88119,22.4066,31.25545,87.84141,82.18523,44.3859
2023-08-14 23:00:00,2024-07-17 00:00:00,3.1,3.472039433429332,294.3176459063605,289.20334453998754,0.0021155520936329,0.4596642578177403,55.83575,22.87787,28.39019,83.34863,82.16686,46.61319
2023-08-15 00:00:00,2024-07-17 00:00:00,3.1,3.472039433429332,294.3176459063605,289.20334453998754,0.0021155520936329,0.4596642578177403,35.90785,22.72305,20.47872,60.07741,80.74566,49.62565
2023-08-15 01:00:00,2024-07-17 00:00:00,3.1,3.18903421462204,293.1363275162309,288.417190872852,0.0044970725459422,0.0747740418234746,37.83095,23.10713,19.42968,63.57078,81.27885,48.78262
2023-08-15 02:00:00,2024-07-17 00:00:00,3.1,3.18903421462204,293.1363275162309,288.417190872852,0.0044970725459422,0.0747740418234746,36.95939,22.98759,17.97781,71.71114,80.37507,47.69481
2023-08-15 03:00:00,2024-07-17 00:00:00,3.1,3.18903421462204,293.1363275162309,288.417190872852,0.0044970725459422,0.0747740418234746,30.38513,23.65693,18.3509,78.101,80.5722,48.15056
2023-08-15 04:00:00,2024-07-17 00:00:00,3.1,3.493354589109588,296.91024735970416,289.69379584475143,66.07680072678983,0.1055780891710295,29.26446,22.47859,18.30389,82.80118,80.85583,47.64785
2023-08-15 05:00:00,2024-07-17 00:00:00,3.1,3.493354589109588,296.91024735970416,289.69379584475143,66.07680072678983,0.1055780891710295,31.23845,25.25985,18.84706,86.23254,80.32407,47.5393
2023-08-15 06:00:00,2024-07-17 00:00:00,3.1,3.493354589109588,296.91024735970416,289.69379584475143,66.07680072678983,0.1055780891710295,35.29988,23.33133,20.00776,84.08759,80.12178,47.96052
2023-08-15 07:00:00,2024-07-17 00:00:00,3.1,3.9130041320669218,302.33008502919114,289.0865139415354,502.56580384977,0.0021138845306284,36.25491,23.31196,23.037,83.13336,79.85834,49.5768
2023-08-15 08:00:00,2024-07-17 00:00:00,3.1,3.9130041320669218,302.33008502919114,289.0865139415354,502.56580384977,0.0021138845306284,44.20647,21.95494,27.84824,85.67614,79.87878,49.36829
2023-08-15 09:00:00,2024-07-17 00:00:00,3.1,3.9130041320669218,302.33008502919114,289.0865139415354,502.56580384977,0.0021138845306284,48.65863,22.96672,32.89724,85.20378,80.14679,48.80576
2023-08-15 10:00:00,2024-07-17 00:00:00,3.1,4.253725661735205,304.86292952692963,287.9029974065453,601.7307513789126,0.0021138845306284,56.25166,23.83188,36.65739,88.24921,79.96307,48.06773
2023-08-15 11:00:00,2024-07-17 00:00:00,3.1,4.253725661735205,304.86292952692963,287.9029974065453,601.7307513789126,0.0021138845306284,63.02284,23.66701,37.65451,92.14145,79.58253,48.12725
