UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-04-17 00:00:00,12.0,47.0,0.0,18.0,71.0,3.0
2023-04-17 01:00:00,12.0,47.0,0.0,15.0,72.0,3.0
2023-04-17 02:00:00,12.0,46.0,1.0,13.0,72.0,3.0
2023-04-17 03:00:00,12.0,88.0,9.0,10.0,71.0,3.0
2023-04-17 04:00:00,12.0,88.0,26.0,11.0,71.0,3.0
2023-04-17 05:00:00,12.0,93.0,45.0,9.0,71.0,3.0
2023-04-17 06:00:00,12.0,96.0,68.0,4.0,72.0,3.0
2023-04-17 07:00:00,11.0,96.0,95.0,4.0,72.0,3.0
2023-04-17 08:00:00,12.0,96.0,127.0,4.0,71.0,3.0
2023-04-17 09:00:00,12.0,96.0,167.0,4.0,71.0,3.0
2023-04-17 10:00:00,12.0,92.0,184.0,2.0,70.0,3.0
2023-04-17 11:00:00,12.0,88.0,164.0,3.0,70.0,4.0
2023-04-17 12:00:00,12.0,82.0,135.0,5.0,70.0,3.0
2023-04-17 13:00:00,12.0,88.0,106.0,9.0,73.0,3.0
2023-04-17 14:00:00,12.0,98.0,69.0,11.0,79.0,3.0
2023-04-17 15:00:00,12.0,98.0,33.0,17.0,85.0,3.0
2023-04-17 16:00:00,12.0,98.0,8.0,28.0,86.0,3.0
2023-04-17 17:00:00,12.0,98.0,0.0,48.0,86.0,3.0
2023-04-17 18:00:00,12.0,98.0,0.0,83.0,86.0,3.0
2023-04-17 19:00:00,12.0,98.0,0.0,134.0,86.0,3.0
2023-04-17 20:00:00,11.0,68.0,0.0,161.0,86.0,3.0
2023-04-17 21:00:00,12.0,47.0,0.0,191.0,86.0,3.0
2023-04-17 22:00:00,12.0,47.0,0.0,197.0,86.0,3.0
2023-04-17 23:00:00,12.0,47.0,0.0,171.0,87.0,3.0
