UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-04-07 00:00:00,41.0,25.0,0.0,351.0,71.0,6.0
2023-04-07 01:00:00,41.0,25.0,0.0,360.0,72.0,6.0
2023-04-07 02:00:00,42.0,25.0,0.0,358.0,73.0,6.0
2023-04-07 03:00:00,44.0,64.0,9.0,377.0,73.0,6.0
2023-04-07 04:00:00,46.0,92.0,40.0,393.0,72.0,6.0
2023-04-07 05:00:00,48.0,68.0,94.0,327.0,72.0,5.0
2023-04-07 06:00:00,48.0,68.0,164.0,178.0,71.0,8.0
2023-04-07 07:00:00,48.0,76.0,230.0,95.0,71.0,5.0
2023-04-07 08:00:00,47.0,72.0,265.0,64.0,71.0,5.0
2023-04-07 09:00:00,47.0,66.0,261.0,135.0,71.0,5.0
2023-04-07 10:00:00,47.0,56.0,238.0,244.0,71.0,6.0
2023-04-07 11:00:00,47.0,92.0,191.0,245.0,71.0,6.0
2023-04-07 12:00:00,47.0,68.0,132.0,224.0,71.0,6.0
2023-04-07 13:00:00,47.0,68.0,88.0,194.0,71.0,5.0
2023-04-07 14:00:00,47.0,92.0,47.0,190.0,71.0,5.0
2023-04-07 15:00:00,47.0,97.0,18.0,182.0,71.0,6.0
2023-04-07 16:00:00,47.0,96.0,3.0,193.0,71.0,6.0
2023-04-07 17:00:00,47.0,96.0,0.0,251.0,71.0,6.0
2023-04-07 18:00:00,48.0,66.0,0.0,312.0,71.0,6.0
2023-04-07 19:00:00,47.0,25.0,0.0,278.0,71.0,6.0
2023-04-07 20:00:00,47.0,25.0,0.0,243.0,72.0,6.0
2023-04-07 21:00:00,47.0,25.0,0.0,194.0,72.0,6.0
2023-04-07 22:00:00,47.0,25.0,0.0,137.0,71.0,6.0
2023-04-07 23:00:00,47.0,25.0,0.0,96.0,71.0,6.0
