Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
43824,2024-01-01 00:00:00,63.31,43.0,25.0,0.0,252.0,101.0,21.0
43825,2024-01-01 01:00:00,49.27,43.0,26.0,0.0,281.0,101.0,12.0
43826,2024-01-01 02:00:00,43.53,43.0,25.0,0.0,343.0,101.0,12.0
43827,2024-01-01 03:00:00,39.88,43.0,57.0,0.0,359.0,101.0,12.0
43828,2024-01-01 04:00:00,39.67,43.0,25.0,0.0,394.0,101.0,12.0
43829,2024-01-01 05:00:00,37.76,43.0,25.0,0.0,422.0,102.0,12.0
43830,2024-01-01 06:00:00,36.21,43.0,25.0,0.0,447.0,103.0,12.0
43831,2024-01-01 07:00:00,32.15,42.0,25.0,63.0,454.0,102.0,12.0
43832,2024-01-01 08:00:00,29.55,43.0,88.0,56.0,472.0,101.0,12.0
43833,2024-01-01 09:00:00,29.6,43.0,88.0,72.0,473.0,101.0,13.0
43834,2024-01-01 10:00:00,30.57,43.0,90.0,61.0,456.0,102.0,13.0
43835,2024-01-01 11:00:00,29.62,42.0,93.0,47.0,480.0,102.0,13.0
43836,2024-01-01 12:00:00,28.27,42.0,90.0,50.0,518.0,101.0,13.0
43837,2024-01-01 13:00:00,27.53,42.0,88.0,30.0,563.0,100.0,13.0
43838,2024-01-01 14:00:00,27.14,42.0,88.0,0.0,605.0,100.0,13.0
43839,2024-01-01 15:00:00,25.73,42.0,88.0,0.0,672.0,101.0,14.0
43840,2024-01-01 16:00:00,31.03,42.0,75.0,0.0,687.0,100.0,23.0
43841,2024-01-01 17:00:00,31.03,42.0,88.0,0.0,674.0,100.0,23.0
43842,2024-01-01 18:00:00,32.25,42.0,94.0,0.0,632.0,101.0,23.0
43843,2024-01-01 19:00:00,34.45,42.0,45.0,0.0,624.0,101.0,23.0
43844,2024-01-01 20:00:00,28.7,42.0,42.0,0.0,604.0,101.0,13.0
43845,2024-01-01 21:00:00,31.19,42.0,39.0,0.0,543.0,101.0,13.0
43846,2024-01-01 22:00:00,34.74,42.0,26.0,0.0,497.0,100.0,14.0
43847,2024-01-01 23:00:00,34.4,42.0,25.0,0.0,489.0,100.0,13.0
