UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-04-30 00:00:00,41.0,45.0,0.0,250.0,86.0,3.0
2023-04-30 01:00:00,41.0,25.0,0.0,278.0,86.0,3.0
2023-04-30 02:00:00,41.0,25.0,5.0,366.0,86.0,3.0
2023-04-30 03:00:00,41.0,25.0,20.0,381.0,85.0,3.0
2023-04-30 04:00:00,41.0,25.0,42.0,283.0,86.0,3.0
2023-04-30 05:00:00,41.0,83.0,54.0,146.0,86.0,3.0
2023-04-30 06:00:00,41.0,74.0,55.0,168.0,86.0,3.0
2023-04-30 07:00:00,41.0,25.0,65.0,254.0,85.0,3.0
2023-04-30 08:00:00,40.0,25.0,103.0,342.0,86.0,3.0
2023-04-30 09:00:00,40.0,24.0,181.0,390.0,86.0,3.0
2023-04-30 10:00:00,40.0,41.0,266.0,403.0,86.0,3.0
2023-04-30 11:00:00,40.0,24.0,297.0,436.0,87.0,3.0
2023-04-30 12:00:00,40.0,24.0,280.0,426.0,86.0,3.0
2023-04-30 13:00:00,40.0,39.0,225.0,448.0,86.0,3.0
2023-04-30 14:00:00,40.0,24.0,138.0,474.0,87.0,3.0
2023-04-30 15:00:00,41.0,25.0,56.0,457.0,86.0,3.0
2023-04-30 16:00:00,41.0,25.0,13.0,391.0,85.0,3.0
2023-04-30 17:00:00,41.0,37.0,2.0,302.0,87.0,3.0
2023-04-30 18:00:00,41.0,88.0,0.0,261.0,87.0,3.0
2023-04-30 19:00:00,41.0,88.0,0.0,274.0,87.0,3.0
2023-04-30 20:00:00,40.0,25.0,0.0,264.0,79.0,3.0
2023-04-30 21:00:00,41.0,25.0,0.0,248.0,71.0,3.0
2023-04-30 22:00:00,41.0,39.0,0.0,219.0,71.0,3.0
2023-04-30 23:00:00,41.0,30.0,0.0,172.0,71.0,3.0
