UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-01-31 00:00:00,22.0,47.0,0.0,484.0,83.0,8.0
2023-01-31 01:00:00,22.0,47.0,0.0,480.0,85.0,8.0
2023-01-31 02:00:00,23.0,47.0,0.0,443.0,86.0,8.0
2023-01-31 03:00:00,23.0,47.0,0.0,395.0,86.0,8.0
2023-01-31 04:00:00,23.0,47.0,0.0,415.0,86.0,8.0
2023-01-31 05:00:00,23.0,88.0,0.0,400.0,82.0,8.0
2023-01-31 06:00:00,25.0,88.0,1.0,400.0,65.0,8.0
2023-01-31 07:00:00,25.0,93.0,7.0,380.0,56.0,8.0
2023-01-31 08:00:00,25.0,88.0,17.0,380.0,56.0,8.0
2023-01-31 09:00:00,25.0,88.0,32.0,388.0,56.0,8.0
2023-01-31 10:00:00,25.0,50.0,49.0,461.0,55.0,8.0
2023-01-31 11:00:00,25.0,89.0,45.0,461.0,51.0,7.0
2023-01-31 12:00:00,25.0,88.0,39.0,406.0,51.0,7.0
2023-01-31 13:00:00,25.0,88.0,22.0,339.0,52.0,7.0
2023-01-31 14:00:00,25.0,95.0,4.0,349.0,61.0,7.0
2023-01-31 15:00:00,25.0,88.0,0.0,454.0,71.0,7.0
2023-01-31 16:00:00,24.0,93.0,0.0,471.0,85.0,7.0
2023-01-31 17:00:00,24.0,93.0,0.0,406.0,85.0,7.0
2023-01-31 18:00:00,24.0,88.0,0.0,399.0,86.0,7.0
2023-01-31 19:00:00,24.0,92.0,0.0,406.0,86.0,7.0
2023-01-31 20:00:00,24.0,89.0,0.0,415.0,86.0,7.0
2023-01-31 21:00:00,24.0,47.0,0.0,420.0,83.0,7.0
2023-01-31 22:00:00,24.0,47.0,0.0,429.0,86.0,7.0
2023-01-31 23:00:00,24.0,47.0,0.0,422.0,86.0,7.0
