UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-02-25 00:00:00,22.0,25.0,0.0,74.0,88.0,3.0
2023-02-25 01:00:00,22.0,25.0,0.0,55.0,88.0,3.0
2023-02-25 02:00:00,22.0,25.0,0.0,44.0,88.0,3.0
2023-02-25 03:00:00,22.0,25.0,0.0,35.0,89.0,3.0
2023-02-25 04:00:00,22.0,25.0,0.0,27.0,88.0,3.0
2023-02-25 05:00:00,22.0,42.0,1.0,16.0,88.0,3.0
2023-02-25 06:00:00,22.0,25.0,10.0,6.0,88.0,3.0
2023-02-25 07:00:00,22.0,47.0,23.0,4.0,87.0,3.0
2023-02-25 08:00:00,22.0,49.0,36.0,11.0,88.0,3.0
2023-02-25 09:00:00,21.0,50.0,39.0,36.0,88.0,3.0
2023-02-25 10:00:00,21.0,44.0,30.0,73.0,88.0,3.0
2023-02-25 11:00:00,22.0,50.0,27.0,123.0,87.0,3.0
2023-02-25 12:00:00,21.0,50.0,26.0,176.0,88.0,3.0
2023-02-25 13:00:00,21.0,50.0,19.0,213.0,88.0,3.0
2023-02-25 14:00:00,21.0,73.0,9.0,265.0,88.0,3.0
2023-02-25 15:00:00,21.0,95.0,1.0,332.0,87.0,3.0
2023-02-25 16:00:00,21.0,93.0,0.0,331.0,88.0,3.0
2023-02-25 17:00:00,21.0,89.0,0.0,389.0,87.0,3.0
2023-02-25 18:00:00,21.0,74.0,0.0,386.0,88.0,3.0
2023-02-25 19:00:00,21.0,40.0,0.0,425.0,88.0,3.0
2023-02-25 20:00:00,21.0,50.0,0.0,429.0,88.0,3.0
2023-02-25 21:00:00,22.0,25.0,0.0,420.0,88.0,3.0
2023-02-25 22:00:00,21.0,25.0,0.0,411.0,88.0,3.0
2023-02-25 23:00:00,21.0,40.0,0.0,370.0,88.0,3.0
