UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-05-21 00:00:00,36.0,25.0,0.0,230.0,88.0,6.0
2023-05-21 01:00:00,35.0,25.0,3.0,165.0,88.0,6.0
2023-05-21 02:00:00,35.0,25.0,14.0,128.0,88.0,6.0
2023-05-21 03:00:00,35.0,25.0,47.0,104.0,88.0,6.0
2023-05-21 04:00:00,35.0,26.0,128.0,67.0,88.0,6.0
2023-05-21 05:00:00,35.0,26.0,242.0,26.0,88.0,7.0
2023-05-21 06:00:00,35.0,36.0,349.0,10.0,88.0,6.0
2023-05-21 07:00:00,35.0,26.0,423.0,24.0,86.0,6.0
2023-05-21 08:00:00,35.0,26.0,450.0,44.0,86.0,9.0
2023-05-21 09:00:00,35.0,26.0,440.0,38.0,86.0,9.0
2023-05-21 10:00:00,35.0,26.0,402.0,35.0,86.0,9.0
2023-05-21 11:00:00,35.0,25.0,359.0,39.0,86.0,10.0
2023-05-21 12:00:00,35.0,25.0,293.0,46.0,86.0,9.0
2023-05-21 13:00:00,35.0,25.0,209.0,43.0,86.0,9.0
2023-05-21 14:00:00,35.0,25.0,138.0,59.0,85.0,8.0
2023-05-21 15:00:00,35.0,25.0,75.0,58.0,85.0,7.0
2023-05-21 16:00:00,35.0,25.0,30.0,59.0,87.0,7.0
2023-05-21 17:00:00,35.0,72.0,8.0,94.0,87.0,9.0
2023-05-21 18:00:00,36.0,70.0,1.0,144.0,87.0,9.0
2023-05-21 19:00:00,36.0,68.0,0.0,170.0,87.0,10.0
2023-05-21 20:00:00,36.0,68.0,0.0,185.0,87.0,10.0
2023-05-21 21:00:00,35.0,25.0,0.0,269.0,88.0,10.0
2023-05-21 22:00:00,35.0,25.0,0.0,267.0,88.0,11.0
2023-05-21 23:00:00,35.0,25.0,0.0,197.0,88.0,11.0
