UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-09-14 00:00:00,49.0,23.0,0.0,192.0,70.0,27.0
2023-09-14 01:00:00,48.0,23.0,0.0,261.0,71.0,27.0
2023-09-14 02:00:00,49.0,23.0,0.0,317.0,71.0,27.0
2023-09-14 03:00:00,49.0,23.0,25.0,390.0,70.0,27.0
2023-09-14 04:00:00,49.0,23.0,35.0,410.0,70.0,37.0
2023-09-14 05:00:00,50.0,23.0,56.0,370.0,71.0,48.0
2023-09-14 06:00:00,50.0,23.0,95.0,322.0,71.0,48.0
2023-09-14 07:00:00,50.0,23.0,138.0,411.0,71.0,52.0
2023-09-14 08:00:00,50.0,23.0,180.0,380.0,71.0,52.0
2023-09-14 09:00:00,50.0,23.0,184.0,386.0,71.0,45.0
2023-09-14 10:00:00,50.0,23.0,208.0,370.0,71.0,41.0
2023-09-14 11:00:00,55.0,23.0,224.0,319.0,70.0,52.0
2023-09-14 12:00:00,170.0,23.0,212.0,290.0,70.0,53.0
2023-09-14 13:00:00,371.0,23.0,178.0,268.0,70.0,45.0
2023-09-14 14:00:00,430.0,23.0,134.0,311.0,70.0,37.0
2023-09-14 15:00:00,443.0,23.0,89.0,327.0,70.0,53.0
2023-09-14 16:00:00,451.0,23.0,49.0,299.0,70.0,53.0
2023-09-14 17:00:00,448.0,23.0,40.0,335.0,70.0,53.0
2023-09-14 18:00:00,449.0,23.0,1.0,360.0,70.0,42.0
2023-09-14 19:00:00,452.0,23.0,0.0,397.0,70.0,23.0
2023-09-14 20:00:00,429.0,23.0,0.0,400.0,70.0,23.0
2023-09-14 21:00:00,242.0,23.0,0.0,365.0,70.0,16.0
2023-09-14 22:00:00,220.0,23.0,0.0,303.0,70.0,16.0
2023-09-14 23:00:00,302.0,23.0,0.0,235.0,71.0,33.0
