UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-03-31 00:00:00,44.0,28.0,0.0,184.0,85.0,6.0
2023-03-31 01:00:00,44.0,36.0,0.0,147.0,87.0,6.0
2023-03-31 02:00:00,45.0,64.0,0.0,124.0,88.0,6.0
2023-03-31 03:00:00,44.0,86.0,0.0,114.0,80.0,6.0
2023-03-31 04:00:00,45.0,98.0,2.0,99.0,72.0,6.0
2023-03-31 05:00:00,45.0,98.0,7.0,94.0,72.0,6.0
2023-03-31 06:00:00,45.0,98.0,15.0,100.0,72.0,6.0
2023-03-31 07:00:00,46.0,98.0,21.0,61.0,72.0,5.0
2023-03-31 08:00:00,45.0,98.0,31.0,55.0,72.0,7.0
2023-03-31 09:00:00,45.0,74.0,43.0,44.0,71.0,6.0
2023-03-31 10:00:00,45.0,74.0,43.0,40.0,70.0,6.0
2023-03-31 11:00:00,45.0,74.0,52.0,59.0,70.0,5.0
2023-03-31 12:00:00,45.0,74.0,52.0,58.0,70.0,5.0
2023-03-31 13:00:00,45.0,96.0,50.0,61.0,70.0,5.0
2023-03-31 14:00:00,45.0,94.0,30.0,51.0,70.0,6.0
2023-03-31 15:00:00,45.0,74.0,18.0,40.0,70.0,5.0
2023-03-31 16:00:00,45.0,59.0,3.0,43.0,71.0,5.0
2023-03-31 17:00:00,45.0,74.0,0.0,35.0,71.0,5.0
2023-03-31 18:00:00,44.0,64.0,0.0,32.0,70.0,5.0
2023-03-31 19:00:00,44.0,63.0,0.0,35.0,70.0,5.0
2023-03-31 20:00:00,45.0,58.0,0.0,47.0,71.0,5.0
2023-03-31 21:00:00,44.0,49.0,0.0,57.0,71.0,5.0
2023-03-31 22:00:00,44.0,26.0,0.0,62.0,71.0,6.0
2023-03-31 23:00:00,45.0,26.0,0.0,70.0,72.0,5.0
