UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-10-07 00:00:00,44.0,24.0,0.0,779.0,60.0,7.0
2023-10-07 01:00:00,44.0,24.0,0.0,769.0,60.0,7.0
2023-10-07 02:00:00,44.0,24.0,0.0,769.0,60.0,7.0
2023-10-07 03:00:00,44.0,24.0,37.0,792.0,59.0,7.0
2023-10-07 04:00:00,44.0,24.0,38.0,798.0,59.0,7.0
2023-10-07 05:00:00,44.0,24.0,72.0,815.0,58.0,9.0
2023-10-07 06:00:00,44.0,24.0,76.0,853.0,58.0,7.0
2023-10-07 07:00:00,44.0,24.0,111.0,852.0,58.0,8.0
2023-10-07 08:00:00,44.0,24.0,141.0,877.0,58.0,8.0
2023-10-07 09:00:00,44.0,24.0,168.0,839.0,58.0,8.0
2023-10-07 10:00:00,44.0,24.0,224.0,816.0,58.0,8.0
2023-10-07 11:00:00,44.0,24.0,221.0,797.0,59.0,8.0
2023-10-07 12:00:00,45.0,24.0,201.0,806.0,58.0,8.0
2023-10-07 13:00:00,45.0,24.0,134.0,822.0,58.0,8.0
2023-10-07 14:00:00,45.0,24.0,87.0,830.0,58.0,8.0
2023-10-07 15:00:00,45.0,24.0,54.0,816.0,58.0,8.0
2023-10-07 16:00:00,45.0,24.0,40.0,827.0,58.0,8.0
2023-10-07 17:00:00,46.0,24.0,39.0,777.0,64.0,8.0
2023-10-07 18:00:00,46.0,24.0,1.0,768.0,58.0,9.0
2023-10-07 19:00:00,46.0,24.0,0.0,653.0,58.0,8.0
2023-10-07 20:00:00,46.0,24.0,0.0,686.0,58.0,8.0
2023-10-07 21:00:00,46.0,24.0,84.0,565.0,59.0,8.0
2023-10-07 22:00:00,46.0,24.0,87.0,639.0,58.0,9.0
2023-10-07 23:00:00,46.0,24.0,0.0,658.0,58.0,9.0
