UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-04-02 00:00:00,45.0,25.0,0.0,415.0,71.0,5.0
2023-04-02 01:00:00,45.0,25.0,0.0,476.0,71.0,5.0
2023-04-02 02:00:00,45.0,25.0,0.0,471.0,71.0,5.0
2023-04-02 03:00:00,45.0,25.0,0.0,525.0,71.0,5.0
2023-04-02 04:00:00,45.0,25.0,4.0,570.0,73.0,5.0
2023-04-02 05:00:00,45.0,73.0,17.0,605.0,73.0,5.0
2023-04-02 06:00:00,45.0,79.0,29.0,640.0,72.0,6.0
2023-04-02 07:00:00,45.0,77.0,39.0,670.0,72.0,6.0
2023-04-02 08:00:00,45.0,79.0,46.0,716.0,73.0,6.0
2023-04-02 09:00:00,45.0,91.0,54.0,720.0,73.0,6.0
2023-04-02 10:00:00,44.0,25.0,74.0,698.0,73.0,6.0
2023-04-02 11:00:00,45.0,26.0,76.0,699.0,73.0,6.0
2023-04-02 12:00:00,45.0,26.0,83.0,698.0,73.0,6.0
2023-04-02 13:00:00,45.0,26.0,82.0,704.0,72.0,6.0
2023-04-02 14:00:00,45.0,69.0,55.0,695.0,72.0,6.0
2023-04-02 15:00:00,45.0,88.0,29.0,679.0,72.0,5.0
2023-04-02 16:00:00,45.0,88.0,5.0,650.0,72.0,5.0
2023-04-02 17:00:00,45.0,88.0,0.0,594.0,72.0,5.0
2023-04-02 18:00:00,45.0,91.0,0.0,550.0,72.0,6.0
2023-04-02 19:00:00,45.0,84.0,0.0,533.0,72.0,6.0
2023-04-02 20:00:00,45.0,73.0,0.0,531.0,73.0,6.0
2023-04-02 21:00:00,45.0,25.0,0.0,502.0,73.0,6.0
2023-04-02 22:00:00,45.0,72.0,0.0,444.0,73.0,6.0
2023-04-02 23:00:00,45.0,72.0,0.0,411.0,73.0,6.0
