,UTC time,coal,nat_gas,oil,hydro,wind,biomass,solar
0,01/01/2019 00:00:00,10763,682.766666666667,0.0373333333333333,307.45,254.15,0,3683.13333333334
1,01/01/2019 01:00:00,11124.3333333333,682.633333333333,0.0373333333333333,306.783333333333,235.616666666667,0,4105.75
2,01/01/2019 02:00:00,11556.6666666667,729.733333333333,0,307.85,216.616666666667,0,4358.88333333333
3,01/01/2019 03:00:00,11810.6666666667,790.916666666666,0.0373333333333333,307.916666666667,196.263333333334,0,4383.53333333333
4,01/01/2019 04:00:00,12153.5,816.366666666667,0,306.8,164.51,0,4222.18333333334
5,01/01/2019 05:00:00,12292.5,815.35,0.0746666666666667,306.85,188.531666666667,0,3911.83333333334
6,01/01/2019 06:00:00,12577.6666666667,817.333333333333,0,307.45,204.411666666667,0,3172.26666666667
7,01/01/2019 07:00:00,12804.3333333333,975.045,0.0373333333333333,305.883333333334,194.721666666667,0,2047.2
8,01/01/2019 08:00:00,13002.8333333333,1105.71666666667,0.0746666666666667,307.516666666667,169.548333333333,0,767.238333333334
9,01/01/2019 09:00:00,12998,1420.18333333333,0.0746666666666666,305.2,150.766666666667,0,76.8151666666666
10,01/01/2019 10:00:00,12914.6666666667,1334.5,0.112,305.683333333333,175.035,0,0.984
11,01/01/2019 11:00:00,12886.3333333333,877.938333333333,0,306.75,234.066666666666,0,0.984
12,01/01/2019 12:00:00,12450.3333333333,811.466666666667,0.0746666666666666,306.366666666667,259.716666666667,0,0.984
13,01/01/2019 13:00:00,11682,742.283333333334,0.0746666666666666,307.383333333333,238.45,0,0.984
14,01/01/2019 14:00:00,11464.1666666667,682.25,0,306.4,213.996666666667,0,0.984
15,01/01/2019 15:00:00,10991.5,683.583333333333,0.0373333333333333,306.316666666666,212.053333333333,0,0.984
16,01/01/2019 16:00:00,10570.6666666667,682.966666666667,0.0373333333333333,305.166666666667,204.52,0,0.984
17,01/01/2019 17:00:00,10497,680.383333333333,0,306.15,214.453333333333,0,0.984
18,01/01/2019 18:00:00,10401.1666666667,683.966666666666,0.08,306.35,178.163333333333,0,0.984
19,01/01/2019 19:00:00,10601.3333333333,674.683333333333,0.0373333333333333,305.633333333333,194.046666666666,0,1.283
20,01/01/2019 20:00:00,11291.1666666667,673.883333333334,0.112,306.266666666666,209.206666666667,0,189.686333333334
21,01/01/2019 21:00:00,11552.8333333333,745.8,0,306.166666666667,229.616666666666,0,1139.21666666667
22,01/01/2019 22:00:00,11900.3333333333,1071.46666666667,0.0746666666666667,306.333333333334,225.116666666667,0,2295.88333333333
23,01/01/2019 23:00:00,11874.5,999.8,0.112,306.2,218.35,0,3083.18333333333
24,01/02/2019 00:00:00,12131.8333333333,981.733333333333,0,306.483333333334,203.925,0,3673.8
25,01/02/2019 01:00:00,12369.5,982.683333333333,0.0373333333333333,306.15,188.445,0,3923.26666666666
26,01/02/2019 02:00:00,12405.8333333333,1075.53833333333,0.154666666666666,305.583333333333,183.016666666667,0,4136.11666666666
27,01/02/2019 03:00:00,12441.6666666667,1544.58333333333,0,305.8,165.55,0,4303.11666666666
28,01/02/2019 04:00:00,12528.6666666667,1631.93333333333,0.0373333333333333,307.5,169.226666666667,0,4131.25
29,01/02/2019 05:00:00,12500.8333333333,1810.45,0.149333333333333,306.183333333334,182.28,0,3717.3
30,01/02/2019 06:00:00,12462.3333333333,1911.67833333333,0.0746666666666667,308.1,154.638333333333,0,2971.16666666667
31,01/02/2019 07:00:00,12933,2285.6,0,307,93.4366666666667,0,1970.95
32,01/02/2019 08:00:00,13021.3333333333,2510.25,0.149333333333333,305.683333333334,67.2066666666667,0,817.871666666667
33,01/02/2019 09:00:00,13140,2366.53333333334,0.112,305.233333333333,57.7733333333333,0,83.2186666666667
34,01/02/2019 10:00:00,13143.3333333333,2070.4,0.0373333333333333,306.516666666667,74.0083333333334,0,2.414
35,01/02/2019 11:00:00,13160.3333333333,1610.78333333333,0.112,306.716666666667,74.265,0,2.414
36,01/02/2019 12:00:00,12960.6666666667,1061.78333333333,0,305.95,65.4866666666666,0,2.414
37,01/02/2019 13:00:00,12266.1666666667,731.3,0,307.633333333333,105.378333333333,0,2.414
38,01/02/2019 14:00:00,11720.1666666667,663.45,0.0373333333333333,307.766666666667,166.016666666667,0,2.414
39,01/02/2019 15:00:00,11334.1666666667,662.933333333333,0,307.716666666667,129.581666666667,0,2.414
40,01/02/2019 16:00:00,11030,664.066666666666,0,307.6,190.153333333334,0,2.414
41,01/02/2019 17:00:00,10914.8333333333,662.7,0,306.633333333333,121.871666666667,0,2.414
42,01/02/2019 18:00:00,10708.1666666667,663.35,0.0373333333333333,305.883333333333,99.055,0,2.414
43,01/02/2019 19:00:00,10872.1666666667,663.433333333334,0.112,307.266666666667,65.4516666666666,0,2.435
44,01/02/2019 20:00:00,11407.8333333333,662.9,0.0373333333333333,306.166666666666,5.27692333333334,0,123.424833333334
45,01/02/2019 21:00:00,11780.5,735,0.0373333333333333,306.333333333333,0,0,976.86
46,01/02/2019 22:00:00,11908.8333333333,1066.63333333333,0.0373333333333333,306.05,0,0,2102.41666666667
47,01/02/2019 23:00:00,12181.6666666667,1000.16666666667,0.0373333333333333,306.05,2.92002166666667,0,2939.05
48,01/03/2019 00:00:00,12361.8333333333,981.816666666666,0.224,306.766666666666,0.518616666666666,0,3192.81666666667
49,01/03/2019 01:00:00,12617.5,984.083333333333,0.0373333333333333,306.366666666667,0.30575,0,3328.91666666666
50,01/03/2019 02:00:00,12522.6666666667,1096.78333333333,0.154666666666667,305.816666666666,0.893783333333333,0,3219.66666666667
51,01/03/2019 03:00:00,12332.1666666667,1113.4,0.0373333333333333,306.416666666666,19.9055,0,3592.11666666667
52,01/03/2019 04:00:00,12765.3333333333,1113.03333333333,0,306.916666666667,20.8261666666667,0,3514.46666666667
53,01/03/2019 05:00:00,13032.8333333333,1266.17166666667,0.165333333333333,306.3,23.2651666666666,0,3111.65
54,01/03/2019 06:00:00,13249.6666666667,1541.06666666667,0,306.45,12.7535,0,2528.01666666666
55,01/03/2019 07:00:00,13309.1666666667,1754.93333333333,0.0746666666666667,306.516666666667,15.5591666666667,0,1803.91666666667
56,01/03/2019 08:00:00,13307.5,1797.23333333333,0.149333333333333,306.833333333333,63.7666666666667,0,799.773333333333
57,01/03/2019 09:00:00,13339,1802.13333333333,0.0373333333333333,308.016666666667,80.1216666666667,0,80.4323333333334
58,01/03/2019 10:00:00,13431.1666666667,1835.5,0,306.666666666667,93.7683333333334,0,0.92
59,01/03/2019 11:00:00,12847.6666666667,1631.31666666667,0.0373333333333333,306.116666666667,168.058333333333,0,0.92
60,01/03/2019 12:00:00,12557.3333333333,1278.54833333333,0.0746666666666667,306.05,196.108333333334,0,0.92
61,01/03/2019 13:00:00,11946.5,1074.45,0,307.133333333334,176.005,0,0.92
62,01/03/2019 14:00:00,11311.5,1061.36666666667,0,304.333333333333,110.218333333333,0,0.92
63,01/03/2019 15:00:00,11030,1072.88333333333,0.0373333333333333,305.566666666667,90.0633333333333,0,0.92
64,01/03/2019 16:00:00,10623.6666666667,1064.48333333333,0,306.75,30.41,0,0.92
65,01/03/2019 17:00:00,10622,1064.23333333333,0.0373333333333333,307.15,33.165,0,0.92
66,01/03/2019 18:00:00,10487.5,1063.53333333333,0.117333333333333,288.383333333333,39.16,0,0.92
