UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-09-30 00:00:00,1.0,1955.0,36782.0,168.0,2944.0,0.0,1018.0,430.0
2023-09-30 01:00:00,1.0,1856.0,36572.0,225.0,3159.0,0.0,959.0,430.0
2023-09-30 02:00:00,1.0,1592.0,36762.0,314.0,3138.0,0.0,977.0,426.0
2023-09-30 03:00:00,1.0,1244.0,37076.0,315.0,2662.0,0.0,1098.0,427.0
2023-09-30 04:00:00,1.0,1144.0,37131.0,315.0,2477.0,0.0,1124.0,427.0
2023-09-30 05:00:00,1.0,1155.0,37216.0,313.0,2707.0,220.0,1180.0,422.0
2023-09-30 06:00:00,1.0,988.0,37344.0,186.0,2953.0,232.0,1270.0,423.0
2023-09-30 07:00:00,1.0,895.0,37329.0,180.0,3198.0,850.0,1369.0,428.0
2023-09-30 08:00:00,1.0,818.0,37136.0,120.0,3107.0,3446.0,1254.0,431.0
2023-09-30 09:00:00,1.0,838.0,36893.0,114.0,2526.0,6634.0,1046.0,431.0
2023-09-30 10:00:00,1.0,577.0,36555.0,114.0,2498.0,9078.0,1012.0,433.0
2023-09-30 11:00:00,1.0,506.0,35582.0,114.0,2643.0,10548.0,926.0,432.0
2023-09-30 12:00:00,1.0,520.0,33802.0,114.0,2526.0,11106.0,911.0,426.0
2023-09-30 13:00:00,1.0,501.0,33718.0,114.0,2485.0,11026.0,917.0,424.0
2023-09-30 14:00:00,10.0,516.0,34963.0,114.0,2760.0,10194.0,943.0,423.0
2023-09-30 15:00:00,10.0,787.0,36144.0,114.0,2717.0,8339.0,979.0,426.0
2023-09-30 16:00:00,10.0,1366.0,36543.0,114.0,2673.0,5439.0,992.0,427.0
2023-09-30 17:00:00,11.0,2136.0,36874.0,114.0,3368.0,2189.0,953.0,426.0
2023-09-30 18:00:00,11.0,2532.0,36993.0,114.0,4445.0,423.0,919.0,427.0
2023-09-30 19:00:00,11.0,2239.0,37409.0,113.0,4148.0,0.0,982.0,429.0
2023-09-30 20:00:00,11.0,1910.0,37578.0,114.0,3655.0,0.0,1216.0,428.0
2023-09-30 21:00:00,11.0,2123.0,37475.0,114.0,3330.0,0.0,1362.0,429.0
2023-09-30 22:00:00,11.0,2347.0,37565.0,120.0,3665.0,0.0,1560.0,425.0
2023-09-30 23:00:00,11.0,2270.0,37492.0,315.0,3398.0,0.0,1959.0,423.0
