Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
41544,2023-09-28 00:00:00,2024-07-17 00:00:00,3.1,11.64,1.0,1282.0,34879.0,114.0,3709.0,0.0,4380.0,446.0
41545,2023-09-28 01:00:00,2024-07-17 00:00:00,3.1,11.28,1.0,1207.0,35240.0,114.0,3024.0,0.0,3728.0,446.0
41546,2023-09-28 02:00:00,2024-07-17 00:00:00,3.1,10.03,1.0,1052.0,35765.0,113.0,2937.0,0.0,3159.0,445.0
41547,2023-09-28 03:00:00,2024-07-17 00:00:00,3.1,10.18,1.0,1059.0,36251.0,113.0,2800.0,0.0,2406.0,446.0
41548,2023-09-28 04:00:00,2024-07-17 00:00:00,3.1,11.47,0.0,1207.0,36323.0,113.0,2927.0,0.0,1935.0,444.0
41549,2023-09-28 05:00:00,2024-07-17 00:00:00,3.1,19.59,1.0,2229.0,36510.0,112.0,3203.0,237.0,1731.0,444.0
41550,2023-09-28 06:00:00,2024-07-17 00:00:00,3.1,22.69,1.0,2675.0,36706.0,114.0,3961.0,256.0,1546.0,440.0
41551,2023-09-28 07:00:00,2024-07-17 00:00:00,3.1,22.76,1.0,2746.0,36839.0,114.0,4232.0,790.0,1557.0,433.0
41552,2023-09-28 08:00:00,2024-07-17 00:00:00,3.1,20.62,1.0,2556.0,37116.0,113.0,3680.0,2932.0,1291.0,434.0
41553,2023-09-28 09:00:00,2024-07-17 00:00:00,3.1,18.94,1.0,2459.0,37304.0,113.0,3242.0,5930.0,1039.0,423.0
41554,2023-09-28 10:00:00,2024-07-17 00:00:00,3.1,12.59,1.0,1626.0,37116.0,114.0,2964.0,8193.0,1104.0,420.0
41555,2023-09-28 11:00:00,2024-07-17 00:00:00,3.1,9.69,1.0,1261.0,37317.0,114.0,2982.0,9580.0,1314.0,424.0
41556,2023-09-28 12:00:00,2024-07-17 00:00:00,3.1,8.5,1.0,1107.0,37305.0,114.0,2806.0,10292.0,1671.0,431.0
41557,2023-09-28 13:00:00,2024-07-17 00:00:00,3.1,9.5,1.0,1251.0,36997.0,114.0,2736.0,10161.0,2001.0,424.0
41558,2023-09-28 14:00:00,2024-07-17 00:00:00,3.1,12.25,1.0,1644.0,36770.0,114.0,2763.0,9413.0,2384.0,413.0
41559,2023-09-28 15:00:00,2024-07-17 00:00:00,3.1,11.23,1.0,1469.0,37180.0,114.0,2712.0,7932.0,2769.0,418.0
41560,2023-09-28 16:00:00,2024-07-17 00:00:00,3.1,12.96,1.0,1655.0,37515.0,114.0,3095.0,5196.0,2881.0,427.0
41561,2023-09-28 17:00:00,2024-07-17 00:00:00,3.1,20.92,1.0,2723.0,38167.0,114.0,4081.0,2144.0,2755.0,419.0
41562,2023-09-28 18:00:00,2024-07-17 00:00:00,3.1,23.1,1.0,3016.0,38381.0,114.0,5287.0,466.0,2663.0,425.0
41563,2023-09-28 19:00:00,2024-07-17 00:00:00,3.1,23.6,1.0,3091.0,38418.0,113.0,5105.0,0.0,3270.0,433.0
41564,2023-09-28 20:00:00,2024-07-17 00:00:00,3.1,22.03,1.0,2850.0,38394.0,113.0,4030.0,0.0,4166.0,433.0
41565,2023-09-28 21:00:00,2024-07-17 00:00:00,3.1,22.1,1.0,2850.0,38091.0,114.0,3678.0,0.0,4685.0,434.0
41566,2023-09-28 22:00:00,2024-07-17 00:00:00,3.1,22.73,1.0,2988.0,38008.0,114.0,3766.0,0.0,5410.0,431.0
41567,2023-09-28 23:00:00,2024-07-17 00:00:00,3.1,15.27,1.0,1921.0,37398.0,114.0,3477.0,0.0,6288.0,432.0
