UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-08-06 00:00:00,42.0,562.0,27424.0,307.0,3446.0,0.0,13280.0,554.0
2023-08-06 01:00:00,43.0,645.0,25122.0,326.0,3363.0,0.0,13067.0,559.0
2023-08-06 02:00:00,44.0,649.0,24081.0,327.0,3268.0,0.0,12750.0,561.0
2023-08-06 03:00:00,44.0,637.0,24240.0,328.0,3289.0,0.0,12354.0,566.0
2023-08-06 04:00:00,44.0,637.0,24420.0,327.0,3326.0,264.0,11918.0,566.0
2023-08-06 05:00:00,44.0,646.0,24857.0,278.0,3288.0,738.0,11465.0,572.0
2023-08-06 06:00:00,43.0,568.0,25007.0,200.0,3336.0,2324.0,10943.0,565.0
2023-08-06 07:00:00,43.0,525.0,24411.0,150.0,2907.0,4633.0,10932.0,560.0
2023-08-06 08:00:00,44.0,529.0,24753.0,136.0,3627.0,6701.0,10856.0,559.0
2023-08-06 09:00:00,45.0,535.0,24443.0,136.0,3481.0,8252.0,10964.0,566.0
2023-08-06 10:00:00,45.0,528.0,24112.0,136.0,2978.0,9128.0,11118.0,550.0
2023-08-06 11:00:00,45.0,531.0,23560.0,135.0,2815.0,9447.0,11133.0,544.0
2023-08-06 12:00:00,46.0,543.0,21911.0,136.0,2758.0,9561.0,11146.0,534.0
2023-08-06 13:00:00,46.0,539.0,21593.0,136.0,2955.0,9254.0,11165.0,527.0
2023-08-06 14:00:00,46.0,543.0,21898.0,136.0,3010.0,8448.0,11085.0,503.0
2023-08-06 15:00:00,46.0,532.0,24483.0,136.0,3182.0,7020.0,10468.0,461.0
2023-08-06 16:00:00,45.0,533.0,26921.0,136.0,3806.0,4871.0,9651.0,428.0
2023-08-06 17:00:00,44.0,542.0,28768.0,136.0,4096.0,2317.0,8610.0,422.0
2023-08-06 18:00:00,43.0,527.0,29196.0,136.0,4270.0,646.0,7133.0,412.0
2023-08-06 19:00:00,42.0,515.0,29160.0,136.0,4138.0,227.0,6296.0,413.0
2023-08-06 20:00:00,42.0,557.0,29090.0,136.0,4606.0,0.0,5498.0,437.0
2023-08-06 21:00:00,40.0,589.0,29298.0,135.0,4486.0,0.0,4931.0,465.0
2023-08-06 22:00:00,40.0,582.0,28842.0,136.0,4162.0,0.0,4398.0,491.0
2023-08-06 23:00:00,39.0,637.0,28487.0,187.0,3506.0,0.0,4137.0,512.0
