UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-01-11 00:00:00,40.0,2520.0,39201.0,200.0,5965.0,0.0,13329.0,429.0
2023-01-11 01:00:00,40.0,2476.0,38502.0,200.0,6111.0,0.0,13045.0,429.0
2023-01-11 02:00:00,39.0,2427.0,38220.0,200.0,5886.0,0.0,12778.0,432.0
2023-01-11 03:00:00,39.0,2399.0,38358.0,200.0,5754.0,0.0,12462.0,431.0
2023-01-11 04:00:00,39.0,2404.0,40068.0,200.0,5691.0,0.0,11232.0,413.0
2023-01-11 05:00:00,39.0,2638.0,42710.0,203.0,6090.0,0.0,9993.0,411.0
2023-01-11 06:00:00,39.0,2826.0,43503.0,204.0,7703.0,0.0,9462.0,407.0
2023-01-11 07:00:00,38.0,3044.0,43980.0,204.0,8738.0,297.0,8998.0,416.0
2023-01-11 08:00:00,38.0,3079.0,44219.0,203.0,8406.0,913.0,8430.0,417.0
2023-01-11 09:00:00,41.0,3087.0,44286.0,203.0,8211.0,2028.0,8108.0,427.0
2023-01-11 10:00:00,45.0,3122.0,44354.0,204.0,7618.0,2815.0,8402.0,427.0
2023-01-11 11:00:00,48.0,2915.0,44327.0,203.0,6870.0,3377.0,9663.0,422.0
2023-01-11 12:00:00,50.0,2791.0,44179.0,203.0,6384.0,3494.0,10697.0,428.0
2023-01-11 13:00:00,53.0,2968.0,44199.0,204.0,6382.0,2895.0,11091.0,431.0
2023-01-11 14:00:00,56.0,3215.0,44070.0,204.0,6757.0,2013.0,11239.0,429.0
2023-01-11 15:00:00,58.0,3042.0,43952.0,203.0,7297.0,837.0,11136.0,423.0
2023-01-11 16:00:00,57.0,2737.0,44048.0,203.0,7932.0,246.0,11329.0,413.0
2023-01-11 17:00:00,54.0,2694.0,44268.0,204.0,8247.0,197.0,11986.0,412.0
2023-01-11 18:00:00,54.0,2669.0,44290.0,203.0,7807.0,0.0,12600.0,411.0
2023-01-11 19:00:00,52.0,2586.0,44100.0,203.0,6987.0,0.0,12810.0,411.0
2023-01-11 20:00:00,52.0,2616.0,43546.0,200.0,6194.0,0.0,13305.0,412.0
2023-01-11 21:00:00,50.0,2613.0,43541.0,200.0,5940.0,0.0,13428.0,417.0
2023-01-11 22:00:00,45.0,2704.0,43881.0,200.0,5833.0,0.0,13512.0,417.0
2023-01-11 23:00:00,44.0,2564.0,40831.0,200.0,5775.0,0.0,13722.0,418.0
