Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
39960,2023-07-24 00:00:00,2024-07-17 00:00:00,3.1,10.44,10.0,1080.0,33786.0,123.0,3919.0,211.0,4211.0,428.0
39961,2023-07-24 01:00:00,2024-07-17 00:00:00,3.1,8.83,10.0,888.0,33839.0,123.0,3721.0,211.0,4474.0,437.0
39962,2023-07-24 02:00:00,2024-07-17 00:00:00,3.1,7.95,10.0,779.0,34120.0,123.0,3679.0,210.0,4148.0,436.0
39963,2023-07-24 03:00:00,2024-07-17 00:00:00,3.1,8.82,10.0,876.0,34249.0,123.0,3639.0,212.0,3727.0,451.0
39964,2023-07-24 04:00:00,2024-07-17 00:00:00,3.1,15.25,10.0,1664.0,34170.0,123.0,3936.0,213.0,3573.0,455.0
39965,2023-07-24 05:00:00,2024-07-17 00:00:00,3.1,19.69,10.0,2240.0,34034.0,123.0,4287.0,295.0,3576.0,452.0
39966,2023-07-24 06:00:00,2024-07-17 00:00:00,3.1,23.75,10.0,2823.0,33932.0,123.0,4593.0,756.0,3711.0,453.0
39967,2023-07-24 07:00:00,2024-07-17 00:00:00,3.1,23.45,10.0,2905.0,34086.0,123.0,4860.0,1873.0,3974.0,453.0
39968,2023-07-24 08:00:00,2024-07-17 00:00:00,3.1,22.1,10.0,2854.0,34047.0,123.0,4960.0,3299.0,4635.0,454.0
39969,2023-07-24 09:00:00,2024-07-17 00:00:00,3.1,22.3,10.0,3018.0,34101.0,123.0,4848.0,4676.0,5410.0,459.0
39970,2023-07-24 10:00:00,2024-07-17 00:00:00,3.1,20.15,10.0,2786.0,33973.0,123.0,4511.0,5680.0,6480.0,460.0
39971,2023-07-24 11:00:00,2024-07-17 00:00:00,3.1,13.58,10.0,1844.0,33774.0,123.0,4218.0,7043.0,7001.0,469.0
39972,2023-07-24 12:00:00,2024-07-17 00:00:00,3.1,9.62,10.0,1279.0,33618.0,122.0,4025.0,7941.0,7658.0,475.0
39973,2023-07-24 13:00:00,2024-07-17 00:00:00,3.1,7.61,10.0,961.0,33158.0,122.0,3566.0,8194.0,7764.0,473.0
39974,2023-07-24 14:00:00,2024-07-17 00:00:00,3.1,8.43,10.0,1090.0,33229.0,122.0,3811.0,8107.0,7775.0,471.0
39975,2023-07-24 15:00:00,2024-07-17 00:00:00,3.1,8.99,10.0,1133.0,32535.0,122.0,4121.0,7152.0,7420.0,475.0
39976,2023-07-24 16:00:00,2024-07-17 00:00:00,3.1,10.37,10.0,1309.0,32506.0,122.0,4799.0,5943.0,7037.0,476.0
39977,2023-07-24 17:00:00,2024-07-17 00:00:00,3.1,18.87,10.0,2480.0,33319.0,122.0,5207.0,4093.0,5957.0,466.0
39978,2023-07-24 18:00:00,2024-07-17 00:00:00,3.1,23.54,10.0,3056.0,33814.0,123.0,5942.0,2122.0,4942.0,464.0
39979,2023-07-24 19:00:00,2024-07-17 00:00:00,3.1,22.28,10.0,2752.0,34124.0,123.0,5919.0,727.0,4164.0,467.0
39980,2023-07-24 20:00:00,2024-07-17 00:00:00,3.1,18.12,10.0,2144.0,34609.0,123.0,5700.0,256.0,3658.0,464.0
39981,2023-07-24 21:00:00,2024-07-17 00:00:00,3.1,23.79,21.0,2814.0,34103.0,138.0,5817.0,0.0,3443.0,455.0
39982,2023-07-24 22:00:00,2024-07-17 00:00:00,3.1,19.27,23.0,2164.0,34084.0,137.0,5171.0,0.0,3306.6666666666665,458.0
39983,2023-07-24 23:00:00,2024-07-17 00:00:00,3.1,15.39,24.0,1658.0,33966.0,136.0,4697.0,0.0,3680.6666666666665,458.0
