Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
40248,2023-08-05 00:00:00,2024-07-17 00:00:00,3.1,26.85,42.0,2588.0,28659.0,194.0,4958.0,0.0,2875.0,473.0
40249,2023-08-05 01:00:00,2024-07-17 00:00:00,3.1,25.59,42.0,2319.0,28666.0,278.0,4823.0,0.0,2585.0,478.0
40250,2023-08-05 02:00:00,2024-07-17 00:00:00,3.1,25.87,43.0,2256.0,28508.0,329.0,4561.0,0.0,2526.0,474.0
40251,2023-08-05 03:00:00,2024-07-17 00:00:00,3.1,23.42,43.0,1979.0,28506.0,330.0,4223.0,0.0,2825.0,468.0
40252,2023-08-05 04:00:00,2024-07-17 00:00:00,3.1,23.25,44.0,1987.0,28610.0,329.0,4123.0,272.0,2969.0,464.0
40253,2023-08-05 05:00:00,2024-07-17 00:00:00,3.1,20.76,44.0,1764.0,28790.0,327.0,3808.0,798.0,3457.0,464.0
40254,2023-08-05 06:00:00,2024-07-17 00:00:00,3.1,16.38,44.0,1444.0,28539.0,268.0,3935.0,2525.0,4090.0,463.0
40255,2023-08-05 07:00:00,2024-07-17 00:00:00,3.1,13.58,43.0,1364.0,28321.0,156.0,3803.0,4904.0,5188.0,468.0
40256,2023-08-05 08:00:00,2024-07-17 00:00:00,3.1,10.95,43.0,1169.0,28085.0,135.0,3516.0,6947.0,7094.0,484.0
40257,2023-08-05 09:00:00,2024-07-17 00:00:00,3.1,6.3,43.0,595.0,27472.0,136.0,3239.0,8159.0,8758.0,488.0
40258,2023-08-05 10:00:00,2024-07-17 00:00:00,3.1,5.44,43.0,505.0,26790.0,136.0,3457.0,8874.0,10230.0,494.0
40259,2023-08-05 11:00:00,2024-07-17 00:00:00,3.1,5.35,43.0,500.0,26459.0,136.0,3418.0,9061.0,10924.0,491.0
40260,2023-08-05 12:00:00,2024-07-17 00:00:00,3.1,5.41,44.0,498.0,25838.0,136.0,3185.0,8706.0,11570.0,501.0
40261,2023-08-05 13:00:00,2024-07-17 00:00:00,3.1,5.4,45.0,497.0,25583.0,136.0,3180.0,8033.0,12629.0,520.0
40262,2023-08-05 14:00:00,2024-07-17 00:00:00,3.1,5.37,46.0,494.0,25650.0,136.0,3289.0,6945.0,13785.0,523.0
40263,2023-08-05 15:00:00,2024-07-17 00:00:00,3.1,5.42,46.0,492.0,25898.0,136.0,3531.0,5363.0,14249.0,530.0
40264,2023-08-05 16:00:00,2024-07-17 00:00:00,3.1,5.42,46.0,490.0,26965.0,136.0,3850.0,3555.0,14470.0,534.0
40265,2023-08-05 17:00:00,2024-07-17 00:00:00,3.1,8.06,45.0,832.0,27890.0,136.0,4001.0,1726.0,14128.0,529.0
40266,2023-08-05 18:00:00,2024-07-17 00:00:00,3.1,12.29,43.0,1366.0,28070.0,136.0,4169.0,549.0,13428.0,532.0
40267,2023-08-05 19:00:00,2024-07-17 00:00:00,3.1,12.57,42.0,1403.0,28306.0,136.0,4642.0,231.0,12941.0,535.0
40268,2023-08-05 20:00:00,2024-07-17 00:00:00,3.1,12.86,42.0,1428.0,28357.0,135.0,5034.0,0.0,12301.0,543.0
40269,2023-08-05 21:00:00,2024-07-17 00:00:00,3.1,12.49,41.0,1389.0,28631.0,136.0,4706.0,0.0,12624.0,548.0
40270,2023-08-05 22:00:00,2024-07-17 00:00:00,3.1,8.02,41.0,795.0,28587.0,135.0,4540.0,0.0,12760.0,556.0
40271,2023-08-05 23:00:00,2024-07-17 00:00:00,3.1,6.13,41.0,515.0,28555.0,164.0,3960.0,0.0,13244.0,555.0
