UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-06-03 00:00:00,2024-07-17 00:00:00,3.1,3.60206767599142,296.6210113881305,287.6786087733299,560.5898718969443,1.0314899752901818,27419.19218,45139.59492,10257.47106,1958.22099,171.33657,3180.23775,441.288
2023-06-03 01:00:00,2024-07-17 00:00:00,3.1,3.0089930329470103,292.5398525667025,286.902637440636,42.79938456564572,0.6380121275144237,27199.91083,43268.29022,10250.86688,1690.3613,184.21937,3058.16622,444.58226
2023-06-03 02:00:00,2024-07-17 00:00:00,3.1,3.0089930329470103,292.5398525667025,286.902637440636,42.79938456564572,0.6380121275144237,26364.10778,41523.90744,10244.75479,1390.72023,190.04601,2984.81723,437.93794
2023-06-03 03:00:00,2024-07-17 00:00:00,3.1,3.0089930329470103,292.5398525667025,286.902637440636,42.79938456564572,0.6380121275144237,25350.02381,39827.56346,10249.10587,1247.28237,191.80878,3074.64675,435.65963
2023-06-03 04:00:00,2024-07-17 00:00:00,3.1,2.586198680997354,290.8717081507244,286.5529653695945,21.39974376816295,0.9945605337271743,23834.77132,38286.4205,10262.53112,1054.35424,195.27113,3178.93297,429.2263
2023-06-03 05:00:00,2024-07-17 00:00:00,3.1,2.586198680997354,290.8717081507244,286.5529653695945,21.39974376816295,0.9945605337271743,21884.21154,36582.65993,10277.20432,928.32241,195.50619,3388.10135,438.44124
2023-06-03 06:00:00,2024-07-17 00:00:00,3.1,2.586198680997354,290.8717081507244,286.5529653695945,21.39974376816295,0.9945605337271743,20193.10092,34837.20383,10286.67606,929.85863,204.28812,3617.78844,443.70406
2023-06-03 07:00:00,2024-07-17 00:00:00,3.1,2.343322244383273,289.7680026667334,286.28227684565013,0.0,0.2841774870797213,18634.5089,32648.31394,10288.00292,940.63984,200.38863,3765.88153,451.99334
2023-06-03 08:00:00,2024-07-17 00:00:00,3.1,2.343322244383273,289.7680026667334,286.28227684565013,0.0,0.2841774870797213,17843.26534,30291.24399,10281.14373,972.11581,201.08486,3814.10576,461.88549
2023-06-03 09:00:00,2024-07-17 00:00:00,3.1,2.343322244383273,289.7680026667334,286.28227684565013,0.0,0.2841774870797213,17483.18526,29108.64384,10276.54146,1043.75489,213.16031,3797.6908,461.48005
2023-06-03 10:00:00,2024-07-17 00:00:00,3.1,2.3526872042626272,290.3173393692805,286.7476300301126,12.352217334582782,0.4697594571339745,17772.00384,28355.58614,10277.43379,1118.38114,211.8524,3701.18187,456.57006
2023-06-03 11:00:00,2024-07-17 00:00:00,3.1,2.3526872042626272,290.3173393692805,286.7476300301126,12.352217334582782,0.4697594571339745,18795.7467,28504.03201,10274.65161,1116.28833,198.01715,3635.61672,452.10448
2023-06-03 12:00:00,2024-07-17 00:00:00,3.1,2.3526872042626272,290.3173393692805,286.7476300301126,12.352217334582782,0.4697594571339745,20518.13341,29832.79455,10272.69201,1037.46783,202.3252,3550.66973,437.26294
