Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
39216,2023-06-23 00:00:00,2024-07-17 00:00:00,3.1,421.62,28979.0,42426.0,11574.0,2225.0,1373.0,3225.0,916.0
39217,2023-06-23 01:00:00,2024-07-17 00:00:00,3.1,431.3,28853.0,41769.0,11574.0,1583.0,517.0,2671.0,877.0
39218,2023-06-23 02:00:00,2024-07-17 00:00:00,3.1,435.63,28186.0,40430.0,11576.0,778.0,41.0,2761.0,810.0
39219,2023-06-23 03:00:00,2024-07-17 00:00:00,3.1,433.04,27742.0,38438.0,11577.0,639.0,2.0,3393.0,795.0
39220,2023-06-23 04:00:00,2024-07-17 00:00:00,3.1,433.31,26937.0,35280.0,11427.0,591.0,1.0,3391.0,782.0
39221,2023-06-23 05:00:00,2024-07-17 00:00:00,3.1,440.44,26317.0,32328.0,11274.0,547.0,1.0,2340.0,781.0
39222,2023-06-23 06:00:00,2024-07-17 00:00:00,3.1,436.92,24303.0,29924.0,11239.0,545.0,1.0,1848.0,779.0
39223,2023-06-23 07:00:00,2024-07-17 00:00:00,3.1,426.28,21709.0,28586.0,11240.0,555.0,1.0,1697.0,778.0
39224,2023-06-23 08:00:00,2024-07-17 00:00:00,3.1,415.05,19696.0,27381.0,11237.0,559.0,1.0,1901.0,781.0
39225,2023-06-23 09:00:00,2024-07-17 00:00:00,3.1,410.84,18956.0,27121.0,11272.0,589.0,1.0,1865.0,783.0
39226,2023-06-23 10:00:00,2024-07-17 00:00:00,3.1,417.48,19921.0,27487.0,11318.0,587.0,1.0,1604.0,773.0
39227,2023-06-23 11:00:00,2024-07-17 00:00:00,3.1,426.53,21329.0,28461.0,11357.0,587.0,7.0,1218.0,763.0
39228,2023-06-23 12:00:00,2024-07-17 00:00:00,3.1,432.5,22796.0,28926.0,11387.0,578.0,272.0,1109.0,803.0
39229,2023-06-23 13:00:00,2024-07-17 00:00:00,3.1,431.76,23885.0,29854.0,11403.0,596.0,976.0,1202.0,872.0
39230,2023-06-23 14:00:00,2024-07-17 00:00:00,3.1,432.53,25222.0,32277.0,11412.0,598.0,1781.0,906.0,810.0
39231,2023-06-23 15:00:00,2024-07-17 00:00:00,3.1,432.05,26309.0,34455.0,11451.0,605.0,2117.0,1044.0,590.0
39232,2023-06-23 16:00:00,2024-07-17 00:00:00,3.1,431.51,27247.0,36787.0,11470.0,609.0,2412.0,1214.0,622.0
39233,2023-06-23 17:00:00,2024-07-17 00:00:00,3.1,431.22,28070.0,38708.0,11483.0,683.0,2453.0,1506.0,656.0
39234,2023-06-23 18:00:00,2024-07-17 00:00:00,3.1,426.41,29092.0,40279.0,11507.0,1579.0,2542.0,2034.0,666.0
39235,2023-06-23 19:00:00,2024-07-17 00:00:00,3.1,424.77,29765.0,41142.0,11512.0,2115.0,2428.0,2366.0,666.0
39236,2023-06-23 20:00:00,2024-07-17 00:00:00,3.1,421.12,29754.0,41140.0,11532.0,2428.0,2312.0,2923.0,670.0
39237,2023-06-23 21:00:00,2024-07-17 00:00:00,3.1,416.54,29925.0,41234.0,11561.0,2418.0,2207.0,4137.0,669.0
39238,2023-06-23 22:00:00,2024-07-17 00:00:00,3.1,420.48,30606.0,41358.0,11578.0,2660.0,2233.0,3523.0,669.0
39239,2023-06-23 23:00:00,2024-07-17 00:00:00,3.1,420.64,30570.0,40790.0,11599.0,2479.0,1936.0,3985.0,670.0
