UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-10-06 00:00:00,2024-07-17 00:00:00,3.1,4.660605924299987,288.0993709941362,277.012067450738,354.32903300876023,0.2518916158942729,21860.2542,26843.78756,8795.18206,836.12907,684.52359,15481.70106,742.74877
2023-10-06 01:00:00,2024-07-17 00:00:00,3.1,4.408535608485693,285.2105045407709,276.69671419530454,1.1122923186550713,0.1295718863581195,22049.87643,26132.2778,8795.0942,876.75383,689.68198,15593.59993,740.6955
2023-10-06 02:00:00,2024-07-17 00:00:00,3.1,4.408535608485693,285.2105045407709,276.69671419530454,1.1122923186550713,0.1295718863581195,21706.41025,25293.30812,8789.27294,921.75451,690.54666,15617.61479,753.69287
2023-10-06 03:00:00,2024-07-17 00:00:00,3.1,4.408535608485693,285.2105045407709,276.69671419530454,1.1122923186550713,0.1295718863581195,21012.06152,24387.23761,8789.81001,811.22762,681.2887,15694.73277,753.31761
2023-10-06 04:00:00,2024-07-17 00:00:00,3.1,4.240516871005704,283.6694712242818,276.05041779817435,0.5561485526557229,0.2193319621422848,19941.72909,23426.56098,8801.45557,720.82496,617.40392,16079.18763,743.25511
2023-10-06 05:00:00,2024-07-17 00:00:00,3.1,4.240516871005704,283.6694712242818,276.05041779817435,0.5561485526557229,0.2193319621422848,18388.17576,22562.87291,8804.56193,692.94695,552.37646,16417.3816,748.01872
2023-10-06 06:00:00,2024-07-17 00:00:00,3.1,4.240516871005704,283.6694712242818,276.05041779817435,0.5561485526557229,0.2193319621422848,16784.38261,21725.21536,8814.00317,665.96924,451.814,16441.97636,752.96698
2023-10-06 07:00:00,2024-07-17 00:00:00,3.1,4.072507357786999,282.3477530110834,275.40411042625027,0.0,0.0704328454042012,15539.96997,21164.59459,8826.43776,647.96886,371.06584,16618.23395,755.95672
2023-10-06 08:00:00,2024-07-17 00:00:00,3.1,4.072507357786999,282.3477530110834,275.40411042625027,0.0,0.0704328454042012,14601.1733,20547.28009,8832.15628,652.94984,321.10294,16796.0156,756.87877
2023-10-06 09:00:00,2024-07-17 00:00:00,3.1,4.072507357786999,282.3477530110834,275.40411042625027,0.0,0.0704328454042012,14251.53432,19928.51663,8830.54698,650.95267,280.72554,16862.2976,759.64931
2023-10-06 10:00:00,2024-07-17 00:00:00,3.1,3.896676264580953,281.32926617698286,274.80453044297906,0.1172332371779687,0.1288933501854462,14451.71138,19239.0232,8832.79741,706.64138,285.56275,16790.33171,755.36982
2023-10-06 11:00:00,2024-07-17 00:00:00,3.1,3.896676264580953,281.32926617698286,274.80453044297906,0.1172332371779687,0.1288933501854462,15163.87952,18884.55495,8844.24553,703.9926,297.9803,16657.35244,758.43156
2023-10-06 12:00:00,2024-07-17 00:00:00,3.1,3.896676264580953,281.32926617698286,274.80453044297906,0.1172332371779687,0.1288933501854462,16320.2574,18871.65641,8857.49239,704.15761,285.10633,16517.44789,758.25081
2023-10-06 13:00:00,2024-07-17 00:00:00,3.1,4.668263705100808,285.1221246144601,274.67389109167414,161.31251237647297,0.0375311276871242,17583.6724,19277.12312,8859.6319,798.1977,285.95165,16510.7805,759.13618
2023-10-06 14:00:00,2024-07-17 00:00:00,3.1,4.668263705100808,285.1221246144601,274.67389109167414,161.31251237647297,0.0375311276871242,18974.37311,19819.5405,8858.08435,862.86537,317.4379,16165.36836,751.46151
2023-10-06 15:00:00,2024-07-17 00:00:00,3.1,4.668263705100808,285.1221246144601,274.67389109167414,161.31251237647297,0.0375311276871242,20109.94873,20311.48536,8858.81048,908.69536,357.13007,15982.28602,757.62162
2023-10-06 16:00:00,2024-07-17 00:00:00,3.1,4.9198310587835365,289.4014837181314,274.26724699664214,362.784928311688,0.0747076584951351,20961.18758,21260.75536,8862.74474,922.71006,369.08629,15596.54897,766.21769
2023-10-06 17:00:00,2024-07-17 00:00:00,3.1,4.9198310587835365,289.4014837181314,274.26724699664214,362.784928311688,0.0747076584951351,21505.11622,22357.78162,8865.46021,925.29612,395.35336,15330.92557,775.88373
2023-10-06 18:00:00,2024-07-17 00:00:00,3.1,4.9198310587835365,289.4014837181314,274.26724699664214,362.784928311688,0.0747076584951351,21671.73928,23337.89729,8869.93802,924.99207,451.39307,14916.84335,767.95737
2023-10-06 19:00:00,2024-07-17 00:00:00,3.1,4.965066066405196,290.8952092076647,274.0195157241693,585.6822872067286,0.0295611430152928,21694.83609,24275.07911,8877.19591,924.18122,508.52693,14419.48864,771.46921
2023-10-06 20:00:00,2024-07-17 00:00:00,3.1,4.965066066405196,290.8952092076647,274.0195157241693,585.6822872067286,0.0295611430152928,21684.57525,24943.96226,8882.0793,927.0435,561.80573,13976.81647,759.35042
2023-10-06 21:00:00,2024-07-17 00:00:00,3.1,4.965066066405196,290.8952092076647,274.0195157241693,585.6822872067286,0.0295611430152928,21906.76328,25658.75501,8891.46203,944.34607,595.02802,13594.62148,751.97487
2023-10-06 22:00:00,2024-07-17 00:00:00,3.1,3.6091037570549727,287.39447700387296,274.5729906735953,394.5000449368062,0.0498157542546275,22261.86585,25862.15583,8899.92232,955.50988,624.7118,13213.00493,753.60013
2023-10-06 23:00:00,2024-07-17 00:00:00,3.1,3.6091037570549727,287.39447700387296,274.5729906735953,394.5000449368062,0.0498157542546275,22524.182,25899.35283,8908.72587,970.73182,624.58604,13088.4925,766.23524
2023-10-07 00:00:00,2024-07-17 00:00:00,3.1,3.6091037570549727,287.39447700387296,274.5729906735953,394.5000449368062,0.0498157542546275,22737.32916,27480.84698,8920.00912,861.7749,738.95019,11963.53867,753.32765
2023-10-07 01:00:00,2024-07-17 00:00:00,3.1,3.372910257999422,284.79288051493097,274.22252973525684,0.9842082752495648,0.0154078579652527,23014.87724,26784.1704,8920.19608,907.59576,742.27018,12111.82482,751.07326
2023-10-07 02:00:00,2024-07-17 00:00:00,3.1,3.372910257999422,284.79288051493097,274.22252973525684,0.9842082752495648,0.0154078579652527,22760.53864,25943.66857,8913.0878,954.56251,740.06919,12168.75557,764.1382
2023-10-07 03:00:00,2024-07-17 00:00:00,3.1,3.372910257999422,284.79288051493097,274.22252973525684,0.9842082752495648,0.0154078579652527,22158.81645,25038.22595,8912.45068,841.57961,724.74753,12261.33634,763.62188
2023-10-07 04:00:00,2024-07-17 00:00:00,3.1,3.188045121932403,283.4474892227608,274.1737022320556,0.4920573339457566,0.0294928747529336,21178.08585,24067.64532,8924.01085,744.34295,651.84909,12581.93952,753.38944
2023-10-07 05:00:00,2024-07-17 00:00:00,3.1,3.188045121932403,283.4474892227608,274.1737022320556,0.4920573339457566,0.0294928747529336,19669.67249,23188.12991,8926.51629,712.47259,579.51963,12855.94234,758.14591
2023-10-07 06:00:00,2024-07-17 00:00:00,3.1,3.188045121932403,283.4474892227608,274.1737022320556,0.4920573339457566,0.0294928747529336,18046.63021,22329.28785,8935.77476,679.80213,469.88795,12881.98685,763.10072
2023-10-07 07:00:00,2024-07-17 00:00:00,3.1,3.101639291390733,282.57323959857894,274.1335997948464,0.0,0.0116504942228248,16710.81743,21746.49378,8947.83675,654.23291,380.45165,13036.94258,766.08491
2023-10-07 08:00:00,2024-07-17 00:00:00,3.1,3.101639291390733,282.57323959857894,274.1335997948464,0.0,0.0116504942228248,15621.28201,21100.80493,8953.42092,655.59975,323.63772,13184.77924,766.92421
2023-10-07 09:00:00,2024-07-17 00:00:00,3.1,3.101639291390733,282.57323959857894,274.1335997948464,0.0,0.0116504942228248,15061.95459,20444.46881,8951.88613,649.49482,276.89172,13234.34904,769.85169
2023-10-07 10:00:00,2024-07-17 00:00:00,3.1,3.019771169411946,281.8677888833357,274.2850771780752,0.1190783471966569,0.0255219328087144,15016.55764,19713.14569,8954.2046,703.82176,277.8332,13173.58483,765.67013
2023-10-07 11:00:00,2024-07-17 00:00:00,3.1,3.019771169411946,281.8677888833357,274.2850771780752,0.1190783471966569,0.0255219328087144,15455.42721,19327.67346,8965.38075,698.56618,289.80866,13093.08653,768.7822
2023-10-07 12:00:00,2024-07-17 00:00:00,3.1,3.019771169411946,281.8677888833357,274.2850771780752,0.1190783471966569,0.0255219328087144,16342.45614,19287.73415,8977.5811,698.32527,275.83055,13017.4795,768.62177
2023-10-07 13:00:00,2024-07-17 00:00:00,3.1,3.645926875360935,286.82300562565234,275.0824586153025,160.7226522332868,0.0221198616163873,17426.50224,19677.15886,8978.31753,792.44481,277.217,13053.50179,769.51476
2023-10-07 14:00:00,2024-07-17 00:00:00,3.1,3.645926875360935,286.82300562565234,275.0824586153025,160.7226522332868,0.0221198616163873,18739.70747,20205.60574,8975.99657,858.2511,312.22033,12805.81304,761.75007
2023-10-07 15:00:00,2024-07-17 00:00:00,3.1,3.645926875360935,286.82300562565234,275.0824586153025,160.7226522332868,0.0221198616163873,19919.73315,20677.2301,8976.73471,902.37759,357.22535,12729.67564,768.01402
2023-10-07 16:00:00,2024-07-17 00:00:00,3.1,4.069796450576352,291.2153932843066,274.98192195567606,362.2799217628238,0.0537954790530181,20876.57185,21618.6032,8980.97982,913.56794,374.16795,12500.6486,776.70679
2023-10-07 17:00:00,2024-07-17 00:00:00,3.1,4.069796450576352,291.2153932843066,274.98192195567606,362.2799217628238,0.0537954790530181,21559.91188,22722.91457,8983.87196,915.21551,407.07226,12361.22487,786.46131
2023-10-07 18:00:00,2024-07-17 00:00:00,3.1,4.069796450576352,291.2153932843066,274.98192195567606,362.2799217628238,0.0537954790530181,21883.85317,23718.73013,8988.42296,912.31802,471.61208,12100.05125,778.4812
2023-10-07 19:00:00,2024-07-17 00:00:00,3.1,4.343848957279999,292.57766386961464,274.855967905381,579.2616293905413,0.0265842623971357,22057.16406,24664.72653,8995.88154,913.26629,537.30916,11765.17203,781.91832
2023-10-07 20:00:00,2024-07-17 00:00:00,3.1,4.343848957279999,292.57766386961464,274.855967905381,579.2616293905413,0.0265842623971357,22185.03884,25353.9892,9000.98657,920.43036,599.59833,11490.34744,769.65889
2023-10-07 21:00:00,2024-07-17 00:00:00,3.1,4.343848957279999,292.57766386961464,274.855967905381,579.2616293905413,0.0265842623971357,22508.51552,26097.01545,9010.22369,944.33102,639.78561,11249.17454,762.14701
2023-10-07 22:00:00,2024-07-17 00:00:00,3.1,3.5608894438065937,288.57013906424686,275.61551338532,390.77164848353857,0.0593167708979056,22932.52334,26315.48021,9018.37067,962.11184,675.03442,11004.23958,763.81078
2023-10-07 23:00:00,2024-07-17 00:00:00,3.1,3.5608894438065937,288.57013906424686,275.61551338532,390.77164848353857,0.0593167708979056,23260.22539,26366.30157,9026.93083,985.0091,676.41832,10938.64166,776.51157
2023-10-08 00:00:00,2024-07-17 00:00:00,3.1,3.5608894438065937,288.57013906424686,275.61551338532,390.77164848353857,0.0593167708979056,23254.82512,28401.31866,9073.74786,795.48249,825.09389,9763.96576,772.81437
2023-10-08 01:00:00,2024-07-17 00:00:00,3.1,3.518154431251576,285.65535990893443,275.52313775201026,0.9094093325278336,0.0437259917897733,23529.00406,27397.15273,9074.43188,872.65603,825.50395,9984.78824,770.18944
2023-10-08 02:00:00,2024-07-17 00:00:00,3.1,3.518154431251576,285.65535990893443,275.52313775201026,0.9094093325278336,0.0437259917897733,23300.52733,26239.01338,9065.60718,970.19328,818.45077,10123.25834,783.37878
2023-10-08 03:00:00,2024-07-17 00:00:00,3.1,3.518154431251576,285.65535990893443,275.52313775201026,0.9094093325278336,0.0437259917897733,22801.04123,25004.63126,9063.38057,912.08168,793.53184,10318.98557,782.60274
2023-10-08 04:00:00,2024-07-17 00:00:00,3.1,3.383882079487578,284.2163422046356,275.56658383303755,0.4546899812927807,0.1038897883623121,21973.30371,23732.56513,9074.80733,850.79802,706.36708,10735.72178,772.05718
2023-10-08 05:00:00,2024-07-17 00:00:00,3.1,3.383882079487578,284.2163422046356,275.56658383303755,0.4546899812927807,0.1038897883623121,20622.53047,22602.10115,9076.59522,811.82148,622.48047,11088.81394,776.80047
2023-10-08 06:00:00,2024-07-17 00:00:00,3.1,3.383882079487578,284.2163422046356,275.56658383303755,0.4546899812927807,0.1038897883623121,19149.78273,21536.74164,9085.82319,760.70908,498.49441,11188.159,781.76734
2023-10-08 07:00:00,2024-07-17 00:00:00,3.1,3.2363767433975204,283.0509215751969,275.6169030865965,0.0,0.0708644153062044,17944.53253,20842.88116,9097.45274,709.15825,395.30703,11424.32624,784.74136
2023-10-08 08:00:00,2024-07-17 00:00:00,3.1,3.2363767433975204,283.0509215751969,275.6169030865965,0.0,0.0708644153062044,16958.29759,20143.70779,9102.80115,675.19653,327.64967,11644.5426,785.42827
2023-10-08 09:00:00,2024-07-17 00:00:00,3.1,3.2363767433975204,283.0509215751969,275.6169030865965,0.0,0.0708644153062044,16467.36361,19485.0399,9101.43751,646.19462,270.82373,11774.78263,788.64483
2023-10-08 10:00:00,2024-07-17 00:00:00,3.1,3.1378515867852204,282.120254888179,275.652321093678,0.0999793822739635,0.1534679887028079,16470.77996,18809.87653,9103.81069,686.7124,265.59923,11799.67171,784.64378
2023-10-08 11:00:00,2024-07-17 00:00:00,3.1,3.1378515867852204,282.120254888179,275.652321093678,0.0999793822739635,0.1534679887028079,16935.06021,18563.15547,9114.7566,684.71283,276.87509,11817.05706,787.84853
2023-10-08 12:00:00,2024-07-17 00:00:00,3.1,3.1378515867852204,282.120254888179,275.652321093678,0.0999793822739635,0.1534679887028079,17823.73616,18756.11832,9125.58055,694.49734,261.14932,11841.55274,787.72537
2023-10-08 13:00:00,2024-07-17 00:00:00,3.1,3.782389192531261,287.0786608528747,276.2532850866293,164.99384871780364,0.0850273016567619,18911.48616,19442.84529,9124.42617,792.83042,263.39228,11992.86006,788.63254
