UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-03-14 00:00:00,2024-07-17 00:00:00,3.1,4.313615701481504,279.0236585958004,270.594670351645,504.0880642592565,0.0259344787795578,20521.85985,28413.92606,9242.37461,1450.06716,171.33657,8237.28684,475.8027
2023-03-14 01:00:00,2024-07-17 00:00:00,3.1,4.08409028866115,276.16010937462045,269.76315284322,6.58944825477669,0.0026481482548347,20209.52599,27927.21495,9236.92576,1487.85066,184.21937,8249.49024,479.46765
2023-03-14 02:00:00,2024-07-17 00:00:00,3.1,4.08409028866115,276.16010937462045,269.76315284322,6.58944825477669,0.0026481482548347,19427.83618,27761.34385,9231.06105,1546.56862,190.04601,8329.64249,473.84379
2023-03-14 03:00:00,2024-07-17 00:00:00,3.1,4.08409028866115,276.16010937462045,269.76315284322,6.58944825477669,0.0026481482548347,18573.43743,27745.72715,9234.3254,1444.96255,191.80878,8505.08633,472.77832
2023-03-14 04:00:00,2024-07-17 00:00:00,3.1,4.082174737722654,275.193264064495,269.7477998209809,3.2947224975313576,0.0128482646972556,17435.03881,27840.25649,9248.86996,1332.15235,195.27113,8644.59602,467.55232
2023-03-14 05:00:00,2024-07-17 00:00:00,3.1,4.082174737722654,275.193264064495,269.7477998209809,3.2947224975313576,0.0128482646972556,16204.93319,28054.74999,9263.61616,1196.65789,195.50619,8862.31283,476.43869
2023-03-14 06:00:00,2024-07-17 00:00:00,3.1,4.082174737722654,275.193264064495,269.7477998209809,3.2947224975313576,0.0128482646972556,15494.3595,28106.8164,9274.24094,1087.42054,204.28812,9089.0822,481.72768
2023-03-14 07:00:00,2024-07-17 00:00:00,3.1,4.100654597361627,274.6414712262565,269.84283807687194,0.0,0.0145662892671583,15140.63409,27579.65213,9276.61526,1110.15886,200.38863,9210.37822,489.75337
2023-03-14 08:00:00,2024-07-17 00:00:00,3.1,4.100654597361627,274.6414712262565,269.84283807687194,0.0,0.0145662892671583,15454.99373,26822.97602,9275.7965,1145.14087,201.08486,9312.70583,498.84544
2023-03-14 09:00:00,2024-07-17 00:00:00,3.1,4.100654597361627,274.6414712262565,269.84283807687194,0.0,0.0145662892671583,15942.96683,26634.14006,9273.05778,1239.20162,213.16031,9439.07306,499.21181
2023-03-14 10:00:00,2024-07-17 00:00:00,3.1,4.203028596491849,274.3894706336107,270.03354007307485,0.0316474108401211,0.0321125522535855,16816.3218,26444.11004,9276.0416,1361.44281,211.8524,9534.37193,494.80302
2023-03-14 11:00:00,2024-07-17 00:00:00,3.1,4.203028596491849,274.3894706336107,270.03354007307485,0.0316474108401211,0.0321125522535855,17913.50752,26428.93339,9274.40828,1438.04847,198.01715,9674.21529,490.36933
2023-03-14 12:00:00,2024-07-17 00:00:00,3.1,4.203028596491849,274.3894706336107,270.03354007307485,0.0316474108401211,0.0321125522535855,19122.70519,26915.62841,9274.49404,1535.86345,202.3252,9797.71071,476.00584
2023-03-14 13:00:00,2024-07-17 00:00:00,3.1,5.006444369480543,278.320938165413,271.2704204226411,155.07644397038092,0.0234289577773731,19923.97032,27542.9891,9274.32823,1554.81809,211.86524,9795.01082,471.08658
2023-03-14 14:00:00,2024-07-17 00:00:00,3.1,5.006444369480543,278.320938165413,271.2704204226411,155.07644397038092,0.0234289577773731,20356.35376,28336.12698,9279.18112,1487.704,212.73467,9705.14087,470.74637
2023-03-14 15:00:00,2024-07-17 00:00:00,3.1,5.006444369480543,278.320938165413,271.2704204226411,155.07644397038092,0.0234289577773731,20638.30854,28902.58389,9278.40753,1418.28428,206.52975,9644.90119,469.15186
2023-03-14 16:00:00,2024-07-17 00:00:00,3.1,5.6917422285389545,282.8787415694023,272.7265301742781,366.1191201103145,0.0605563242702719,20584.85195,29020.44705,9274.67109,1380.2821,195.08485,9766.52723,458.372
2023-03-14 17:00:00,2024-07-17 00:00:00,3.1,5.6917422285389545,282.8787415694023,272.7265301742781,366.1191201103145,0.0605563242702719,20411.43054,29091.59024,9274.84167,1458.64547,184.97461,9963.10245,454.67616
2023-03-14 18:00:00,2024-07-17 00:00:00,3.1,5.6917422285389545,282.8787415694023,272.7265301742781,366.1191201103145,0.0605563242702719,20433.92005,28932.13488,9264.79246,1440.26673,191.37811,10185.63185,445.65795
2023-03-14 19:00:00,2024-07-17 00:00:00,3.1,5.945566681984174,284.65613207211135,273.66534165711425,626.2875821399474,0.0849858867086569,20488.44425,28669.93396,9265.93254,1502.29416,197.60236,10324.78311,448.22895
2023-03-14 20:00:00,2024-07-17 00:00:00,3.1,5.945566681984174,284.65613207211135,273.66534165711425,626.2875821399474,0.0849858867086569,20659.48581,27893.05543,9281.0561,1566.36892,185.66435,10348.66393,456.93242
2023-03-14 21:00:00,2024-07-17 00:00:00,3.1,5.945566681984174,284.65613207211135,273.66534165711425,626.2875821399474,0.0849858867086569,20924.89105,27760.58985,9294.07998,1490.92872,170.72834,10380.48558,457.97645
2023-03-14 22:00:00,2024-07-17 00:00:00,3.1,5.467625344585784,282.1170857097952,274.362311035667,434.1999868056236,0.2136468630733325,21311.52829,27926.92649,9305.7383,1502.7198,167.97551,10469.66199,460.05146
