UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2024-01-03 00:00:00,27595.0,32416.0,8211.0,2350.0,1.0,8849.0,357.0
2024-01-03 01:00:00,28413.0,33053.0,8211.0,1415.0,1.0,9001.0,357.0
2024-01-03 02:00:00,28183.0,32706.0,8210.0,1134.0,1.0,9404.0,356.0
2024-01-03 03:00:00,27784.0,32672.0,8213.0,902.0,1.0,9558.0,357.0
2024-01-03 04:00:00,27037.0,32217.0,8217.0,832.0,1.0,9130.0,356.0
2024-01-03 05:00:00,25779.0,31314.0,8218.0,795.0,1.0,8881.0,354.0
2024-01-03 06:00:00,24347.0,31480.0,8220.0,779.0,1.0,8427.0,357.0
2024-01-03 07:00:00,23793.0,31854.0,8218.0,754.0,1.0,7947.0,347.0
2024-01-03 08:00:00,24007.0,32334.0,8215.0,754.0,1.0,6570.0,339.0
2024-01-03 09:00:00,24468.0,32558.0,8213.0,764.0,1.0,5515.0,358.0
2024-01-03 10:00:00,24539.0,32957.0,8215.0,769.0,2.0,5033.0,379.0
2024-01-03 11:00:00,25286.0,33721.0,8214.0,783.0,2.0,5173.0,374.0
2024-01-03 12:00:00,26018.0,35488.0,8214.0,963.0,1.0,5433.0,385.0
2024-01-03 13:00:00,27071.0,37652.0,8214.0,2421.0,3.0,5445.0,398.0
2024-01-03 14:00:00,27579.0,38791.0,8215.0,2756.0,21.0,5463.0,374.0
2024-01-03 15:00:00,27529.0,38095.0,8212.0,1823.0,346.0,5857.0,371.0
2024-01-03 16:00:00,27166.0,37875.0,8212.0,1098.0,751.0,5899.0,375.0
2024-01-03 17:00:00,26702.0,36442.0,8214.0,893.0,1006.0,6641.0,361.0
2024-01-03 18:00:00,26214.0,35487.0,8210.0,893.0,1114.0,7394.0,364.0
2024-01-03 19:00:00,26137.0,35309.0,8205.0,865.0,1152.0,7208.0,373.0
2024-01-03 20:00:00,25969.0,34843.0,8270.0,856.0,1070.0,7419.0,373.0
2024-01-03 21:00:00,25909.0,34716.0,8327.0,863.0,852.0,7351.0,370.0
2024-01-03 22:00:00,25898.0,34570.0,8351.0,899.0,545.0,7019.0,383.0
2024-01-03 23:00:00,26232.0,35504.0,8379.0,1752.0,247.0,6799.0,391.0
