UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-30 00:00:00,2024-07-17 00:00:00,3.1,4.29047804480934,299.9018159294559,282.867175861184,569.736221660916,0.6173945536500732,31342.18324,40782.57569,10513.64284,2000.27368,1836.29745,6212.86927,736.74124
2023-08-30 01:00:00,2024-07-17 00:00:00,3.1,3.8404704492510495,293.9435603450888,283.14167965393,19.218443186582952,0.0871682657849561,31363.03969,39127.91112,10518.98306,1766.58105,1802.55049,6482.68384,734.80221
2023-08-30 02:00:00,2024-07-17 00:00:00,3.1,3.8404704492510495,293.9435603450888,283.14167965393,19.218443186582952,0.0871682657849561,30365.30354,37118.72598,10494.08264,1484.81966,1738.53897,6669.39275,747.76124
2023-08-30 03:00:00,2024-07-17 00:00:00,3.1,3.8404704492510495,293.9435603450888,283.14167965393,19.218443186582952,0.0871682657849561,28917.90801,35238.2069,10476.96879,932.10357,1600.96171,6903.75181,747.46602
2023-08-30 04:00:00,2024-07-17 00:00:00,3.1,3.594372750786288,291.89949940028174,283.05312949325656,9.60912595796492,0.1476576070834984,27046.43921,33285.97174,10487.14607,483.15345,1346.3305,7289.55224,737.50003
2023-08-30 05:00:00,2024-07-17 00:00:00,3.1,3.594372750786288,291.89949940028174,283.05312949325656,9.60912595796492,0.1476576070834984,24434.58899,31582.8471,10482.21371,516.85165,1126.77909,7607.22023,742.26772
2023-08-30 06:00:00,2024-07-17 00:00:00,3.1,3.594372750786288,291.89949940028174,283.05312949325656,9.60912595796492,0.1476576070834984,21858.71126,30064.72133,10491.156,583.78775,834.29385,7725.85935,747.21226
2023-08-30 07:00:00,2024-07-17 00:00:00,3.1,3.301801875243094,290.4658885560257,282.82143277008646,0.0,0.0407769531479737,19949.51995,29208.7316,10498.73407,581.49526,569.68778,7963.80928,750.20519
2023-08-30 08:00:00,2024-07-17 00:00:00,3.1,3.301801875243094,290.4658885560257,282.82143277008646,0.0,0.0407769531479737,18550.64533,28422.4267,10501.87531,681.86522,374.74394,8176.24215,751.1742
2023-08-30 09:00:00,2024-07-17 00:00:00,3.1,3.301801875243094,290.4658885560257,282.82143277008646,0.0,0.0407769531479737,17820.67497,27586.64476,10502.11392,595.68511,199.59438,8312.0568,753.8556
2023-08-30 10:00:00,2024-07-17 00:00:00,3.1,3.092570315475749,289.7251170496626,282.8623885050247,1.7545991412666302,0.0782651908928221,17928.16648,26721.57748,10504.99939,592.09305,121.99015,8367.62449,749.52041
