UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-04-01 00:00:00,15087.0,23370.0,9894.0,1329.0,94.0,18041.0,425.0
2023-04-01 01:00:00,14316.0,23137.0,10062.0,1334.0,6.0,17960.0,415.0
2023-04-01 02:00:00,14211.0,22951.0,10116.0,1276.0,0.0,17678.0,411.0
2023-04-01 03:00:00,12724.0,21656.0,10115.0,1215.0,1.0,17984.0,410.0
2023-04-01 04:00:00,11465.0,20184.0,9973.0,1177.0,2.0,18823.0,403.0
2023-04-01 05:00:00,11288.0,18883.0,9631.0,1173.0,2.0,18333.0,400.0
2023-04-01 06:00:00,10966.0,16892.0,9556.0,1046.0,1.0,18272.0,398.0
2023-04-01 07:00:00,10561.0,16316.0,9514.0,978.0,2.0,17842.0,394.0
2023-04-01 08:00:00,10712.0,16087.0,9514.0,989.0,1.0,18105.0,399.0
2023-04-01 09:00:00,10797.0,15023.0,9547.0,1006.0,1.0,18493.0,402.0
2023-04-01 10:00:00,10792.0,15225.0,9545.0,1014.0,1.0,18764.0,402.0
2023-04-01 11:00:00,10906.0,15221.0,9547.0,1064.0,1.0,19733.0,402.0
2023-04-01 12:00:00,10978.0,15368.0,9568.0,1071.0,5.0,20114.0,403.0
2023-04-01 13:00:00,11211.0,16362.0,9532.0,1079.0,193.0,19915.0,401.0
2023-04-01 14:00:00,11212.0,18155.0,9536.0,1073.0,643.0,20753.0,400.0
2023-04-01 15:00:00,11840.0,19478.0,9545.0,1121.0,853.0,20122.0,395.0
2023-04-01 16:00:00,13231.0,20400.0,9548.0,1148.0,972.0,19010.0,383.0
2023-04-01 17:00:00,14420.0,21676.0,9552.0,1158.0,1110.0,17299.0,380.0
2023-04-01 18:00:00,14666.0,22442.0,9559.0,1180.0,1157.0,15443.0,383.0
2023-04-01 19:00:00,14887.0,23006.0,9568.0,1185.0,1294.0,13419.0,383.0
2023-04-01 20:00:00,15102.0,23062.0,9584.0,1149.0,1393.0,12022.0,380.0
2023-04-01 21:00:00,14788.0,22959.0,9660.0,1143.0,1456.0,11279.0,378.0
2023-04-01 22:00:00,15466.0,23212.0,9794.0,1146.0,1449.0,10139.0,382.0
2023-04-01 23:00:00,16320.0,24068.0,9849.0,1206.0,1250.0,8808.0,382.0
