Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
41784,2023-10-08 00:00:00,523.11,8290.0,781.0,266.0,111.0,0.0,3088.0,267.0
41785,2023-10-08 01:00:00,504.1,8226.0,820.0,265.0,111.0,0.0,3528.0,267.0
41786,2023-10-08 02:00:00,480.28,7945.0,763.0,265.0,110.0,0.0,4036.0,265.0
41787,2023-10-08 03:00:00,480.08,8171.0,707.0,267.0,110.0,0.0,4187.0,264.0
41788,2023-10-08 04:00:00,478.38,8461.0,877.0,267.0,116.0,10.0,4356.0,260.0
41789,2023-10-08 05:00:00,460.56,8540.0,950.0,268.0,123.0,571.0,4383.0,257.0
41790,2023-10-08 06:00:00,394.52,7868.0,766.0,268.0,129.0,2541.0,4324.0,255.0
41791,2023-10-08 07:00:00,323.35,7258.0,770.0,270.0,135.0,4896.0,4694.0,256.0
41792,2023-10-08 08:00:00,275.09,6728.0,810.0,268.0,125.0,6563.0,5323.0,256.0
41793,2023-10-08 09:00:00,242.84,6168.0,741.0,269.0,124.0,7481.0,5847.0,252.0
41794,2023-10-08 10:00:00,242.34,6010.0,720.0,268.0,123.0,6965.0,6100.0,210.0
41795,2023-10-08 11:00:00,248.15,6054.0,725.0,268.0,123.0,6521.0,6175.0,195.0
41796,2023-10-08 12:00:00,270.76,6325.0,766.0,268.0,119.0,5433.0,6095.0,196.0
41797,2023-10-08 13:00:00,301.39,6824.0,883.0,268.0,113.0,4694.0,5663.0,208.0
41798,2023-10-08 14:00:00,364.35,7796.0,998.0,268.0,124.0,3075.0,5058.0,255.0
41799,2023-10-08 15:00:00,477.28,9569.0,1196.0,270.0,161.0,802.0,4140.0,256.0
41800,2023-10-08 16:00:00,528.27,10236.0,1207.0,270.0,168.0,116.0,3526.0,256.0
41801,2023-10-08 17:00:00,547.63,10975.0,1265.0,270.0,173.0,0.0,3349.0,254.0
41802,2023-10-08 18:00:00,560.39,11187.0,1228.0,271.0,171.0,0.0,3065.0,257.0
41803,2023-10-08 19:00:00,572.05,10860.0,1212.0,272.0,163.0,0.0,2641.0,257.0
41804,2023-10-08 20:00:00,583.99,10730.0,996.0,272.0,160.0,0.0,2372.0,254.0
41805,2023-10-08 21:00:00,590.86,10192.0,943.0,272.0,135.0,0.0,2087.0,258.0
41806,2023-10-08 22:00:00,603.4,10277.0,1018.0,270.0,117.0,0.0,1803.0,265.0
41807,2023-10-08 23:00:00,619.19,10343.0,1038.0,271.0,114.0,0.0,1462.0,265.0
