UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass
2023-05-15 00:00:00,9243.0,1053.0,213.0,210.0,0.0,2147.0,46.0
2023-05-15 01:00:00,9457.0,1001.0,218.0,220.0,0.0,2117.0,46.0
2023-05-15 02:00:00,9737.0,990.0,231.0,221.0,19.0,2056.0,46.0
2023-05-15 03:00:00,10378.0,1083.0,233.0,231.0,158.0,1997.0,46.0
2023-05-15 04:00:00,11981.0,1151.0,233.0,234.0,488.0,2039.0,46.0
2023-05-15 05:00:00,12855.0,1199.0,234.0,235.0,891.0,1889.0,46.0
2023-05-15 06:00:00,12749.0,1201.0,237.0,235.0,1292.0,1674.0,46.0
2023-05-15 07:00:00,12654.0,1191.0,238.0,254.0,1676.0,1733.0,46.0
2023-05-15 08:00:00,12156.0,1219.0,238.0,241.0,1930.0,1785.0,46.0
2023-05-15 09:00:00,12106.0,1199.0,240.0,240.0,2095.0,2095.0,46.0
2023-05-15 10:00:00,11358.0,1179.0,242.0,225.0,2108.0,2314.0,46.0
2023-05-15 11:00:00,11124.0,1180.0,242.0,216.0,2334.0,2612.0,46.0
2023-05-15 12:00:00,11012.0,1131.0,236.0,215.0,2408.0,2790.0,46.0
2023-05-15 13:00:00,11396.0,1150.0,237.0,229.0,1927.0,2996.0,46.0
2023-05-15 14:00:00,11557.0,1054.0,236.0,230.0,1787.0,2979.0,46.0
2023-05-15 15:00:00,11883.0,1041.0,237.0,255.0,1349.0,2776.0,46.0
2023-05-15 16:00:00,12225.0,1044.0,236.0,283.0,923.0,2491.0,46.0
2023-05-15 17:00:00,12771.0,1079.0,239.0,292.0,373.0,2283.0,46.0
2023-05-15 18:00:00,12663.0,1116.0,241.0,279.0,97.0,2411.0,46.0
2023-05-15 19:00:00,11914.0,1055.0,240.0,275.0,0.0,2676.0,46.0
2023-05-15 20:00:00,10745.0,930.0,238.0,252.0,0.0,2920.0,46.0
2023-05-15 21:00:00,9572.0,862.0,236.0,249.0,0.0,2978.0,46.0
2023-05-15 22:00:00,9573.0,875.0,233.0,206.0,0.0,3106.0,46.0
2023-05-15 23:00:00,9482.0,853.0,236.0,200.0,0.0,3276.0,46.0
