Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
42480,2023-11-06 00:00:00,466.97,6842.0,1453.0,343.0,152.0,0.0,5264.0,186.0
42481,2023-11-06 01:00:00,461.78,6894.0,1454.0,344.0,152.0,0.0,5471.0,184.0
42482,2023-11-06 02:00:00,451.43,6797.0,1470.0,342.0,151.0,0.0,5731.0,186.0
42483,2023-11-06 03:00:00,444.63,6949.0,1464.0,343.0,152.0,0.0,6091.0,187.0
42484,2023-11-06 04:00:00,453.09,7662.0,1479.0,348.0,152.0,0.0,6395.0,188.0
42485,2023-11-06 05:00:00,476.91,9263.0,1677.0,348.0,154.0,32.0,6718.0,189.0
42486,2023-11-06 06:00:00,481.9,10473.0,1857.0,346.0,159.0,398.0,7046.0,196.0
42487,2023-11-06 07:00:00,455.66,10428.0,1618.0,347.0,157.0,1401.0,7275.0,196.0
42488,2023-11-06 08:00:00,434.01,10117.0,1569.0,346.0,156.0,2205.0,7342.0,197.0
42489,2023-11-06 09:00:00,421.62,10069.0,1561.0,345.0,147.0,2754.0,7460.0,198.0
42490,2023-11-06 10:00:00,425.6,10136.0,1573.0,346.0,145.0,2601.0,7442.0,220.0
42491,2023-11-06 11:00:00,440.43,10684.0,1728.0,347.0,145.0,2424.0,7309.0,267.0
42492,2023-11-06 12:00:00,454.99,10905.0,1879.0,344.0,150.0,2007.0,7131.0,265.0
42493,2023-11-06 13:00:00,475.98,11164.0,1890.0,346.0,202.0,1516.0,6704.0,266.0
42494,2023-11-06 14:00:00,515.7,11976.0,1938.0,345.0,212.0,501.0,6389.0,267.0
42495,2023-11-06 15:00:00,544.24,12463.0,1940.0,346.0,237.0,40.0,5887.0,273.0
42496,2023-11-06 16:00:00,547.03,12735.0,1969.0,349.0,251.0,0.0,5937.0,272.0
42497,2023-11-06 17:00:00,537.48,12336.0,1977.0,357.0,257.0,0.0,6107.0,274.0
42498,2023-11-06 18:00:00,537.89,12111.0,1983.0,360.0,253.0,0.0,5975.0,272.0
42499,2023-11-06 19:00:00,546.17,11954.0,1948.0,359.0,236.0,0.0,5590.0,273.0
42500,2023-11-06 20:00:00,531.48,11237.0,1813.0,358.0,227.0,0.0,5786.0,274.0
42501,2023-11-06 21:00:00,521.71,10471.0,1633.0,356.0,224.0,0.0,5733.0,267.0
42502,2023-11-06 22:00:00,518.73,10089.0,1631.0,357.0,208.0,0.0,5633.0,265.0
42503,2023-11-06 23:00:00,518.59,9938.0,1592.0,354.0,169.0,0.0,5590.0,261.0
