UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass
2023-06-16 00:00:00,10507.0,1332.0,218.0,151.0,0.0,106.0,242.0
2023-06-16 01:00:00,10326.0,1197.0,220.0,145.0,0.0,119.0,241.0
2023-06-16 02:00:00,10316.0,1142.0,219.0,145.0,54.0,102.0,248.0
2023-06-16 03:00:00,10437.0,1188.0,220.0,145.0,440.0,80.0,251.0
2023-06-16 04:00:00,11036.0,1351.0,221.0,180.0,1271.0,51.0,251.0
2023-06-16 05:00:00,11547.0,1444.0,220.0,186.0,2663.0,22.0,248.0
2023-06-16 06:00:00,10824.0,1368.0,219.0,199.0,4360.0,20.0,249.0
2023-06-16 07:00:00,10369.0,1286.0,218.0,178.0,5714.0,25.0,252.0
2023-06-16 08:00:00,10460.0,1326.0,217.0,152.0,6329.0,49.0,252.0
2023-06-16 09:00:00,11141.0,1355.0,216.0,149.0,6159.0,62.0,250.0
2023-06-16 10:00:00,11166.0,1352.0,216.0,148.0,5967.0,109.0,251.0
2023-06-16 11:00:00,11269.0,1409.0,192.0,148.0,5510.0,159.0,249.0
2023-06-16 12:00:00,11409.0,1390.0,188.0,147.0,5018.0,263.0,251.0
2023-06-16 13:00:00,11798.0,1472.0,195.0,147.0,4491.0,371.0,251.0
2023-06-16 14:00:00,11508.0,1396.0,218.0,157.0,3744.0,398.0,251.0
2023-06-16 15:00:00,11465.0,1466.0,222.0,187.0,2662.0,297.0,250.0
2023-06-16 16:00:00,10932.0,1349.0,219.0,218.0,1751.0,304.0,251.0
2023-06-16 17:00:00,12098.0,1563.0,220.0,223.0,784.0,308.0,249.0
2023-06-16 18:00:00,12953.0,1608.0,221.0,219.0,271.0,316.0,253.0
2023-06-16 19:00:00,12864.0,1579.0,220.0,211.0,21.0,460.0,249.0
2023-06-16 20:00:00,11499.0,1564.0,220.0,194.0,0.0,549.0,252.0
2023-06-16 21:00:00,10813.0,1557.0,220.0,151.0,0.0,617.0,250.0
2023-06-16 22:00:00,9187.0,1334.0,218.0,137.0,0.0,731.0,247.0
2023-06-16 23:00:00,8782.0,1325.0,221.0,136.0,0.0,831.0,244.0
