UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass
2023-12-15 00:00:00,12578.0,1894.0,402.0,223.0,0.0,825.0,195.0
2023-12-15 01:00:00,12557.0,1898.0,401.0,224.0,0.0,1055.0,199.0
2023-12-15 02:00:00,12399.0,1895.0,400.0,224.0,0.0,1375.0,201.0
2023-12-15 03:00:00,12031.0,1895.0,403.0,223.0,0.0,1702.0,202.0
2023-12-15 04:00:00,12832.0,1915.0,404.0,224.0,0.0,1810.0,201.0
2023-12-15 05:00:00,14145.0,2224.0,404.0,236.0,0.0,1988.0,198.0
2023-12-15 06:00:00,15046.0,2532.0,405.0,282.0,22.0,2135.0,184.0
2023-12-15 07:00:00,15102.0,2523.0,401.0,307.0,234.0,2320.0,190.0
2023-12-15 08:00:00,15156.0,2516.0,404.0,306.0,660.0,2472.0,194.0
2023-12-15 09:00:00,15069.0,2484.0,401.0,297.0,1208.0,2513.0,195.0
2023-12-15 10:00:00,14893.0,2462.0,397.0,249.0,1641.0,2649.0,196.0
2023-12-15 11:00:00,14510.0,2454.0,400.0,245.0,1581.0,2885.0,196.0
2023-12-15 12:00:00,14463.0,2357.0,400.0,244.0,1090.0,2962.0,194.0
2023-12-15 13:00:00,14523.0,2413.0,400.0,281.0,454.0,3227.0,190.0
2023-12-15 14:00:00,15007.0,2496.0,404.0,290.0,46.0,3392.0,189.0
2023-12-15 15:00:00,15208.0,2502.0,406.0,301.0,0.0,3630.0,190.0
2023-12-15 16:00:00,15039.0,2469.0,405.0,296.0,0.0,3844.0,201.0
2023-12-15 17:00:00,14474.0,2199.0,406.0,290.0,0.0,3955.0,189.0
2023-12-15 18:00:00,14665.0,1924.0,406.0,292.0,0.0,3948.0,190.0
2023-12-15 19:00:00,14482.0,1780.0,405.0,231.0,0.0,3956.0,188.0
2023-12-15 20:00:00,14182.0,1809.0,404.0,212.0,0.0,4116.0,188.0
2023-12-15 21:00:00,13149.0,1755.0,404.0,209.0,0.0,4061.0,186.0
2023-12-15 22:00:00,11728.0,1751.0,405.0,209.0,0.0,4144.0,184.0
2023-12-15 23:00:00,10510.0,1741.0,406.0,226.0,0.0,4059.0,183.0
