UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass
2023-05-27 00:00:00,8220.0,1140.0,202.0,217.0,0.0,1615.0,231.0
2023-05-27 01:00:00,8238.0,1147.0,203.0,217.0,0.0,1524.0,231.0
2023-05-27 02:00:00,8019.0,1046.0,204.0,217.0,40.0,1365.0,230.0
2023-05-27 03:00:00,8022.0,1005.0,204.0,217.0,442.0,1248.0,230.0
2023-05-27 04:00:00,8392.0,1078.0,201.0,255.0,1439.0,929.0,231.0
2023-05-27 05:00:00,8495.0,1128.0,202.0,261.0,3229.0,382.0,230.0
2023-05-27 06:00:00,8183.0,1092.0,201.0,269.0,5385.0,268.0,230.0
2023-05-27 07:00:00,7556.0,796.0,201.0,253.0,7093.0,353.0,227.0
2023-05-27 08:00:00,7174.0,711.0,201.0,249.0,8075.0,456.0,185.0
2023-05-27 09:00:00,6536.0,658.0,199.0,248.0,8616.0,505.0,165.0
2023-05-27 10:00:00,6319.0,650.0,197.0,248.0,8637.0,540.0,166.0
2023-05-27 11:00:00,6387.0,657.0,196.0,248.0,8581.0,546.0,164.0
2023-05-27 12:00:00,6346.0,649.0,195.0,248.0,8233.0,553.0,167.0
2023-05-27 13:00:00,6931.0,687.0,194.0,250.0,7487.0,513.0,171.0
2023-05-27 14:00:00,7571.0,740.0,194.0,252.0,6079.0,473.0,228.0
2023-05-27 15:00:00,8739.0,986.0,195.0,291.0,4053.0,468.0,237.0
2023-05-27 16:00:00,9734.0,996.0,193.0,291.0,2032.0,476.0,236.0
2023-05-27 17:00:00,10167.0,968.0,194.0,291.0,735.0,501.0,236.0
2023-05-27 18:00:00,9997.0,973.0,194.0,289.0,181.0,820.0,235.0
2023-05-27 19:00:00,9840.0,981.0,199.0,280.0,2.0,1219.0,236.0
2023-05-27 20:00:00,9277.0,986.0,199.0,279.0,0.0,1522.0,237.0
2023-05-27 21:00:00,8514.0,981.0,199.0,279.0,0.0,1806.0,235.0
2023-05-27 22:00:00,7771.0,926.0,198.0,219.0,0.0,2134.0,235.0
2023-05-27 23:00:00,7432.0,816.0,201.0,211.0,0.0,2059.0,235.0
