UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-08-26 00:00:00,2024-07-17 00:00:00,3.1,2.0722105245534217,291.049134695083,288.8121791864363,0.0001995077030529,2.0297663252788274,9271.91627,1321.32791,219.22399,107.66946,0.0,1774.99997,278.89881
2023-08-26 01:00:00,2024-07-17 00:00:00,3.1,1.8487407062446315,290.634995975877,288.6445488665449,0.0,0.9382519135110552,9561.1551,1340.22632,221.51728,112.67833,0.0,1943.99999,278.90972
2023-08-26 02:00:00,2024-07-17 00:00:00,3.1,1.8487407062446315,290.634995975877,288.6445488665449,0.0,0.9382519135110552,10124.02665,1332.07031,223.49457,123.00074,172.52745,1929.99998,281.17458
2023-08-26 03:00:00,2024-07-17 00:00:00,3.1,1.8487407062446315,290.634995975877,288.6445488665449,0.0,0.9382519135110552,10556.9982,1333.19461,222.49749,127.54569,455.26599,1857.99999,283.64945
2023-08-26 04:00:00,2024-07-17 00:00:00,3.1,1.9334104052168977,292.0594049179147,289.1780855423219,20.75065425456205,1.273940697928079,10892.78117,1341.57431,223.1682,138.60976,850.05056,1832.00005,282.88247
2023-08-26 05:00:00,2024-07-17 00:00:00,3.1,1.9334104052168977,292.0594049179147,289.1780855423219,20.75065425456205,1.273940697928079,11299.26188,1327.84679,222.78402,143.84796,1513.53176,1797.00003,276.89078
2023-08-26 06:00:00,2024-07-17 00:00:00,3.1,1.9334104052168977,292.0594049179147,289.1780855423219,20.75065425456205,1.273940697928079,11633.11643,1313.9382,222.92291,144.54975,2623.73208,1601.00003,278.11683
2023-08-26 07:00:00,2024-07-17 00:00:00,3.1,2.335647743243668,295.5145899040387,288.7801714163821,283.11482429754085,0.0646554348081323,11858.2278,1289.32413,223.4005,140.09404,3812.09284,1546.99993,274.13548
2023-08-26 08:00:00,2024-07-17 00:00:00,3.1,2.335647743243668,295.5145899040387,288.7801714163821,283.11482429754085,0.0646554348081323,11954.58094,1273.77719,223.55874,132.63002,4907.8371,1750.99998,278.61233
2023-08-26 09:00:00,2024-07-17 00:00:00,3.1,2.335647743243668,295.5145899040387,288.7801714163821,283.11482429754085,0.0646554348081323,12166.93967,1275.44898,223.7788,122.59503,5472.87918,2011.99996,277.50702
2023-08-26 10:00:00,2024-07-17 00:00:00,3.1,2.694732820165451,297.4479643967149,288.3534743299066,341.6348769076432,0.1944684367811975,12366.40879,1295.92346,220.81528,110.96179,5774.59464,2107.99995,280.35759
2023-08-26 11:00:00,2024-07-17 00:00:00,3.1,2.694732820165451,297.4479643967149,288.3534743299066,341.6348769076432,0.1944684367811975,12473.15083,1317.68345,222.60722,108.98497,5808.7187,2073.00006,284.09351
2023-08-26 12:00:00,2024-07-17 00:00:00,3.1,2.694732820165451,297.4479643967149,288.3534743299066,341.6348769076432,0.1944684367811975,12582.36778,1304.45762,223.29765,118.75951,5451.5521,1941.00001,281.81949
2023-08-26 13:00:00,2024-07-17 00:00:00,3.1,2.814441681103501,296.76314049089854,288.835036037491,276.85831023845753,0.3505165160142237,12396.81183,1305.00052,224.32002,135.09427,4671.76038,1709.99999,282.11604
2023-08-26 14:00:00,2024-07-17 00:00:00,3.1,2.814441681103501,296.76314049089854,288.835036037491,276.85831023845753,0.3505165160142237,12333.4192,1343.31383,223.92883,146.68925,3544.0627,1409.99996,280.87597
2023-08-26 15:00:00,2024-07-17 00:00:00,3.1,2.814441681103501,296.76314049089854,288.835036037491,276.85831023845753,0.3505165160142237,12289.31409,1353.43333,224.13781,157.75585,2408.7797,1099.00003,274.46248
2023-08-26 16:00:00,2024-07-17 00:00:00,3.1,2.834006671117905,292.99618379039515,288.9892589218009,167.4133832352689,1.388853496038598,12242.31986,1361.88993,223.28312,161.28169,1387.19288,873.0,272.43289
2023-08-26 17:00:00,2024-07-17 00:00:00,3.1,2.834006671117905,292.99618379039515,288.9892589218009,167.4133832352689,1.388853496038598,12181.32896,1356.15946,223.76935,162.78179,768.51467,720.99998,269.90907
2023-08-26 18:00:00,2024-07-17 00:00:00,3.1,2.834006671117905,292.99618379039515,288.9892589218009,167.4133832352689,1.388853496038598,11889.65251,1338.61822,223.06217,158.24549,409.38957,607.00002,260.99013
2023-08-26 19:00:00,2024-07-17 00:00:00,3.1,3.1045687920909257,291.4783951485805,288.63057360933846,1.900297503258225e-05,1.5672338961824652,11535.54788,1340.97268,222.39511,154.26113,213.8669,517.0,261.96797
2023-08-26 20:00:00,2024-07-17 00:00:00,3.1,3.1045687920909257,291.4783951485805,288.63057360933846,1.900297503258225e-05,1.5672338961824652,11112.95257,1345.67541,221.19998,146.48645,20.46892,455.0,268.27076
2023-08-26 21:00:00,2024-07-17 00:00:00,3.1,3.1045687920909257,291.4783951485805,288.63057360933846,1.900297503258225e-05,1.5672338961824652,10708.71739,1358.61939,221.53807,132.8257,0.0,407.0,270.70411
2023-08-26 22:00:00,2024-07-17 00:00:00,3.1,3.456575397193986,290.6240941915055,288.07056492000754,0.0,2.6440762509370943,10337.14343,1346.95979,221.8479,122.85033,0.0,619.99999,269.54999
2023-08-26 23:00:00,2024-07-17 00:00:00,3.1,3.456575397193986,290.6240941915055,288.07056492000754,0.0,2.6440762509370943,10100.28655,1340.32992,221.56107,110.20125,0.0,621.00003,271.17327
2023-08-27 00:00:00,2024-07-17 00:00:00,3.1,3.456575397193986,290.6240941915055,288.07056492000754,0.0,2.6440762509370943,9117.28052,1364.47378,218.91779,105.22599,0.0,722.56377,270.52839
2023-08-27 01:00:00,2024-07-17 00:00:00,3.1,3.4059285902663223,289.6783869467458,287.632271745122,0.0,0.3811935026378662,9015.24203,1384.18111,221.20075,107.83016,0.0,729.10813,270.59482
2023-08-27 02:00:00,2024-07-17 00:00:00,3.1,3.4059285902663223,289.6783869467458,287.632271745122,0.0,0.3811935026378662,9228.48101,1375.2305,223.16972,114.75177,164.41842,716.09693,272.90282
2023-08-27 03:00:00,2024-07-17 00:00:00,3.1,3.4059285902663223,289.6783869467458,287.632271745122,0.0,0.3811935026378662,9493.97083,1374.50626,222.17605,115.75853,516.52623,741.17382,275.356
2023-08-27 04:00:00,2024-07-17 00:00:00,3.1,3.756152534255436,290.208653819919,287.4991691911331,25.914001147884964,0.4694093045154512,9781.4419,1380.45375,222.84505,123.77065,1013.45538,768.40878,274.63749
2023-08-27 05:00:00,2024-07-17 00:00:00,3.1,3.756152534255436,290.208653819919,287.4991691911331,25.914001147884964,0.4694093045154512,10233.6442,1365.89145,222.46198,127.73776,1800.94596,779.71701,268.81296
2023-08-27 06:00:00,2024-07-17 00:00:00,3.1,3.756152534255436,290.208653819919,287.4991691911331,25.914001147884964,0.4694093045154512,10692.22048,1351.08121,222.60031,129.59042,3023.74771,804.44771,270.06921
2023-08-27 07:00:00,2024-07-17 00:00:00,3.1,3.780757431999586,293.5009319062451,286.5121267167474,358.0292459464803,0.0229413871100001,11071.94251,1325.05106,223.07728,127.77305,4259.88681,810.67828,266.21324
2023-08-27 08:00:00,2024-07-17 00:00:00,3.1,3.780757431999586,293.5009319062451,286.5121267167474,358.0292459464803,0.0229413871100001,11334.50497,1308.96477,223.23317,124.08748,5338.86346,834.86506,270.5923
2023-08-27 09:00:00,2024-07-17 00:00:00,3.1,3.780757431999586,293.5009319062451,286.5121267167474,358.0292459464803,0.0229413871100001,11637.32415,1313.04535,223.45329,117.81905,5788.2209,829.96618,269.53478
2023-08-27 10:00:00,2024-07-17 00:00:00,3.1,3.441848831249353,295.92069764513496,285.7352595225898,447.5182096274789,0.0431042494878549,11920.98669,1334.48068,220.49838,109.41366,5901.36269,835.2573,272.34211
2023-08-27 11:00:00,2024-07-17 00:00:00,3.1,3.441848831249353,295.92069764513496,285.7352595225898,447.5182096274789,0.0431042494878549,12054.36921,1357.11479,222.28362,108.77118,5726.69974,847.70252,276.03742
2023-08-27 12:00:00,2024-07-17 00:00:00,3.1,3.441848831249353,295.92069764513496,285.7352595225898,447.5182096274789,0.0431042494878549,12190.73231,1343.84868,222.97328,117.51829,5196.29773,871.05869,273.85448
2023-08-27 13:00:00,2024-07-17 00:00:00,3.1,3.28049639944373,295.703899901785,286.028978629631,337.9990440901579,0.0219366830978038,12070.79903,1343.63643,223.99642,131.29599,4303.32571,884.415,274.20845
2023-08-27 14:00:00,2024-07-17 00:00:00,3.1,3.28049639944373,295.703899901785,286.028978629631,337.9990440901579,0.0219366830978038,12048.06419,1382.24638,223.60612,141.11603,3142.59204,882.03942,273.04161
2023-08-27 15:00:00,2024-07-17 00:00:00,3.1,3.28049639944373,295.703899901785,286.028978629631,337.9990440901579,0.0219366830978038,12095.69075,1392.10773,223.81801,149.50805,2054.66738,875.25019,266.79402
2023-08-27 16:00:00,2024-07-17 00:00:00,3.1,3.43339171711345,292.0521487190504,286.0346779851967,204.88253066528853,0.2574615804663517,12243.8125,1399.79887,222.96828,151.37482,1152.51934,871.78535,264.83289
2023-08-27 17:00:00,2024-07-17 00:00:00,3.1,3.43339171711345,292.0521487190504,286.0346779851967,204.88253066528853,0.2574615804663517,12445.78889,1393.06268,223.45318,152.08662,698.72174,858.59094,262.40334
2023-08-27 18:00:00,2024-07-17 00:00:00,3.1,3.43339171711345,292.0521487190504,286.0346779851967,204.88253066528853,0.2574615804663517,12424.97074,1375.92197,222.74695,148.87867,514.0566,862.00811,253.67087
2023-08-27 19:00:00,2024-07-17 00:00:00,3.1,3.5867429044114063,290.5941416473665,285.8177268541154,0.0,0.8297581373543704,12273.25906,1379.04497,222.08051,147.05293,433.10561,882.61857,254.55969
2023-08-27 20:00:00,2024-07-17 00:00:00,3.1,3.5867429044114063,290.5941416473665,285.8177268541154,0.0,0.8297581373543704,11957.98793,1384.07133,220.88868,141.30482,277.77767,896.9881,260.72703
2023-08-27 21:00:00,2024-07-17 00:00:00,3.1,3.5867429044114063,290.5941416473665,285.8177268541154,0.0,0.8297581373543704,11551.78116,1398.07911,221.22693,130.15824,87.90771,918.10772,263.01517
2023-08-27 22:00:00,2024-07-17 00:00:00,3.1,3.594212920573602,289.64691416232733,286.2595641912153,0.0,2.4098969721147334,11102.50972,1386.31975,221.53479,121.35057,0.0,943.7961,261.89132
2023-08-27 23:00:00,2024-07-17 00:00:00,3.1,3.594212920573602,289.64691416232733,286.2595641912153,0.0,2.4098969721147334,10707.75013,1379.48297,221.24595,109.52077,0.0,987.40087,263.51844
2023-08-28 00:00:00,2024-07-17 00:00:00,3.1,3.594212920573602,289.64691416232733,286.2595641912153,0.0,2.4098969721147334,9553.32789,1401.00701,218.6519,104.13306,0.0,751.6981,263.69082
2023-08-28 01:00:00,2024-07-17 00:00:00,3.1,3.473280311023725,288.88548056634454,286.5231841549679,0.0,1.4292767614870536,9454.18907,1421.39924,220.92589,104.65598,0.0,757.57603,263.80261
2023-08-28 02:00:00,2024-07-17 00:00:00,3.1,3.473280311023725,288.88548056634454,286.5231841549679,0.0,1.4292767614870536,9691.16205,1411.77591,222.88763,108.5656,157.54516,743.31711,266.14587
2023-08-28 03:00:00,2024-07-17 00:00:00,3.1,3.473280311023725,288.88548056634454,286.5231841549679,0.0,1.4292767614870536,9964.36016,1409.48627,221.89693,106.5057,548.98869,767.20993,268.58131
2023-08-28 04:00:00,2024-07-17 00:00:00,3.1,3.5480008031955688,290.0540592088143,287.03338499756813,19.943225459713013,2.239004535156602,10239.12316,1413.37446,222.56442,111.77096,1102.97099,793.34528,267.90239
2023-08-28 05:00:00,2024-07-17 00:00:00,3.1,3.5480008031955688,290.0540592088143,287.03338499756813,19.943225459713013,2.239004535156602,10692.75243,1398.10524,222.18236,114.42637,1957.25739,803.70712,262.2144
2023-08-28 06:00:00,2024-07-17 00:00:00,3.1,3.5480008031955688,290.0540592088143,287.03338499756813,19.943225459713013,2.239004535156602,11161.9151,1382.5317,222.32018,116.99645,3234.98091,827.43919,263.49534
2023-08-28 07:00:00,2024-07-17 00:00:00,3.1,3.5531586793147087,293.3580236062583,287.3644375622322,248.08593986768773,0.3829748430175717,11567.78084,1355.3023,222.7966,117.20818,4486.30162,832.80353,259.74177
2023-08-28 08:00:00,2024-07-17 00:00:00,3.1,3.5531586793147087,293.3580236062583,287.3644375622322,248.08593986768773,0.3829748430175717,11857.31777,1338.75938,222.95046,116.51539,5542.7188,856.25611,264.04099
2023-08-28 09:00:00,2024-07-17 00:00:00,3.1,3.5531586793147087,293.3580236062583,287.3644375622322,248.08593986768773,0.3829748430175717,12196.04052,1344.8796,223.17065,113.26855,5916.0173,850.3309,263.0225
2023-08-28 10:00:00,2024-07-17 00:00:00,3.1,3.4559612788005327,295.7962110022992,287.4946900634859,316.67075503312503,0.7634212910016112,12526.07715,1367.12863,220.22318,107.44795,5912.24756,854.61875,265.79452
2023-08-28 11:00:00,2024-07-17 00:00:00,3.1,3.4559612788005327,295.7962110022992,287.4946900634859,316.67075503312503,0.7634212910016112,12727.70455,1390.50281,222.00262,107.86603,5611.90987,866.34854,269.45662
2023-08-28 12:00:00,2024-07-17 00:00:00,3.1,3.4559612788005327,295.7962110022992,287.4946900634859,316.67075503312503,0.7634212910016112,12946.76796,1377.2026,222.69162,115.67737,4981.76811,889.1472,267.3481
2023-08-28 13:00:00,2024-07-17 00:00:00,3.1,3.343344711038631,295.4274407614756,287.90120869501504,273.0607457038677,0.51258613362568,12844.84065,1376.35078,223.71542,127.27851,4029.03879,901.97566,267.74895
2023-08-28 14:00:00,2024-07-17 00:00:00,3.1,3.343344711038631,295.4274407614756,287.90120869501504,273.0607457038677,0.51258613362568,12827.78787,1415.21205,223.3259,135.6018,2860.75464,899.31816,266.6419
2023-08-28 15:00:00,2024-07-17 00:00:00,3.1,3.343344711038631,295.4274407614756,287.90120869501504,273.0607457038677,0.51258613362568,12887.31474,1424.85468,223.54031,141.89358,1814.29483,892.36267,260.52987
