Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
36816,2023-03-15 00:00:00,535.96,10558.0,1627.0,280.0,295.0,0.0,5190.0,263.0
36817,2023-03-15 01:00:00,542.94,10449.0,1662.0,278.0,295.0,0.0,4891.0,262.0
36818,2023-03-15 02:00:00,552.37,10630.0,1666.0,277.0,295.0,0.0,4671.0,259.0
36819,2023-03-15 03:00:00,564.49,10782.0,1678.0,278.0,294.0,0.0,4349.0,262.0
36820,2023-03-15 04:00:00,584.76,11888.0,1803.0,278.0,332.0,2.0,4120.0,261.0
36821,2023-03-15 05:00:00,603.51,13516.0,2091.0,278.0,339.0,161.0,3910.0,264.0
36822,2023-03-15 06:00:00,593.78,13872.0,2121.0,275.0,301.0,957.0,3672.0,266.0
36823,2023-03-15 07:00:00,570.31,13937.0,2121.0,274.0,301.0,2104.0,3523.0,268.0
36824,2023-03-15 08:00:00,541.79,13193.0,2067.0,274.0,321.0,2926.0,3560.0,268.0
36825,2023-03-15 09:00:00,513.24,11424.0,1779.0,271.0,330.0,3408.0,3319.0,268.0
36826,2023-03-15 10:00:00,514.71,11522.0,1733.0,266.0,341.0,3628.0,3103.0,268.0
36827,2023-03-15 11:00:00,502.85,10872.0,1694.0,266.0,339.0,3713.0,3110.0,269.0
36828,2023-03-15 12:00:00,502.72,10837.0,1682.0,266.0,317.0,3577.0,3241.0,269.0
36829,2023-03-15 13:00:00,523.49,11067.0,1694.0,264.0,318.0,3017.0,3076.0,270.0
36830,2023-03-15 14:00:00,555.82,11372.0,1677.0,264.0,315.0,2411.0,2629.0,268.0
36831,2023-03-15 15:00:00,626.34,12501.0,1785.0,258.0,329.0,1254.0,1870.0,267.0
36832,2023-03-15 16:00:00,692.42,14244.0,2157.0,278.0,339.0,270.0,1238.0,268.0
36833,2023-03-15 17:00:00,713.23,15845.0,2349.0,288.0,387.0,3.0,1068.0,270.0
36834,2023-03-15 18:00:00,702.57,16180.0,2369.0,291.0,394.0,0.0,1428.0,267.0
36835,2023-03-15 19:00:00,682.21,14903.0,2248.0,290.0,377.0,0.0,1850.0,270.0
36836,2023-03-15 20:00:00,664.4,13089.0,1784.0,292.0,372.0,0.0,2091.0,269.0
36837,2023-03-15 21:00:00,645.33,12209.0,1792.0,284.0,348.0,0.0,2412.0,263.0
36838,2023-03-15 22:00:00,645.0,12420.0,1911.0,285.0,347.0,0.0,2454.0,259.0
36839,2023-03-15 23:00:00,635.27,11455.0,1781.0,288.0,313.0,0.0,2506.0,261.0
