Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
35232,2023-01-08 00:00:00,503.4,8562.0,1405.0,264.0,197.0,0.0,3502.0,242.0
35233,2023-01-08 01:00:00,500.29,8560.0,1390.0,263.0,197.0,0.0,3594.0,241.0
35234,2023-01-08 02:00:00,495.25,8522.0,1384.0,264.0,197.0,0.0,3719.0,242.0
35235,2023-01-08 03:00:00,492.3,8529.0,1390.0,265.0,196.0,0.0,3808.0,242.0
35236,2023-01-08 04:00:00,485.78,8533.0,1390.0,265.0,196.0,0.0,4005.0,241.0
35237,2023-01-08 05:00:00,482.72,8545.0,1389.0,265.0,196.0,0.0,4105.0,241.0
35238,2023-01-08 06:00:00,472.92,8304.0,1381.0,264.0,198.0,14.0,4250.0,241.0
35239,2023-01-08 07:00:00,465.21,8433.0,1429.0,261.0,207.0,258.0,4310.0,243.0
35240,2023-01-08 08:00:00,449.05,8587.0,1443.0,261.0,218.0,1005.0,4203.0,241.0
35241,2023-01-08 09:00:00,455.47,9428.0,1434.0,262.0,233.0,1582.0,3949.0,242.0
35242,2023-01-08 10:00:00,469.71,9999.0,1437.0,263.0,244.0,1841.0,3513.0,241.0
35243,2023-01-08 11:00:00,485.46,10361.0,1435.0,264.0,295.0,1611.0,3363.0,206.0
35244,2023-01-08 12:00:00,497.22,10450.0,1434.0,266.0,301.0,1138.0,3490.0,178.0
35245,2023-01-08 13:00:00,510.3,10586.0,1432.0,265.0,243.0,558.0,3754.0,177.0
35246,2023-01-08 14:00:00,514.43,10651.0,1427.0,265.0,236.0,139.0,4075.0,178.0
35247,2023-01-08 15:00:00,510.52,10805.0,1420.0,266.0,286.0,4.0,4346.0,199.0
35248,2023-01-08 16:00:00,504.91,10500.0,1441.0,265.0,293.0,0.0,4332.0,243.0
35249,2023-01-08 17:00:00,506.2,10575.0,1442.0,268.0,296.0,0.0,4324.0,241.0
35250,2023-01-08 18:00:00,504.16,10458.0,1431.0,268.0,292.0,0.0,4341.0,241.0
35251,2023-01-08 19:00:00,510.27,10173.0,1436.0,269.0,275.0,0.0,4012.0,242.0
35252,2023-01-08 20:00:00,531.78,10516.0,1472.0,268.0,271.0,0.0,3489.0,242.0
35253,2023-01-08 21:00:00,544.89,10302.0,1451.0,272.0,207.0,0.0,3083.0,242.0
35254,2023-01-08 22:00:00,537.01,9564.0,1429.0,279.0,200.0,0.0,3018.0,241.0
35255,2023-01-08 23:00:00,540.17,9778.0,1422.0,279.0,199.0,0.0,3022.0,241.0
