UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass
2023-08-15 00:00:00,8072.0,1334.0,258.0,169.0,0.0,2544.0,220.0
2023-08-15 01:00:00,7981.0,1211.0,259.0,169.0,0.0,2210.0,219.0
2023-08-15 02:00:00,8128.0,1264.0,259.0,169.0,0.0,2088.0,224.0
2023-08-15 03:00:00,8057.0,1263.0,257.0,168.0,63.0,2055.0,231.0
2023-08-15 04:00:00,8081.0,1189.0,258.0,182.0,591.0,2012.0,233.0
2023-08-15 05:00:00,7791.0,997.0,262.0,184.0,2129.0,1532.0,233.0
2023-08-15 06:00:00,8130.0,1263.0,260.0,182.0,4353.0,704.0,233.0
2023-08-15 07:00:00,7385.0,962.0,258.0,190.0,6325.0,495.0,234.0
2023-08-15 08:00:00,6333.0,767.0,257.0,180.0,7616.0,656.0,233.0
2023-08-15 09:00:00,6360.0,797.0,255.0,171.0,8483.0,1136.0,232.0
2023-08-15 10:00:00,5820.0,765.0,255.0,157.0,8754.0,1455.0,233.0
2023-08-15 11:00:00,5669.0,774.0,252.0,157.0,8658.0,1674.0,228.0
2023-08-15 12:00:00,5818.0,797.0,253.0,162.0,8269.0,1632.0,219.0
2023-08-15 13:00:00,6737.0,910.0,255.0,163.0,7248.0,1414.0,213.0
2023-08-15 14:00:00,7518.0,928.0,254.0,172.0,5782.0,1165.0,213.0
2023-08-15 15:00:00,9079.0,1048.0,252.0,215.0,3767.0,941.0,219.0
2023-08-15 16:00:00,10092.0,1269.0,253.0,226.0,1547.0,677.0,234.0
2023-08-15 17:00:00,10520.0,1468.0,252.0,239.0,422.0,774.0,235.0
2023-08-15 18:00:00,10724.0,1474.0,254.0,251.0,60.0,1136.0,233.0
2023-08-15 19:00:00,10848.0,1463.0,256.0,245.0,0.0,1635.0,233.0
2023-08-15 20:00:00,10517.0,1353.0,259.0,228.0,0.0,1971.0,234.0
2023-08-15 21:00:00,9875.0,949.0,264.0,215.0,0.0,2199.0,231.0
2023-08-15 22:00:00,9514.0,867.0,265.0,187.0,0.0,2437.0,221.0
2023-08-15 23:00:00,9710.0,827.0,267.0,187.0,0.0,2232.0,218.0
