Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
41280,2023-09-17 00:00:00,597.09,8323.0,606.0,286.0,108.0,0.0,2809.0,265.0
41281,2023-09-17 01:00:00,616.81,7979.0,605.0,285.0,109.0,0.0,2290.0,264.0
41282,2023-09-17 02:00:00,641.09,8110.0,605.0,284.0,109.0,0.0,1882.0,265.0
41283,2023-09-17 03:00:00,658.14,8054.0,603.0,283.0,108.0,0.0,1573.0,265.0
41284,2023-09-17 04:00:00,666.61,8211.0,604.0,284.0,114.0,143.0,1332.0,258.0
41285,2023-09-17 05:00:00,616.19,8258.0,571.0,283.0,121.0,1437.0,1041.0,254.0
41286,2023-09-17 06:00:00,538.87,8203.0,601.0,285.0,122.0,3842.0,511.0,254.0
41287,2023-09-17 07:00:00,483.04,8068.0,600.0,287.0,120.0,5844.0,193.0,255.0
41288,2023-09-17 08:00:00,426.22,7143.0,562.0,280.0,111.0,7216.0,157.0,258.0
41289,2023-09-17 09:00:00,387.86,6588.0,433.0,278.0,111.0,8184.0,205.0,256.0
41290,2023-09-17 10:00:00,379.03,6389.0,408.0,278.0,111.0,8268.0,265.0,263.0
41291,2023-09-17 11:00:00,390.76,6568.0,417.0,281.0,111.0,7888.0,323.0,266.0
41292,2023-09-17 12:00:00,432.71,7396.0,461.0,282.0,124.0,7010.0,308.0,265.0
41293,2023-09-17 13:00:00,500.68,8473.0,612.0,281.0,126.0,5396.0,307.0,265.0
41294,2023-09-17 14:00:00,579.48,9872.0,617.0,282.0,143.0,3663.0,368.0,265.0
41295,2023-09-17 15:00:00,666.27,11100.0,663.0,284.0,171.0,1752.0,415.0,263.0
41296,2023-09-17 16:00:00,725.25,11614.0,696.0,282.0,186.0,391.0,543.0,265.0
41297,2023-09-17 17:00:00,725.72,11846.0,746.0,288.0,184.0,43.0,880.0,266.0
41298,2023-09-17 18:00:00,708.14,11388.0,741.0,290.0,175.0,0.0,1217.0,266.0
41299,2023-09-17 19:00:00,690.92,10666.0,687.0,290.0,168.0,0.0,1460.0,265.0
41300,2023-09-17 20:00:00,677.38,10085.0,513.0,288.0,149.0,0.0,1679.0,264.0
41301,2023-09-17 21:00:00,666.46,9265.0,497.0,288.0,114.0,0.0,1741.0,265.0
41302,2023-09-17 22:00:00,670.08,9549.0,609.0,288.0,102.0,0.0,1720.0,265.0
41303,2023-09-17 23:00:00,671.34,9608.0,607.0,288.0,104.0,0.0,1708.0,265.0
