,UTC time,carbon_intensity,nat_gas,nuclear,solar,other
13231,2021-07-05 07:00:00,377.27,8231,3710,0,1324
13232,2021-07-05 08:00:00,371.9,7643,3705,0,1313
13233,2021-07-05 09:00:00,369.5,7384,3710,0,1321
13234,2021-07-05 10:00:00,370.63,7354,3706,0,1370
13235,2021-07-05 11:00:00,372.83,7340,3702,1,1455
13236,2021-07-05 12:00:00,377.72,8018,3708,144,1563
13237,2021-07-05 13:00:00,374.44,8950,3708,644,1603
13238,2021-07-05 14:00:00,374.8,10371,3707,1152,1630
13239,2021-07-05 15:00:00,375.04,11842,3704,1680,1655
13240,2021-07-05 16:00:00,379.47,13110,3702,1874,1679
13241,2021-07-05 17:00:00,384.71,14212,3698,1916,1690
13242,2021-07-05 18:00:00,389.89,14995,3694,1856,1725
13243,2021-07-05 19:00:00,393.48,15364,3694,1729,1725
13244,2021-07-05 20:00:00,401.92,15407,3695,1212,1732
13245,2021-07-05 21:00:00,405.02,14835,3689,883,1719
13246,2021-07-05 22:00:00,405.97,14086,3693,608,1669
13247,2021-07-05 23:00:00,407.36,13345,3692,373,1681
13248,2021-07-06 00:00:00,411.06,12782,3692,74,1701
13249,2021-07-06 01:00:00,411.14,12499,3694,3,1696
13250,2021-07-06 02:00:00,407.39,11729,3708,0,1699
13251,2021-07-06 03:00:00,400.1,10576,3710,0,1631
13252,2021-07-06 04:00:00,388.9,9138,3710,0,1525
13253,2021-07-06 05:00:00,379.37,8050,3708,0,1471
13254,2021-07-06 06:00:00,372.62,7392,3705,0,1431
13255,2021-07-06 07:00:00,367.46,6974,3713,0,1399
13256,2021-07-06 08:00:00,364.32,6699,3712,0,1388
13257,2021-07-06 09:00:00,363.95,6675,3715,0,1387
13258,2021-07-06 10:00:00,368.65,7096,3714,0,1399
13259,2021-07-06 11:00:00,377.26,7774,3716,0,1490
13260,2021-07-06 12:00:00,385.94,8818,3719,99,1614
13261,2021-07-06 13:00:00,385.6,9604,3717,385,1645
13262,2021-07-06 14:00:00,382.96,10286,3717,718,1642
13263,2021-07-06 15:00:00,381.85,11093,3716,951,1556
13264,2021-07-06 16:00:00,381.81,11785,3718,1060,1436
13265,2021-07-06 17:00:00,383.53,12487,3723,1149,1399
13266,2021-07-06 18:00:00,382.91,12682,3717,1194,1337
13267,2021-07-06 19:00:00,385.67,12668,3719,999,1299
13268,2021-07-06 20:00:00,386.62,12244,3721,846,1331
13269,2021-07-06 21:00:00,392.59,12250,3722,555,1354
13270,2021-07-06 22:00:00,395.4,12253,3716,426,1362
13271,2021-07-06 23:00:00,401.35,12436,3719,206,1403
13272,2021-07-07 00:00:00,403.46,12266,3724,47,1393
13273,2021-07-07 01:00:00,403.44,12029,3725,0,1406
13274,2021-07-07 02:00:00,402.26,11753,3721,0,1414
13275,2021-07-07 03:00:00,396.56,10819,3727,0,1392
13276,2021-07-07 04:00:00,392.36,9748,3726,0,1513
13277,2021-07-07 05:00:00,383.71,8804,3729,0,1424
13278,2021-07-07 06:00:00,377.72,8083,3726,0,1412
13279,2021-07-07 07:00:00,373.53,7662,3728,0,1395
13280,2021-07-07 08:00:00,371.84,7479,3728,0,1395
13281,2021-07-07 09:00:00,370.19,7381,3732,0,1372
13282,2021-07-07 10:00:00,373.95,7802,3731,0,1365
13283,2021-07-07 11:00:00,378.05,8257,3732,0,1372
13284,2021-07-07 12:00:00,382.15,8864,3734,23,1365
13285,2021-07-07 13:00:00,386.93,9806,3734,125,1380
13286,2021-07-07 14:00:00,388.76,10761,3749,316,1387
13287,2021-07-07 15:00:00,388.19,11658,3736,618,1381
13288,2021-07-07 16:00:00,384.48,12241,3737,948,1338
13289,2021-07-07 17:00:00,382.72,12778,3734,1224,1345
13290,2021-07-07 18:00:00,380.13,13144,3733,1499,1352
13291,2021-07-07 19:00:00,386.68,13730,3731,1325,1379
13292,2021-07-07 20:00:00,388.94,13715,3727,1218,1407
13293,2021-07-07 21:00:00,392.41,13837,3726,1057,1412
13294,2021-07-07 22:00:00,396.78,14054,3727,861,1408
13295,2021-07-07 23:00:00,403.43,14064,3722,497,1408
13296,2021-07-08 00:00:00,408.64,13764,3720,139,1394
13297,2021-07-08 01:00:00,411.97,13853,3725,7,1429
13298,2021-07-08 02:00:00,408.71,13056,3724,0,1428
13299,2021-07-08 03:00:00,401.85,11700,3726,0,1413
13300,2021-07-08 04:00:00,393.9,10349,3724,0,1397
13301,2021-07-08 05:00:00,381.15,8939,3726,0,1262
13302,2021-07-08 06:00:00,374.53,8149,3714,0,1246
13303,2021-07-08 07:00:00,369.14,7543,3731,0,1272
13304,2021-07-08 08:00:00,365.3,7196,3726,0,1252
13305,2021-07-08 09:00:00,364.17,7100,3722,0,1243
13306,2021-07-08 10:00:00,367.16,7211,3731,0,1320
13307,2021-07-08 11:00:00,372.48,7618,3732,1,1375
13308,2021-07-08 12:00:00,377.82,8601,3735,123,1373
13309,2021-07-08 13:00:00,378.41,9836,3730,526,1382
13310,2021-07-08 14:00:00,372.64,10977,3733,1193,1371
13311,2021-07-08 15:00:00,366.76,11895,3731,1819,1329
13312,2021-07-08 16:00:00,370.92,12895,3730,1971,1354
13313,2021-07-08 17:00:00,375.39,13886,3728,2041,1348
13314,2021-07-08 18:00:00,378.82,14571,3726,2096,1390
13315,2021-07-08 19:00:00,380.77,14972,3724,2107,1395
13316,2021-07-08 20:00:00,385.46,15188,3723,1858,1384
13317,2021-07-08 21:00:00,391.36,15211,3721,1518,1416
13318,2021-07-08 22:00:00,399.14,14993,3713,1010,1439
13319,2021-07-08 23:00:00,401.78,14493,3717,704,1413
13320,2021-07-09 00:00:00,408.61,13961,3719,204,1417
13321,2021-07-09 01:00:00,410.41,13496,3716,8,1413
13322,2021-07-09 02:00:00,407.38,12778,3718,0,1416
13323,2021-07-09 03:00:00,400.13,11453,3719,0,1381
13324,2021-07-09 04:00:00,389.5,9758,3718,0,1362
13325,2021-07-09 05:00:00,380.5,8400,3722,0,1414
13326,2021-07-09 06:00:00,373.36,7546,3721,0,1422
13327,2021-07-09 07:00:00,369.23,6962,3723,0,1479
13328,2021-07-09 08:00:00,364.96,6616,3726,0,1456
13329,2021-07-09 09:00:00,364.02,6486,3725,0,1471
13330,2021-07-09 10:00:00,367.68,6754,3726,0,1502
13331,2021-07-09 11:00:00,372.42,7272,3722,1,1486
13332,2021-07-09 12:00:00,379.78,8423,3725,154,1540
13333,2021-07-09 13:00:00,377.51,9377,3722,590,1556
13334,2021-07-09 14:00:00,373.74,10606,3723,1143,1500
13335,2021-07-09 15:00:00,373.42,12024,3722,1605,1441
13336,2021-07-09 16:00:00,375.22,13293,3721,1943,1439
13337,2021-07-09 17:00:00,379.19,14435,3718,2029,1383
13338,2021-07-09 18:00:00,384.29,15258,3714,1982,1401
13339,2021-07-09 19:00:00,388.73,15951,3710,1914,1414
13340,2021-07-09 20:00:00,392.87,16410,3708,1745,1385
13341,2021-07-09 21:00:00,402.96,16895,3702,1249,1427
13342,2021-07-09 22:00:00,412.72,17030,3701,649,1412
13343,2021-07-09 23:00:00,413.91,16238,3700,400,1395
13344,2021-07-10 00:00:00,415.97,15573,3704,139,1391
13345,2021-07-10 01:00:00,417.16,15083,3703,5,1427
13346,2021-07-10 02:00:00,413.42,14228,3703,0,1385
13347,2021-07-10 03:00:00,406.39,12623,3704,0,1381
13348,2021-07-10 04:00:00,394.5,10321,3707,0,1415
13349,2021-07-10 05:00:00,386.06,9168,3709,0,1384
13350,2021-07-10 06:00:00,376.85,8200,3712,0,1320
13351,2021-07-10 07:00:00,369.02,7442,3716,0,1288
13352,2021-07-10 08:00:00,362.67,6999,3714,0,1219
13353,2021-07-10 09:00:00,358.01,6801,3718,0,1137
13354,2021-07-10 10:00:00,357.39,6782,3718,0,1123
13355,2021-07-10 11:00:00,360.09,6903,3719,4,1174
13356,2021-07-10 12:00:00,364.37,7440,3720,222,1332
13357,2021-07-10 13:00:00,361.72,8152,3715,677,1383
13358,2021-07-10 14:00:00,364,9450,3719,1095,1392
13359,2021-07-10 15:00:00,363.09,10655,3721,1643,1415
13360,2021-07-10 16:00:00,363.8,11561,3719,1974,1424
13361,2021-07-10 17:00:00,367.05,12359,3721,2080,1416
13362,2021-07-10 18:00:00,373.06,13250,3719,2023,1398
13363,2021-07-10 19:00:00,376.72,13788,3716,1961,1373
13364,2021-07-10 20:00:00,384.04,14263,3711,1687,1397
13365,2021-07-10 21:00:00,393.78,14844,3711,1287,1428
13366,2021-07-10 22:00:00,397.12,14455,3711,985,1431
13367,2021-07-10 23:00:00,401.48,14071,3710,608,1394
13368,2021-07-11 00:00:00,407.09,13655,3708,213,1400
13369,2021-07-11 01:00:00,408.68,13050,3713,4,1418
13370,2021-07-11 02:00:00,404,12147,3713,0,1388
13371,2021-07-11 03:00:00,398.77,11148,3712,0,1390
13372,2021-07-11 04:00:00,390.27,9808,3716,0,1380
13373,2021-07-11 05:00:00,382.66,8690,3715,0,1400
13374,2021-07-11 06:00:00,373.42,7705,3717,0,1363
13375,2021-07-11 07:00:00,363.31,6858,3721,0,1302
13376,2021-07-11 08:00:00,359.51,6543,3715,0,1284
13377,2021-07-11 09:00:00,355.88,6249,3724,0,1286
13378,2021-07-11 10:00:00,353.26,6109,3725,0,1257
13379,2021-07-11 11:00:00,355.6,6187,3727,0,1304
13380,2021-07-11 12:00:00,360.94,6877,3728,178,1385
13381,2021-07-11 13:00:00,362.29,7910,3727,585,1424
13382,2021-07-11 14:00:00,362.17,9296,3728,1138,1415
13383,2021-07-11 15:00:00,361.41,10523,3728,1748,1484
13384,2021-07-11 16:00:00,365.09,11587,3727,2092,1607
13385,2021-07-11 17:00:00,377.71,12778,3722,1908,1741
13386,2021-07-11 18:00:00,378.57,13318,3721,2026,1729
13387,2021-07-11 19:00:00,384.12,14008,3718,1907,1732
13388,2021-07-11 20:00:00,395.26,14784,3715,1445,1737
13389,2021-07-11 21:00:00,398.62,14929,3710,1190,1629
13390,2021-07-11 22:00:00,402.96,14836,3708,893,1609
13391,2021-07-11 23:00:00,410.35,14651,3705,476,1667
13392,2021-07-12 00:00:00,415.05,14218,3708,148,1697
13393,2021-07-12 01:00:00,415.93,13658,3705,4,1712
13394,2021-07-12 02:00:00,411.66,12946,3705,0,1618
13395,2021-07-12 03:00:00,405,11824,3705,0,1529
13396,2021-07-12 04:00:00,395.03,10416,3706,0,1411
13397,2021-07-12 05:00:00,386.87,9178,3712,0,1421
13398,2021-07-12 06:00:00,378.17,8160,3712,0,1388
13399,2021-07-12 07:00:00,372.76,7651,3712,0,1351
13400,2021-07-12 08:00:00,368.32,7311,3716,0,1310
13401,2021-07-12 09:00:00,367.44,7198,3715,0,1318
13402,2021-07-12 10:00:00,372.71,7504,3713,0,1403
13403,2021-07-12 11:00:00,378.61,7976,3718,6,1483
13404,2021-07-12 12:00:00,379,8704,3723,259,1516
13405,2021-07-12 13:00:00,370.72,9386,3720,893,1536
13406,2021-07-12 14:00:00,364.69,10239,3722,1532,1549
13407,2021-07-12 15:00:00,363.92,10957,3723,1899,1590
13408,2021-07-12 16:00:00,366.12,11596,3721,2097,1661
13409,2021-07-12 17:00:00,373.43,11943,3721,1863,1729
13410,2021-07-12 18:00:00,379.5,12325,3721,1622,1710
13411,2021-07-12 19:00:00,384.29,12498,3722,1349,1654
13412,2021-07-12 20:00:00,391.08,12754,3721,1012,1616
13413,2021-07-12 21:00:00,391.62,12776,3719,1030,1660
13414,2021-07-12 22:00:00,394.52,12750,3722,896,1701
13415,2021-07-12 23:00:00,400.77,12812,3718,609,1734
13416,2021-07-13 00:00:00,409.65,12848,3719,152,1729
13417,2021-07-13 01:00:00,412.17,12759,3717,8,1728
13418,2021-07-13 02:00:00,408.99,12047,3719,0,1720
13419,2021-07-13 03:00:00,398.59,10707,3720,0,1524
13420,2021-07-13 04:00:00,387.89,9122,3725,0,1502
13421,2021-07-13 05:00:00,377.42,8131,3725,0,1382
13422,2021-07-13 06:00:00,369.7,7449,3726,0,1322
13423,2021-07-13 07:00:00,362.69,7055,3727,0,1212
13424,2021-07-13 08:00:00,357.23,6900,3729,0,1083
13425,2021-07-13 09:00:00,356.97,6919,3728,0,1066
13426,2021-07-13 10:00:00,363.99,7094,3730,0,1247
13427,2021-07-13 11:00:00,373.41,7504,3733,2,1454
13428,2021-07-13 12:00:00,379.17,8302,3734,185,1598
13429,2021-07-13 13:00:00,373.83,9082,3735,773,1688
13430,2021-07-13 14:00:00,368.38,10165,3738,1452,1705
13431,2021-07-13 15:00:00,368.26,11324,3734,1899,1705
13432,2021-07-13 16:00:00,372.04,12237,3733,2024,1715
13433,2021-07-13 17:00:00,372.83,12745,3733,2173,1730
13434,2021-07-13 18:00:00,375.41,13111,3731,2145,1732
13435,2021-07-13 19:00:00,380.26,13127,3726,1854,1730
13436,2021-07-13 20:00:00,381.03,12687,3727,1666,1733
13437,2021-07-13 21:00:00,386.24,12615,3729,1325,1717
13438,2021-07-13 22:00:00,390.36,12459,3729,1029,1695
13439,2021-07-13 23:00:00,398.8,12576,3730,650,1746
13440,2021-07-14 00:00:00,407.46,12536,3733,186,1740
13441,2021-07-14 01:00:00,410.62,12440,3727,6,1729
13442,2021-07-14 02:00:00,408.66,11991,3728,0,1728
13443,2021-07-14 03:00:00,401.01,10821,3732,0,1635
13444,2021-07-14 04:00:00,385.49,9071,3734,0,1420
13445,2021-07-14 05:00:00,376.9,7831,3734,0,1476
13446,2021-07-14 06:00:00,366.6,6991,3734,0,1384
13447,2021-07-14 07:00:00,359.61,6566,3736,0,1300
13448,2021-07-14 08:00:00,354.11,6359,3735,0,1196
13449,2021-07-14 09:00:00,352.74,6314,3738,0,1172
13450,2021-07-14 10:00:00,360.82,6554,3735,0,1345
13451,2021-07-14 11:00:00,371.18,7087,3737,1,1522
13452,2021-07-14 12:00:00,377.54,7843,3738,195,1703
13453,2021-07-14 13:00:00,368.35,8265,3737,793,1757
13454,2021-07-14 14:00:00,366.9,9247,3739,1224,1749
13455,2021-07-14 15:00:00,366.87,10427,3740,1684,1757
13456,2021-07-14 16:00:00,367.32,11528,3739,2070,1748
13457,2021-07-14 17:00:00,369.56,12547,3732,2306,1730
13458,2021-07-14 18:00:00,378.95,13928,3735,2132,1669
13459,2021-07-14 19:00:00,386.2,14616,3729,1878,1654
13460,2021-07-14 20:00:00,385.97,14587,3728,1884,1653
13461,2021-07-14 21:00:00,390.88,14612,3725,1580,1648
13462,2021-07-14 22:00:00,399.8,14654,3725,1106,1716
13463,2021-07-14 23:00:00,406.98,14388,3725,625,1717
13464,2021-07-15 00:00:00,414.23,14017,3725,156,1728
13465,2021-07-15 01:00:00,415.87,13628,3722,7,1744
13466,2021-07-15 02:00:00,411.93,12804,3726,1,1704
13467,2021-07-15 03:00:00,404.37,11460,3724,0,1623
13468,2021-07-15 04:00:00,393.53,9876,3730,0,1535
13469,2021-07-15 05:00:00,382.89,8840,3727,0,1373
13470,2021-07-15 06:00:00,375.92,8079,3732,0,1347
13471,2021-07-15 07:00:00,368.79,7406,3732,0,1310
13472,2021-07-15 08:00:00,363.43,6996,3733,0,1267
13473,2021-07-15 09:00:00,362.25,6890,3735,0,1267
13474,2021-07-15 10:00:00,366.8,7126,3730,0,1337
13475,2021-07-15 11:00:00,374.98,7678,3734,2,1455
13476,2021-07-15 12:00:00,379.8,8414,3733,216,1618
13477,2021-07-15 13:00:00,376.94,9306,3730,737,1714
13478,2021-07-15 14:00:00,374.26,10472,3735,1282,1729
13479,2021-07-15 15:00:00,370.39,11561,3732,1832,1671
13480,2021-07-15 16:00:00,369.25,12387,3733,2221,1687
13481,2021-07-15 17:00:00,374.4,13343,3730,2297,1738
13482,2021-07-15 18:00:00,377.02,14072,3725,2385,1739
13483,2021-07-15 19:00:00,379.03,14730,3724,2459,1725
13484,2021-07-15 20:00:00,384.54,15134,3723,2234,1742
13485,2021-07-15 21:00:00,389.44,15384,3716,1990,1742
13486,2021-07-15 22:00:00,396.45,15580,3713,1577,1727
13487,2021-07-15 23:00:00,403.95,15406,3713,1063,1727
13488,2021-07-16 00:00:00,415.54,15025,3716,299,1728
13489,2021-07-16 01:00:00,419.42,14578,3712,6,1731
13490,2021-07-16 02:00:00,416.89,13871,3710,0,1724
13491,2021-07-16 03:00:00,410.5,12519,3713,0,1673
13492,2021-07-16 04:00:00,398.6,10781,3715,0,1496
13493,2021-07-16 05:00:00,391.35,9436,3719,0,1555
13494,2021-07-16 06:00:00,382.95,8476,3722,0,1493
13495,2021-07-16 07:00:00,377.11,7862,3724,0,1462
13496,2021-07-16 08:00:00,371.4,7429,3725,0,1393
13497,2021-07-16 09:00:00,368.48,7201,3725,0,1366
13498,2021-07-16 10:00:00,371.51,7376,3723,0,1414
13499,2021-07-16 11:00:00,379.88,7789,3729,5,1611
13500,2021-07-16 12:00:00,383.37,8552,3728,196,1702
13501,2021-07-16 13:00:00,377.09,9506,3722,834,1742
13502,2021-07-16 14:00:00,370.1,10513,3726,1549,1750
13503,2021-07-16 15:00:00,371.28,11746,3727,1938,1755
13504,2021-07-16 16:00:00,373.3,12828,3727,2196,1746
13505,2021-07-16 17:00:00,371.96,13823,3721,2373,1474
13506,2021-07-16 18:00:00,376.28,14707,3718,2467,1542
13507,2021-07-16 19:00:00,385.11,15324,3719,2372,1864
13508,2021-07-16 20:00:00,386.42,15419,3712,2346,1893
13509,2021-07-16 21:00:00,389.27,15752,3710,2108,1734
13510,2021-07-16 22:00:00,396.05,16180,3708,1666,1608
13511,2021-07-16 23:00:00,404.73,16022,3706,1001,1522
13512,2021-07-17 00:00:00,414.94,15755,3706,238,1399
13513,2021-07-17 01:00:00,416.24,14936,3702,5,1398
13514,2021-07-17 02:00:00,412.43,13999,3708,0,1387
13515,2021-07-17 03:00:00,405.86,12506,3709,0,1389
13516,2021-07-17 04:00:00,401.81,10878,3714,0,1638
13517,2021-07-17 05:00:00,389.22,9539,3716,0,1417
13518,2021-07-17 06:00:00,381.26,8573,3720,0,1385
13519,2021-07-17 07:00:00,375.24,7955,3722,0,1352
13520,2021-07-17 08:00:00,370.15,7398,3732,0,1364
13521,2021-07-17 09:00:00,366.8,7110,3731,0,1344
13522,2021-07-17 10:00:00,365.66,7023,3733,0,1337
13523,2021-07-17 11:00:00,366.55,7085,3732,0,1345
13524,2021-07-17 12:00:00,369.73,7646,3732,187,1442
13525,2021-07-17 13:00:00,365.23,8662,3734,774,1452
13526,2021-07-17 14:00:00,364.59,10052,3730,1332,1432
13527,2021-07-17 15:00:00,369.61,11526,3733,1627,1439
13528,2021-07-17 16:00:00,374.83,12547,3731,1681,1424
13529,2021-07-17 17:00:00,372.87,12974,3732,1970,1446
13530,2021-07-17 18:00:00,376.82,13683,3728,1970,1439
13531,2021-07-17 19:00:00,383.1,14179,3724,1755,1450
13532,2021-07-17 20:00:00,385.09,14560,3721,1750,1448
13533,2021-07-17 21:00:00,387.33,14512,3718,1604,1454
13534,2021-07-17 22:00:00,389.95,14320,3716,1394,1460
13535,2021-07-17 23:00:00,400.47,14174,3717,723,1442
13536,2021-07-18 00:00:00,406.82,13623,3714,249,1444
13537,2021-07-18 01:00:00,409.44,13322,3715,5,1394
13538,2021-07-18 02:00:00,406.44,12669,3716,0,1387
13539,2021-07-18 03:00:00,400.02,11480,3722,0,1371
13540,2021-07-18 04:00:00,392.25,10118,3721,0,1384
13541,2021-07-18 05:00:00,385.42,9150,3725,0,1380
13542,2021-07-18 06:00:00,379.19,8297,3727,0,1400
13543,2021-07-18 07:00:00,373.23,7687,3727,0,1373
13544,2021-07-18 08:00:00,369.02,7243,3732,0,1378
13545,2021-07-18 09:00:00,365.52,6901,3731,0,1375
13546,2021-07-18 10:00:00,364.01,6843,3735,0,1347
13547,2021-07-18 11:00:00,363.35,6802,3733,1,1338
13548,2021-07-18 12:00:00,366.57,7341,3734,176,1423
13549,2021-07-18 13:00:00,363.19,8395,3736,807,1497
13550,2021-07-18 14:00:00,360.1,9729,3735,1478,1477
13551,2021-07-18 15:00:00,363.78,11106,3734,1896,1535
13552,2021-07-18 16:00:00,370.23,12419,3731,2049,1563
13553,2021-07-18 17:00:00,377.34,13476,3726,2119,1696
13554,2021-07-18 18:00:00,382.8,14206,3730,2043,1735
13555,2021-07-18 19:00:00,388.71,14839,3724,1863,1735
13556,2021-07-18 20:00:00,394.67,15327,3725,1585,1698
13557,2021-07-18 21:00:00,399.2,15655,3724,1322,1625
13558,2021-07-18 22:00:00,405.79,15732,3720,940,1629
13559,2021-07-18 23:00:00,412.94,15578,3719,438,1574
13560,2021-07-19 00:00:00,416.13,14848,3717,163,1641
13561,2021-07-19 01:00:00,418.02,14378,3718,2,1686
13562,2021-07-19 02:00:00,414.09,13663,3720,0,1604
13563,2021-07-19 03:00:00,407.94,12409,3721,0,1558
13564,2021-07-19 04:00:00,395.79,10803,3726,0,1355
13565,2021-07-19 05:00:00,389.98,9735,3726,0,1402
13566,2021-07-19 06:00:00,382.55,8820,3732,0,1371
13567,2021-07-19 07:00:00,376.86,8196,3731,0,1343
13568,2021-07-19 08:00:00,373.24,7783,3735,0,1348
13569,2021-07-19 09:00:00,371.74,7635,3738,0,1346
13570,2021-07-19 10:00:00,375.51,7898,3740,0,1403
13571,2021-07-19 11:00:00,382.08,8244,3739,1,1555
13572,2021-07-19 12:00:00,386.73,8978,3739,144,1670
