,UTC time,carbon_intensity,nat_gas,nuclear,solar,other
1993,2020-03-24 01:00:00,396.91,12848,3682,0,730
1994,2020-03-24 02:00:00,388.77,11417,3682,0,744
1995,2020-03-24 03:00:00,374.49,10142,3680,0,499
1996,2020-03-24 04:00:00,357.32,8922,3683,0,257
1997,2020-03-24 05:00:00,342.46,7641,3682,0,250
1998,2020-03-24 06:00:00,330.32,6747,3683,0,257
1999,2020-03-24 07:00:00,318.65,6053,3682,0,241
2000,2020-03-24 08:00:00,312.51,5713,3681,0,238
2001,2020-03-24 09:00:00,310.17,5587,3682,0,239
2002,2020-03-24 10:00:00,316.2,5882,3685,0,257
2003,2020-03-24 11:00:00,325.72,6505,3683,0,232
2004,2020-03-24 12:00:00,332.75,7005,3684,15,230
2005,2020-03-24 13:00:00,338.88,7812,3686,233,257
2006,2020-03-24 14:00:00,340.93,8843,3685,679,264
2007,2020-03-24 15:00:00,345.45,9901,3681,1084,344
2008,2020-03-24 16:00:00,351.6,10884,3683,1255,371
2009,2020-03-24 17:00:00,362.36,12063,3683,1173,364
2010,2020-03-24 18:00:00,367.39,12801,3677,1203,376
2011,2020-03-24 19:00:00,372.72,13217,3677,1223,541
2012,2020-03-24 20:00:00,377.15,13446,3675,1226,718
2013,2020-03-24 21:00:00,381.21,13788,3672,1126,735
2014,2020-03-24 22:00:00,386.7,14068,3672,900,735
2015,2020-03-24 23:00:00,394.4,13940,3669,443,737
2016,2020-03-25 00:00:00,399.16,13371,3671,34,727
2017,2020-03-25 01:00:00,392.14,13060,3670,0,380
2018,2020-03-25 02:00:00,383.69,11713,3671,0,377
2019,2020-03-25 03:00:00,373.45,10503,3676,0,320
2020,2020-03-25 04:00:00,360.9,9070,3676,0,329
2021,2020-03-25 05:00:00,343.96,7722,3677,0,261
2022,2020-03-25 06:00:00,331.96,6809,3675,0,271
2023,2020-03-25 07:00:00,321.29,6139,3678,0,269
2024,2020-03-25 08:00:00,312.47,5667,3681,0,258
2025,2020-03-25 09:00:00,310.79,5577,3681,0,258
2026,2020-03-25 10:00:00,318.99,5953,3681,0,294
2027,2020-03-25 11:00:00,328.17,6521,3681,0,292
2028,2020-03-25 12:00:00,329.23,6665,3680,15,270
2029,2020-03-25 13:00:00,337.21,7520,3683,223,314
2030,2020-03-25 14:00:00,341.58,8598,3680,647,359
2031,2020-03-25 15:00:00,345.12,9652,3682,990,353
2032,2020-03-25 16:00:00,349.02,10525,3681,1212,357
2033,2020-03-25 17:00:00,354.49,11383,3679,1291,339
2034,2020-03-25 18:00:00,360.55,12258,3678,1377,382
2035,2020-03-25 19:00:00,368.59,12779,3679,1316,562
2036,2020-03-25 20:00:00,373.5,13174,3672,1345,718
2037,2020-03-25 21:00:00,378.87,13652,3671,1197,714
2038,2020-03-25 22:00:00,386.45,14088,3673,892,705
2039,2020-03-25 23:00:00,394.49,14057,3673,423,688
2040,2020-03-26 00:00:00,399.51,13467,3672,33,719
2041,2020-03-26 01:00:00,394.81,13328,3672,0,449
2042,2020-03-26 02:00:00,386.05,12033,3673,0,392
2043,2020-03-26 03:00:00,375.28,10584,3675,0,372
2044,2020-03-26 04:00:00,362.61,9487,3680,0,242
2045,2020-03-26 05:00:00,354.04,8370,3680,0,349
2046,2020-03-26 06:00:00,345.9,7812,3680,0,291
2047,2020-03-26 07:00:00,340.66,7466,3681,0,264
2048,2020-03-26 08:00:00,334.29,7005,3684,0,264
2049,2020-03-26 09:00:00,330.87,6723,3684,0,284
2050,2020-03-26 10:00:00,335.04,6921,3686,0,324
2051,2020-03-26 11:00:00,344.62,7485,3684,0,386
2052,2020-03-26 12:00:00,336.27,6877,3684,14,389
2053,2020-03-26 13:00:00,339.97,7555,3684,187,361
2054,2020-03-26 14:00:00,345.09,8693,3683,551,373
2055,2020-03-26 15:00:00,347.82,9748,3684,924,372
2056,2020-03-26 16:00:00,348.74,10624,3681,1289,371
2057,2020-03-26 17:00:00,354.36,11637,3686,1403,340
2058,2020-03-26 18:00:00,366.15,12905,3679,1324,389
2059,2020-03-26 19:00:00,371.31,13303,3677,1327,533
2060,2020-03-26 20:00:00,376.64,13537,3680,1277,714
2061,2020-03-26 21:00:00,381.35,14047,3675,1155,689
2062,2020-03-26 22:00:00,388.37,14313,3672,865,720
2063,2020-03-26 23:00:00,395.49,14056,3669,410,730
2064,2020-03-27 00:00:00,396.8,13280,3668,31,609
2065,2020-03-27 01:00:00,394.76,13045,3668,0,529
2066,2020-03-27 02:00:00,386.94,11730,3665,0,528
2067,2020-03-27 03:00:00,378.31,10452,3663,0,542
2068,2020-03-27 04:00:00,366.98,9209,3667,0,507
2069,2020-03-27 05:00:00,353.56,7997,3667,0,466
2070,2020-03-27 06:00:00,340.95,7113,3666,0,406
2071,2020-03-27 07:00:00,329.81,6349,3666,0,400
2072,2020-03-27 08:00:00,317.92,5924,3667,0,268
2073,2020-03-27 09:00:00,313.42,5740,3668,0,238
2074,2020-03-27 10:00:00,320.47,6072,3668,0,269
2075,2020-03-27 11:00:00,327.74,6529,3657,0,256
2076,2020-03-27 12:00:00,327.54,6616,3668,15,233
2077,2020-03-27 13:00:00,334.1,7459,3670,237,240
2078,2020-03-27 14:00:00,340.17,8674,3668,665,279
2079,2020-03-27 15:00:00,342.9,9799,3667,1144,316
2080,2020-03-27 16:00:00,347.21,10859,3666,1431,314
2081,2020-03-27 17:00:00,357.36,12040,3668,1441,350
2082,2020-03-27 18:00:00,365.68,12877,3664,1461,489
2083,2020-03-27 19:00:00,374.24,13457,3662,1391,696
2084,2020-03-27 20:00:00,376.15,13814,3657,1444,732
2085,2020-03-27 21:00:00,380.47,14179,3651,1324,740
2086,2020-03-27 22:00:00,388.81,14454,3650,909,724
2087,2020-03-27 23:00:00,395.27,14228,3649,417,646
2088,2020-03-28 00:00:00,394.96,13607,3649,38,385
2089,2020-03-28 01:00:00,392.79,13093,3648,0,379
2090,2020-03-28 02:00:00,384.07,11749,3649,0,358
2091,2020-03-28 03:00:00,374.85,10477,3652,0,365
2092,2020-03-28 04:00:00,365.67,9394,3652,0,370
2093,2020-03-28 05:00:00,351.03,8149,3650,0,301
2094,2020-03-28 06:00:00,336.09,7119,3657,0,246
2095,2020-03-28 07:00:00,325.32,6409,3659,0,243
2096,2020-03-28 08:00:00,315.57,5835,3658,0,241
2097,2020-03-28 09:00:00,307.38,5386,3657,0,246
2098,2020-03-28 10:00:00,306.99,5367,3656,0,245
2099,2020-03-28 11:00:00,310.34,5587,3661,0,227
2100,2020-03-28 12:00:00,313.39,5817,3658,21,209
2101,2020-03-28 13:00:00,321.58,6763,3658,303,204
2102,2020-03-28 14:00:00,327.18,8067,3656,850,211
2103,2020-03-28 15:00:00,331.9,9118,3686,1293,295
2104,2020-03-28 16:00:00,337.64,10293,3662,1565,227
2105,2020-03-28 17:00:00,349.26,11522,3657,1631,308
2106,2020-03-28 18:00:00,356.89,12394,3658,1632,352
2107,2020-03-28 19:00:00,362.53,13155,3654,1633,363
2108,2020-03-28 20:00:00,366.44,13676,3650,1614,368
2109,2020-03-28 21:00:00,371.72,14000,3647,1452,397
2110,2020-03-28 22:00:00,380.06,14283,3648,1068,407
2111,2020-03-28 23:00:00,391.0,14450,3644,500,400
2112,2020-03-29 00:00:00,395.09,13604,3644,48,399
2113,2020-03-29 01:00:00,392.91,13008,3627,0,386
2114,2020-03-29 02:00:00,386.75,11841,3591,0,393
2115,2020-03-29 03:00:00,380.0,10713,3550,0,400
2116,2020-03-29 04:00:00,369.49,9422,3511,0,362
2117,2020-03-29 05:00:00,358.02,8302,3469,0,306
2118,2020-03-29 06:00:00,348.02,7466,3425,0,258
2119,2020-03-29 07:00:00,341.6,6872,3381,0,264
2120,2020-03-29 08:00:00,336.88,6449,3330,0,260
2121,2020-03-29 09:00:00,334.37,6173,3283,0,267
2122,2020-03-29 10:00:00,334.75,6083,3236,0,274
2123,2020-03-29 11:00:00,336.24,6238,3205,0,220
2124,2020-03-29 12:00:00,338.47,6407,3203,16,220
2125,2020-03-29 13:00:00,347.62,7444,3188,216,214
2126,2020-03-29 14:00:00,354.52,8874,3191,697,308
2127,2020-03-29 15:00:00,360.53,10186,3178,1066,369
2128,2020-03-29 16:00:00,363.03,11328,3174,1357,319
2129,2020-03-29 17:00:00,369.33,12597,3175,1527,332
2130,2020-03-29 18:00:00,375.48,13619,3174,1591,369
2131,2020-03-29 19:00:00,380.18,14379,3174,1596,389
2132,2020-03-29 20:00:00,383.3,14881,3171,1568,379
2133,2020-03-29 21:00:00,388.86,15346,3171,1384,382
2134,2020-03-29 22:00:00,397.64,15833,3161,1014,378
2135,2020-03-29 23:00:00,406.53,15823,3164,479,343
2136,2020-03-30 00:00:00,413.48,15237,3096,45,327
2137,2020-03-30 01:00:00,412.43,14456,3059,0,360
2138,2020-03-30 02:00:00,407.46,13249,3028,0,355
2139,2020-03-30 03:00:00,400.95,11805,2995,0,380
2140,2020-03-30 04:00:00,392.88,10386,2966,0,394
2141,2020-03-30 05:00:00,383.85,9134,2853,0,289
2142,2020-03-30 06:00:00,374.4,8274,2853,0,238
2143,2020-03-30 07:00:00,366.44,7555,2854,0,234
2144,2020-03-30 08:00:00,361.55,7034,2851,0,275
2145,2020-03-30 09:00:00,360.34,6829,2855,0,321
2146,2020-03-30 10:00:00,370.31,6880,2852,0,602
2147,2020-03-30 11:00:00,376.74,7437,2857,0,618
2148,2020-03-30 12:00:00,380.46,7809,2856,15,632
2149,2020-03-30 13:00:00,380.33,8895,2858,258,512
2150,2020-03-30 14:00:00,376.22,10279,2859,746,367
2151,2020-03-30 15:00:00,375.6,11374,2865,1139,361
2152,2020-03-30 16:00:00,379.78,12756,2859,1342,296
2153,2020-03-30 17:00:00,384.54,13910,2869,1484,335
2154,2020-03-30 18:00:00,390.58,14895,2860,1527,419
2155,2020-03-30 19:00:00,397.58,15285,2859,1463,680
2156,2020-03-30 20:00:00,402.01,15357,2857,1462,956
2157,2020-03-30 21:00:00,407.05,15554,2858,1294,1049
2158,2020-03-30 22:00:00,414.12,15945,2856,950,1012
2159,2020-03-30 23:00:00,424.45,15942,2859,400,1038
2160,2020-03-31 00:00:00,425.84,15253,2856,27,779
2161,2020-03-31 01:00:00,423.57,14750,2857,0,709
2162,2020-03-31 02:00:00,413.27,13563,2857,0,369
2163,2020-03-31 03:00:00,406.16,12256,2855,0,333
2164,2020-03-31 04:00:00,397.29,10761,2859,0,343
2165,2020-03-31 05:00:00,386.52,9496,2859,0,281
2166,2020-03-31 06:00:00,376.35,8488,2860,0,239
2167,2020-03-31 07:00:00,368.91,7859,2863,0,212
2168,2020-03-31 08:00:00,364.31,7456,2860,0,210
2169,2020-03-31 09:00:00,362.67,7259,2861,0,234
2170,2020-03-31 10:00:00,364.98,7424,2863,0,246
2171,2020-03-31 11:00:00,370.27,7980,2863,0,213
2172,2020-03-31 12:00:00,373.26,8351,2863,30,212
2173,2020-03-31 13:00:00,375.9,9259,2861,248,206
2174,2020-03-31 14:00:00,377.22,10427,2863,643,258
2175,2020-03-31 15:00:00,380.7,11584,2862,946,334
2176,2020-03-31 16:00:00,383.35,12683,2861,1149,311
2177,2020-03-31 17:00:00,385.89,13374,2861,1306,390
2178,2020-03-31 18:00:00,393.09,13984,2859,1391,712
2179,2020-03-31 19:00:00,400.28,14435,2859,1360,995
2180,2020-03-31 20:00:00,405.0,14902,2861,1242,1033
2181,2020-03-31 21:00:00,410.64,15342,2862,1024,1029
2182,2020-03-31 22:00:00,417.87,15659,2863,674,1006
2183,2020-03-31 23:00:00,424.2,15362,2862,279,996
2184,2020-04-01 00:00:00,422.63,14902,2864,23,652
2185,2020-04-01 01:00:00,419.39,15153,2868,0,351
2186,2020-04-01 02:00:00,413.92,13896,2864,0,328
2187,2020-04-01 03:00:00,407.54,12619,2866,0,318
2188,2020-04-01 04:00:00,400.16,11337,2868,0,316
2189,2020-04-01 05:00:00,390.38,10066,2867,0,265
2190,2020-04-01 06:00:00,381.85,8973,2870,0,286
2191,2020-04-01 07:00:00,375.83,8350,2868,0,278
2192,2020-04-01 08:00:00,371.17,7866,2868,0,290
2193,2020-04-01 09:00:00,368.41,7538,2872,0,323
2194,2020-04-01 10:00:00,368.93,7554,2872,0,334
2195,2020-04-01 11:00:00,377.35,8101,2873,0,425
2196,2020-04-01 12:00:00,386.28,8194,2873,28,749
2197,2020-04-01 13:00:00,390.48,8140,2874,326,1261
2198,2020-04-01 14:00:00,380.91,8419,2872,850,1337
2199,2020-04-01 15:00:00,371.49,8714,2872,1359,1350
2200,2020-04-01 16:00:00,372.17,9391,2864,1598,1366
2201,2020-04-01 17:00:00,376.29,9979,2863,1634,1389
2202,2020-04-01 18:00:00,379.67,10441,2860,1643,1403
2203,2020-04-01 19:00:00,382.94,10851,2858,1643,1431
2204,2020-04-01 20:00:00,385.57,11193,2861,1631,1448
2205,2020-04-01 21:00:00,389.64,11581,2863,1531,1439
2206,2020-04-01 22:00:00,399.59,12025,2864,1146,1429
2207,2020-04-01 23:00:00,411.57,12095,2866,555,1387
2208,2020-04-02 00:00:00,421.12,11573,2866,60,1427
2209,2020-04-02 01:00:00,420.06,11078,2866,0,1410
2210,2020-04-02 02:00:00,413.13,9943,2866,0,1343
2211,2020-04-02 03:00:00,405.17,8593,2864,0,1347
2212,2020-04-02 04:00:00,395.57,7163,2866,0,1389
2213,2020-04-02 05:00:00,381.05,6083,2865,0,1237
2214,2020-04-02 06:00:00,368.06,5456,2868,0,1072
2215,2020-04-02 07:00:00,357.06,5164,2866,0,882
2216,2020-04-02 08:00:00,348.54,4972,2868,0,745
2217,2020-04-02 09:00:00,347.56,4918,2869,0,744
2218,2020-04-02 10:00:00,352.58,5209,2870,0,753
2219,2020-04-02 11:00:00,367.84,5894,2870,0,907
2220,2020-04-02 12:00:00,378.43,6503,2870,25,1040
2221,2020-04-02 13:00:00,373.71,7088,2871,345,1004
2222,2020-04-02 14:00:00,362.58,7464,2871,905,1016
2223,2020-04-02 15:00:00,353.96,8119,2871,1338,840
2224,2020-04-02 16:00:00,351.29,8723,2870,1584,714
2225,2020-04-02 17:00:00,358.95,9543,2870,1607,732
2226,2020-04-02 18:00:00,365.58,10163,2871,1601,789
2227,2020-04-02 19:00:00,371.53,10634,2868,1621,915
2228,2020-04-02 20:00:00,375.75,11095,2870,1587,929
2229,2020-04-02 21:00:00,385.23,11300,2870,1414,1170
2230,2020-04-02 22:00:00,398.88,11435,2872,1051,1465
2231,2020-04-02 23:00:00,411.49,11623,2867,503,1446
2232,2020-04-03 00:00:00,416.9,11475,2869,49,1205
2233,2020-04-03 01:00:00,411.61,11436,2869,0,867
2234,2020-04-03 02:00:00,404.13,10371,2867,0,790
2235,2020-04-03 03:00:00,395.64,9102,2867,0,792
2236,2020-04-03 04:00:00,382.63,7635,2867,0,765
2237,2020-04-03 05:00:00,370.35,6540,2869,0,745
2238,2020-04-03 06:00:00,359.02,5732,2871,0,720
2239,2020-04-03 07:00:00,350.91,5271,2873,0,689
2240,2020-04-03 08:00:00,342.54,5020,2870,0,583
2241,2020-04-03 09:00:00,340.17,4977,2871,0,546
2242,2020-04-03 10:00:00,347.22,5260,2875,0,603
2243,2020-04-03 11:00:00,359.43,6012,2873,0,626
2244,2020-04-03 12:00:00,370.97,6646,2873,31,761
2245,2020-04-03 13:00:00,371.63,7421,2874,297,768
2246,2020-04-03 14:00:00,363.94,7931,2875,779,775
2247,2020-04-03 15:00:00,355.88,8325,2874,1297,799
2248,2020-04-03 16:00:00,358.07,9017,2869,1548,842
2249,2020-04-03 17:00:00,364.3,9756,2871,1620,901
2250,2020-04-03 18:00:00,370.95,10540,2869,1633,934
2251,2020-04-03 19:00:00,376.23,11337,2873,1646,932
2252,2020-04-03 20:00:00,379.65,11811,2870,1634,932
2253,2020-04-03 21:00:00,385.88,12321,2869,1479,936
2254,2020-04-03 22:00:00,398.03,12869,2869,1022,943
2255,2020-04-03 23:00:00,411.24,12965,2868,440,987
2256,2020-04-04 00:00:00,417.25,12417,2867,37,963
2257,2020-04-04 01:00:00,415.57,11984,2866,1,932
2258,2020-04-04 02:00:00,408.95,10743,2868,0,920
2259,2020-04-04 03:00:00,401.04,9520,2867,0,898
2260,2020-04-04 04:00:00,386.78,8030,2861,0,777
2261,2020-04-04 05:00:00,378.4,6825,2866,0,897
2262,2020-04-04 06:00:00,368.57,5987,2867,0,891
2263,2020-04-04 07:00:00,361.92,5473,2868,0,895
2264,2020-04-04 08:00:00,356.46,5129,2873,0,887
2265,2020-04-04 09:00:00,354.58,4990,2870,0,890
2266,2020-04-04 10:00:00,354.9,4993,2874,0,901
2267,2020-04-04 11:00:00,360.16,5356,2874,0,898
2268,2020-04-04 12:00:00,363.56,5764,2874,38,873
2269,2020-04-04 13:00:00,363.87,6505,2875,342,893
2270,2020-04-04 14:00:00,359.29,7459,2872,876,874
2271,2020-04-04 15:00:00,360.97,8518,2872,1269,897
2272,2020-04-04 16:00:00,367.45,9688,2870,1498,950
2273,2020-04-04 17:00:00,377.9,10884,2871,1509,1033
2274,2020-04-04 18:00:00,386.91,11841,2869,1440,1109
2275,2020-04-04 19:00:00,389.93,12343,2868,1494,1174
2276,2020-04-04 20:00:00,395.26,12766,2869,1361,1204
2277,2020-04-04 21:00:00,402.63,13182,2867,1121,1241
2278,2020-04-04 22:00:00,410.26,13278,2869,796,1293
2279,2020-04-04 23:00:00,419.79,13095,2865,304,1295
2280,2020-04-05 00:00:00,422.98,12616,2864,34,1243
2281,2020-04-05 01:00:00,422.65,12515,2865,0,1203
2282,2020-04-05 02:00:00,416.82,11311,2863,0,1170
2283,2020-04-05 03:00:00,409.98,9941,2863,0,1186
2284,2020-04-05 04:00:00,400.75,8572,2867,0,1168
2285,2020-04-05 05:00:00,386.49,7487,2863,0,948
2286,2020-04-05 06:00:00,376.4,6681,2867,0,883
2287,2020-04-05 07:00:00,369.61,6102,2870,0,883
2288,2020-04-05 08:00:00,364.21,5692,2870,0,878
2289,2020-04-05 09:00:00,361.57,5495,2868,0,877
2290,2020-04-05 10:00:00,360.49,5447,2871,0,869
2291,2020-04-05 11:00:00,361.99,5729,2870,0,802
2292,2020-04-05 12:00:00,365.07,6072,2870,10,770
2293,2020-04-05 13:00:00,372.16,6963,2872,112,764
2294,2020-04-05 14:00:00,382.11,8210,2872,289,864
2295,2020-04-05 15:00:00,390.21,9509,2870,385,870
2296,2020-04-05 16:00:00,396.0,10509,2869,436,878
2297,2020-04-05 17:00:00,399.62,11163,2870,455,882
2298,2020-04-05 18:00:00,399.68,11347,2869,504,886
2299,2020-04-05 19:00:00,402.83,11636,2869,437,886
2300,2020-04-05 20:00:00,407.08,11724,2866,264,873
2301,2020-04-05 21:00:00,408.01,11663,2869,234,907
2302,2020-04-05 22:00:00,407.9,11597,2867,205,881
2303,2020-04-05 23:00:00,410.07,11502,2870,75,864
2304,2020-04-06 00:00:00,410.59,11236,2865,9,874
2305,2020-04-06 01:00:00,408.97,10883,2863,0,875
2306,2020-04-06 02:00:00,403.03,9906,2867,0,874
2307,2020-04-06 03:00:00,396.32,8952,2868,0,868
2308,2020-04-06 04:00:00,387.75,7797,2867,0,897
2309,2020-04-06 05:00:00,378.23,6848,2865,0,882
2310,2020-04-06 06:00:00,370.97,6255,2867,0,865
2311,2020-04-06 07:00:00,362.45,5752,2867,0,803
2312,2020-04-06 08:00:00,357.45,5534,2865,0,748
2313,2020-04-06 09:00:00,357.72,5532,2870,0,761
2314,2020-04-06 10:00:00,364.23,5880,2866,0,804
2315,2020-04-06 11:00:00,372.92,6631,2868,0,791
2316,2020-04-06 12:00:00,379.89,7365,2870,19,785
2317,2020-04-06 13:00:00,383.81,8116,2869,195,857
2318,2020-04-06 14:00:00,383.48,8918,2872,512,917
2319,2020-04-06 15:00:00,384.08,9656,2872,705,902
2320,2020-04-06 16:00:00,391.18,10515,2869,817,1074
2321,2020-04-06 17:00:00,398.7,10807,2872,914,1484
2322,2020-04-06 18:00:00,399.41,11160,2871,1068,1596
2323,2020-04-06 19:00:00,400.51,11562,2867,1175,1659
2324,2020-04-06 20:00:00,403.99,11843,2871,1102,1697
2325,2020-04-06 21:00:00,410.4,12109,2872,877,1729
2326,2020-04-06 22:00:00,415.72,12294,2869,671,1737
2327,2020-04-06 23:00:00,421.99,12305,2872,331,1674
2328,2020-04-07 00:00:00,427.06,12038,2866,39,1637
2329,2020-04-07 01:00:00,425.44,11736,2870,0,1562
2330,2020-04-07 02:00:00,419.79,10775,2866,0,1471
2331,2020-04-07 03:00:00,413.72,9542,2870,0,1485
2332,2020-04-07 04:00:00,405.49,7898,2866,0,1563
2333,2020-04-07 05:00:00,401.24,6612,2871,0,1776
2334,2020-04-07 06:00:00,390.02,6111,2870,0,1529
2335,2020-04-07 07:00:00,379.31,5635,2868,0,1340
2336,2020-04-07 08:00:00,373.99,5309,2874,0,1302
2337,2020-04-07 09:00:00,373.26,5235,2871,0,1304
2338,2020-04-07 10:00:00,372.83,5631,2873,0,1152
2339,2020-04-07 11:00:00,379.86,6320,2874,0,1128
2340,2020-04-07 12:00:00,389.33,6759,2875,48,1355
2341,2020-04-07 13:00:00,390.26,7590,2875,357,1465
2342,2020-04-07 14:00:00,384.79,8546,2873,854,1466
2343,2020-04-07 15:00:00,386.4,9631,2874,1167,1520
2344,2020-04-07 16:00:00,390.1,10635,2876,1384,1622
2345,2020-04-07 17:00:00,395.07,11641,2874,1484,1690
2346,2020-04-07 18:00:00,398.95,12734,2869,1517,1620
2347,2020-04-07 19:00:00,401.62,13428,2869,1503,1565
2348,2020-04-07 20:00:00,407.71,13583,2869,1325,1704
2349,2020-04-07 21:00:00,412.9,13923,2868,1160,1752
2350,2020-04-07 22:00:00,420.5,14707,2867,887,1725
2351,2020-04-07 23:00:00,428.02,14500,2869,431,1691
2352,2020-04-08 00:00:00,431.83,13886,2868,50,1550
2353,2020-04-08 01:00:00,431.29,13161,2867,0,1598
2354,2020-04-08 02:00:00,425.79,12003,2867,0,1516
2355,2020-04-08 03:00:00,419.33,10708,2868,0,1466
2356,2020-04-08 04:00:00,408.31,8933,2866,0,1392
2357,2020-04-08 05:00:00,400.25,7928,2868,0,1341
2358,2020-04-08 06:00:00,391.19,6982,2869,0,1289
2359,2020-04-08 07:00:00,384.98,6359,2869,0,1277
2360,2020-04-08 08:00:00,383.22,5988,2871,0,1346
2361,2020-04-08 09:00:00,380.77,5843,2869,0,1315
2362,2020-04-08 10:00:00,383.6,6035,2869,0,1340
2363,2020-04-08 11:00:00,389.14,6584,2871,0,1347
2364,2020-04-08 12:00:00,392.83,7128,2871,42,1352
2365,2020-04-08 13:00:00,393.94,8035,2872,314,1420
2366,2020-04-08 14:00:00,391.72,9259,2870,766,1445
2367,2020-04-08 15:00:00,392.92,10354,2871,1120,1557
2368,2020-04-08 16:00:00,396.61,11489,2871,1377,1699
2369,2020-04-08 17:00:00,401.4,12991,2872,1428,1595
2370,2020-04-08 18:00:00,403.32,13827,2869,1413,1451
2371,2020-04-08 19:00:00,406.27,14290,2868,1413,1514
2372,2020-04-08 20:00:00,409.85,14642,2870,1329,1562
2373,2020-04-08 21:00:00,415.78,15203,2870,1122,1571
2374,2020-04-08 22:00:00,422.6,15556,2867,819,1579
2375,2020-04-08 23:00:00,430.21,15387,2869,378,1577
2376,2020-04-09 00:00:00,435.29,14669,2867,39,1610
2377,2020-04-09 01:00:00,435.03,14389,2867,0,1592
2378,2020-04-09 02:00:00,429.42,12987,2865,0,1512
2379,2020-04-09 03:00:00,423.88,11516,2867,0,1519
2380,2020-04-09 04:00:00,413.25,9843,2866,0,1376
2381,2020-04-09 05:00:00,407.75,8541,2868,0,1480
2382,2020-04-09 06:00:00,398.79,7499,2864,0,1407
2383,2020-04-09 07:00:00,392.41,6937,2868,0,1346
2384,2020-04-09 08:00:00,387.04,6501,2867,0,1297
2385,2020-04-09 09:00:00,384.92,6411,2866,0,1254
2386,2020-04-09 10:00:00,389.1,6574,2868,0,1345
2387,2020-04-09 11:00:00,397.61,7211,2868,0,1454
2388,2020-04-09 12:00:00,399.79,7563,2870,35,1476
2389,2020-04-09 13:00:00,400.65,8500,2869,261,1498
2390,2020-04-09 14:00:00,399.18,9589,2867,654,1565
2391,2020-04-09 15:00:00,401.16,10856,2866,1022,1723
2392,2020-04-09 16:00:00,403.87,12075,2867,1229,1771
2393,2020-04-09 17:00:00,407.84,13259,2866,1305,1775
2394,2020-04-09 18:00:00,410.11,14189,2865,1397,1784
2395,2020-04-09 19:00:00,412.39,14835,2864,1407,1781
2396,2020-04-09 20:00:00,416.6,15501,2863,1303,1781
2397,2020-04-09 21:00:00,418.78,15756,2864,1222,1777
2398,2020-04-09 22:00:00,426.51,16187,2863,878,1806
2399,2020-04-09 23:00:00,434.05,16060,2858,426,1780
2400,2020-04-10 00:00:00,439.71,15326,2863,47,1815
2401,2020-04-10 01:00:00,439.4,14937,2863,0,1795
2402,2020-04-10 02:00:00,433.88,13619,2864,0,1668
2403,2020-04-10 03:00:00,426.27,12050,2864,0,1529
2404,2020-04-10 04:00:00,419.23,10553,2864,0,1494
2405,2020-04-10 05:00:00,411.07,9275,2866,0,1425
2406,2020-04-10 06:00:00,403.74,8247,2865,0,1387
2407,2020-04-10 07:00:00,397.81,7638,2867,0,1330
2408,2020-04-10 08:00:00,393.35,7162,2867,0,1308
2409,2020-04-10 09:00:00,391.89,6989,2865,0,1307
2410,2020-04-10 10:00:00,394.91,7094,2866,0,1386
2411,2020-04-10 11:00:00,399.47,7562,2865,0,1416
2412,2020-04-10 12:00:00,401.43,7956,2869,32,1420
2413,2020-04-10 13:00:00,401.35,8761,2870,253,1443
2414,2020-04-10 14:00:00,402.8,10019,2869,544,1488
2415,2020-04-10 15:00:00,405.05,11174,2868,813,1596
2416,2020-04-10 16:00:00,404.76,12154,2869,1115,1666
2417,2020-04-10 17:00:00,408.53,13262,2863,1198,1682
2418,2020-04-10 18:00:00,414.94,14105,2868,1119,1792
2419,2020-04-10 19:00:00,422.0,14519,2866,1021,2060
2420,2020-04-10 20:00:00,423.96,14763,2866,988,2102
2421,2020-04-10 21:00:00,429.18,14815,2867,865,2316
2422,2020-04-10 22:00:00,433.48,14793,2861,626,2300
2423,2020-04-10 23:00:00,437.96,14339,2860,279,2220
2424,2020-04-11 00:00:00,440.54,13555,2860,39,2199
2425,2020-04-11 01:00:00,438.57,12926,2859,0,2122
2426,2020-04-11 02:00:00,433.35,11717,2858,0,2027
2427,2020-04-11 03:00:00,427.57,10398,2862,0,1983
2428,2020-04-11 04:00:00,422.4,8986,2862,0,2043
2429,2020-04-11 05:00:00,414.99,7798,2859,0,1990
2430,2020-04-11 06:00:00,408.47,6904,2864,0,1964
2431,2020-04-11 07:00:00,403.05,6324,2861,0,1916
2432,2020-04-11 08:00:00,396.47,6021,2863,0,1771
2433,2020-04-11 09:00:00,392.58,5858,2863,0,1688
2434,2020-04-11 10:00:00,391.42,5825,2866,0,1663
2435,2020-04-11 11:00:00,394.42,5998,2863,0,1707
2436,2020-04-11 12:00:00,394.97,6214,2865,53,1722
2437,2020-04-11 13:00:00,393.24,6798,2864,332,1792
2438,2020-04-11 14:00:00,388.91,7625,2863,749,1819
2439,2020-04-11 15:00:00,388.11,8379,2866,1131,1963
2440,2020-04-11 16:00:00,392.0,9344,2860,1321,2044
2441,2020-04-11 17:00:00,398.71,10349,2863,1344,2117
2442,2020-04-11 18:00:00,407.02,11301,2860,1225,2169
2443,2020-04-11 19:00:00,409.9,11658,2862,1204,2221
2444,2020-04-11 20:00:00,413.69,11898,2861,1084,2239
2445,2020-04-11 21:00:00,420.22,12190,2860,849,2271
2446,2020-04-11 22:00:00,424.94,12040,2859,589,2258
2447,2020-04-11 23:00:00,432.49,11919,2859,197,2217
