UTC time,nat_gas,coal,hydro,oil,unknown,wind,solar,nuclear,biomass,geothermal
2019-01-02 14:00:00,0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0
2019-01-02 15:00:00,0.0,0.0,0.0,0.0,0.0,393.0,0.0,0.0,0.0,0.0
2019-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,458.0,0.0,0.0,0.0,0.0
2019-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0
2019-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,625.0,0.0,0.0,0.0,0.0
2019-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,626.0,0.0,0.0,0.0,0.0
2019-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,627.0,0.0,0.0,0.0,0.0
2019-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,592.0,0.0,0.0,0.0,0.0
2019-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,656.0,0.0,0.0,0.0,0.0
2019-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,743.0,0.0,0.0,0.0,0.0
2019-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,768.0,0.0,0.0,0.0,0.0
2019-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,787.0,0.0,0.0,0.0,0.0
2019-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,749.0,0.0,0.0,0.0,0.0
2019-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,646.0,0.0,0.0,0.0,0.0
2019-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,635.0,0.0,0.0,0.0,0.0
2019-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,664.0,0.0,0.0,0.0,0.0
2019-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,719.0,0.0,0.0,0.0,0.0
2019-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,0.0
2019-01-03 08:00:00,0.0,0.0,0.0,0.0,0.0,674.0,0.0,0.0,0.0,0.0
2019-01-03 09:00:00,0.0,0.0,0.0,0.0,0.0,673.0,0.0,0.0,0.0,0.0
2019-01-03 10:00:00,0.0,0.0,0.0,0.0,0.0,721.0,0.0,0.0,0.0,0.0
2019-01-03 11:00:00,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0
2019-01-03 12:00:00,0.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0
2019-01-03 13:00:00,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0
2019-01-03 14:00:00,0.0,0.0,0.0,0.0,0.0,1088.0,0.0,0.0,0.0,0.0
2019-01-03 15:00:00,0.0,0.0,0.0,0.0,0.0,1153.0,0.0,0.0,0.0,0.0
2019-01-03 16:00:00,0.0,0.0,0.0,0.0,0.0,1287.0,0.0,0.0,0.0,0.0
2019-01-03 17:00:00,0.0,0.0,0.0,0.0,0.0,1185.0,0.0,0.0,0.0,0.0
2019-01-03 18:00:00,0.0,0.0,0.0,0.0,0.0,1216.0,0.0,0.0,0.0,0.0
2019-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0,1284.0,0.0,0.0,0.0,0.0
2019-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,1239.0,0.0,0.0,0.0,0.0
2019-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,1341.0,0.0,0.0,0.0,0.0
2019-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,1629.0,0.0,0.0,0.0,0.0
2019-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,1821.0,0.0,0.0,0.0,0.0
2019-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,1882.0,0.0,0.0,0.0,0.0
2019-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,1876.0,0.0,0.0,0.0,0.0
2019-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,1592.0,0.0,0.0,0.0,0.0
2019-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,1430.0,0.0,0.0,0.0,0.0
2019-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,1351.0,0.0,0.0,0.0,0.0
2019-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,1170.0,0.0,0.0,0.0,0.0
2019-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,1090.0,0.0,0.0,0.0,0.0
2019-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,1120.0,0.0,0.0,0.0,0.0
2019-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,1098.0,0.0,0.0,0.0,0.0
2019-01-04 09:00:00,0.0,0.0,0.0,0.0,0.0,1156.0,0.0,0.0,0.0,0.0
2019-01-04 10:00:00,0.0,0.0,0.0,0.0,0.0,1231.0,0.0,0.0,0.0,0.0
2019-01-04 11:00:00,0.0,0.0,0.0,0.0,0.0,1280.0,0.0,0.0,0.0,0.0
2019-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,1442.0,0.0,0.0,0.0,0.0
2019-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,1412.0,0.0,0.0,0.0,0.0
2019-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0,1356.0,0.0,0.0,0.0,0.0
2019-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0,1302.0,0.0,0.0,0.0,0.0
2019-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,1334.0,0.0,0.0,0.0,0.0
2019-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0
2019-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,1720.0,0.0,0.0,0.0,0.0
2019-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,1768.0,0.0,0.0,0.0,0.0
2019-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0
2019-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,2226.0,0.0,0.0,0.0,0.0
2019-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,2292.0,0.0,0.0,0.0,0.0
2019-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,2292.0,0.0,0.0,0.0,0.0
2019-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,2146.0,0.0,0.0,0.0,0.0
2019-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,2096.0,0.0,0.0,0.0,0.0
2019-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,2163.0,0.0,0.0,0.0,0.0
2019-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,2239.0,0.0,0.0,0.0,0.0
2019-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,1969.0,0.0,0.0,0.0,0.0
2019-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,1931.0,0.0,0.0,0.0,0.0
2019-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,1779.0,0.0,0.0,0.0,0.0
2019-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0,1589.0,0.0,0.0,0.0,0.0
2019-01-05 08:00:00,0.0,0.0,0.0,0.0,0.0,1415.0,0.0,0.0,0.0,0.0
2019-01-05 09:00:00,0.0,0.0,0.0,0.0,0.0,1359.0,0.0,0.0,0.0,0.0
2019-01-05 10:00:00,0.0,0.0,0.0,0.0,0.0,1434.0,0.0,0.0,0.0,0.0
2019-01-05 11:00:00,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,0.0,0.0,0.0
2019-01-05 12:00:00,0.0,0.0,0.0,0.0,0.0,1303.0,0.0,0.0,0.0,0.0
2019-01-05 13:00:00,0.0,0.0,0.0,0.0,0.0,1147.0,0.0,0.0,0.0,0.0
2019-01-05 14:00:00,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0
2019-01-05 15:00:00,0.0,0.0,0.0,0.0,0.0,936.0,0.0,0.0,0.0,0.0
2019-01-05 16:00:00,0.0,0.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0
2019-01-05 17:00:00,0.0,0.0,0.0,0.0,0.0,1076.0,0.0,0.0,0.0,0.0
2019-01-05 18:00:00,0.0,0.0,0.0,0.0,0.0,1062.0,0.0,0.0,0.0,0.0
2019-01-05 19:00:00,0.0,0.0,0.0,0.0,0.0,1079.0,0.0,0.0,0.0,0.0
2019-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,1054.0,0.0,0.0,0.0,0.0
2019-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,0.0
2019-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,1139.0,0.0,0.0,0.0,0.0
2019-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,1274.0,0.0,0.0,0.0,0.0
2019-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,1164.0,0.0,0.0,0.0,0.0
2019-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,1060.0,0.0,0.0,0.0,0.0
2019-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0
2019-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,0.0
2019-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,989.0,0.0,0.0,0.0,0.0
2019-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,906.0,0.0,0.0,0.0,0.0
2019-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,690.0,0.0,0.0,0.0,0.0
2019-01-06 07:00:00,0.0,0.0,0.0,0.0,0.0,609.0,0.0,0.0,0.0,0.0
2019-01-06 08:00:00,0.0,0.0,0.0,0.0,0.0,586.0,0.0,0.0,0.0,0.0
2019-01-06 09:00:00,0.0,0.0,0.0,0.0,0.0,812.0,0.0,0.0,0.0,0.0
2019-01-06 10:00:00,459.6666666666667,242.33333333333334,54.0,2.6666666666666665,0.6666666666666666,963.0,0.0,0.0,0.0,0.0
2019-01-06 11:00:00,229.83333333333334,121.16666666666667,27.0,1.3333333333333333,0.3333333333333333,976.0,0.0,0.0,0.0,0.0
2019-01-06 12:00:00,114.91666666666667,60.583333333333336,13.5,0.6666666666666666,0.16666666666666666,1067.0,0.0,0.0,0.0,0.0
2019-01-06 13:00:00,57.458333333333336,30.291666666666668,6.75,0.3333333333333333,0.08333333333333333,1260.0,0.0,0.0,0.0,0.0
2019-01-06 14:00:00,28.729166666666668,15.145833333333334,3.375,0.16666666666666666,0.041666666666666664,1332.0,0.0,0.0,0.0,0.0
2019-01-06 15:00:00,14.364583333333334,7.572916666666667,1.6875,0.08333333333333333,0.020833333333333332,1400.0,0.0,0.0,0.0,0.0
2019-01-06 16:00:00,7.182291666666667,3.7864583333333335,0.84375,0.041666666666666664,0.010416666666666666,1488.0,0.0,0.0,0.0,0.0
2019-01-06 17:00:00,3.5911458333333335,1.8932291666666667,0.421875,0.020833333333333332,0.005208333333333333,1732.0,0.0,0.0,0.0,0.0
2019-01-06 18:00:00,1.7955729166666667,0.9466145833333334,0.2109375,0.010416666666666666,0.0026041666666666665,1814.0,0.0,0.0,0.0,0.0
2019-01-06 19:00:00,0.8977864583333334,0.4733072916666667,0.10546875,0.005208333333333333,0.0013020833333333333,1857.0,0.0,0.0,0.0,0.0
2019-01-06 20:00:00,0.4488932291666667,0.23665364583333334,0.052734375,0.0026041666666666665,0.0006510416666666666,1932.0,0.0,0.0,0.0,0.0
2019-01-06 21:00:00,0.22444661458333334,0.11832682291666667,0.0263671875,0.0013020833333333333,0.0003255208333333333,2068.0,0.0,0.0,0.0,0.0
2019-01-06 22:00:00,0.11222330729166667,0.059163411458333336,0.01318359375,0.0006510416666666666,0.00016276041666666666,2100.0,0.0,0.0,0.0,0.0
2019-01-06 23:00:00,0.056111653645833336,0.029581705729166668,0.006591796875,0.0003255208333333333,8.138020833333333e-05,2024.0,0.0,0.0,0.0,0.0
2019-01-07 00:00:00,0.028055826822916668,0.014790852864583334,0.0032958984375,0.00016276041666666666,4.0690104166666664e-05,2191.0,0.0,0.0,0.0,0.0
2019-01-07 01:00:00,0.014027913411458334,0.007395426432291667,0.00164794921875,8.138020833333333e-05,2.0345052083333332e-05,2303.0,0.0,0.0,0.0,0.0
2019-01-07 02:00:00,0.007013956705729167,0.0036977132161458335,0.000823974609375,4.0690104166666664e-05,1.0172526041666666e-05,2727.0,0.0,0.0,0.0,0.0
2019-01-07 03:00:00,0.0035069783528645835,0.0018488566080729167,0.0004119873046875,2.0345052083333332e-05,5.086263020833333e-06,2855.0,0.0,0.0,0.0,0.0
2019-01-07 04:00:00,0.0017534891764322917,0.0009244283040364584,0.00020599365234375,1.0172526041666666e-05,2.5431315104166665e-06,3231.0,0.0,0.0,0.0,0.0
2019-01-07 05:00:00,0.0008767445882161459,0.0004622141520182292,0.000102996826171875,5.086263020833333e-06,1.2715657552083333e-06,3576.0,0.0,0.0,0.0,0.0
2019-01-07 06:00:00,0.00043837229410807293,0.0002311070760091146,5.14984130859375e-05,2.5431315104166665e-06,6.357828776041666e-07,4075.0,0.0,0.0,0.0,0.0
2019-01-07 07:00:00,0.00021918614705403647,0.0001155535380045573,2.574920654296875e-05,1.2715657552083333e-06,3.178914388020833e-07,4350.0,0.0,0.0,0.0,0.0
2019-01-07 08:00:00,0.00010959307352701823,5.777676900227865e-05,1.2874603271484375e-05,6.357828776041666e-07,1.5894571940104166e-07,4914.0,0.0,0.0,0.0,0.0
2019-01-07 09:00:00,459.6667031976912,242.33335259225635,54.000004291534424,2.666666878594292,0.666666719648573,4749.0,0.0,0.0,0.0,0.0
2019-01-07 10:00:00,1379.0,727.0,162.0,8.0,2.0,4516.0,0.0,0.0,0.0,0.0
2019-01-07 11:00:00,804.4166666666666,424.0833333333333,94.5,4.666666666666667,1.1666666666666667,4464.0,0.0,0.0,0.0,0.0
2019-01-07 12:00:00,459.66666666666663,242.33333333333331,54.0,2.666666666666667,0.6666666666666667,4326.0,0.0,0.0,0.0,0.0
2019-01-07 13:00:00,258.5625,136.3125,30.375,1.5000000000000002,0.37500000000000006,4340.0,0.0,0.0,0.0,0.0
2019-01-07 14:00:00,143.64583333333334,75.72916666666667,16.875,0.8333333333333335,0.20833333333333337,4070.0,0.0,0.0,0.0,0.0
2019-01-07 15:00:00,79.00520833333334,41.65104166666667,9.28125,0.4583333333333334,0.11458333333333336,3797.0,0.0,0.0,0.0,0.0
2019-01-07 16:00:00,43.09375000000001,22.718750000000004,5.0625,0.25000000000000006,0.06250000000000001,3573.0,0.0,0.0,0.0,0.0
2019-01-07 17:00:00,23.34244791666667,12.305989583333336,2.7421875,0.13541666666666669,0.03385416666666667,3193.0,0.0,0.0,0.0,0.0
2019-01-07 18:00:00,12.56901041666667,6.626302083333335,1.4765625,0.07291666666666667,0.018229166666666668,2888.0,0.0,0.0,0.0,0.0
2019-01-07 19:00:00,6.733398437500002,3.549804687500001,0.791015625,0.0390625,0.009765625,2806.0,0.0,0.0,0.0,0.0
2019-01-07 20:00:00,3.5911458333333344,1.8932291666666672,0.421875,0.020833333333333332,0.005208333333333333,2816.0,0.0,0.0,0.0,0.0
2019-01-07 21:00:00,1.907796223958334,1.005777994791667,0.22412109375,0.011067708333333332,0.002766927083333333,2669.0,0.0,0.0,0.0,0.0
2019-01-07 22:00:00,1.0100097656250002,0.5324707031250001,0.11865234375,0.005859374999999999,0.0014648437499999998,2381.0,0.0,0.0,0.0,0.0
2019-01-07 23:00:00,0.5330607096354167,0.28102620442708337,0.0626220703125,0.003092447916666666,0.0007731119791666665,2198.0,0.0,0.0,0.0,0.0
2019-01-08 00:00:00,0.2805582682291667,0.14790852864583334,0.032958984375,0.0016276041666666663,0.0004069010416666666,2073.0,0.0,0.0,0.0,0.0
2019-01-08 01:00:00,0.1472930908203125,0.0776519775390625,0.017303466796875,0.0008544921874999998,0.00021362304687499995,1951.0,0.0,0.0,0.0,0.0
2019-01-08 02:00:00,0.07715352376302083,0.040674845377604164,0.009063720703125,0.0004475911458333332,0.0001118977864583333,1700.0,0.0,0.0,0.0,0.0
2019-01-08 03:00:00,0.040330251057942704,0.02126185099283854,0.00473785400390625,0.00023396809895833326,5.8492024739583315e-05,1694.0,0.0,0.0,0.0,0.0
2019-01-08 04:00:00,0.021041870117187497,0.011093139648437498,0.002471923828125,0.00012207031249999996,3.051757812499999e-05,1728.0,0.0,0.0,0.0,0.0
2019-01-08 05:00:00,0.01095930735270182,0.005777676900227863,0.0012874603271484375,6.357828776041664e-05,1.589457194010416e-05,1388.0,0.0,0.0,0.0,0.0
2019-01-08 06:00:00,0.0056988398234049465,0.003004391988118489,0.0006694793701171875,3.306070963541666e-05,8.265177408854164e-06,1025.0,0.0,0.0,0.0,0.0
2019-01-08 07:00:00,0.0029590129852294913,0.001559972763061523,0.0003476142883300781,1.7166137695312497e-05,4.291534423828124e-06,884.0,0.0,0.0,0.0,0.0
2019-01-08 08:00:00,0.0015343030293782547,0.0008088747660319008,0.00018024444580078125,8.900960286458332e-06,2.225240071614583e-06,778.0,0.0,0.0,0.0,0.0
2019-01-08 09:00:00,229.8341187503603,121.16708073351118,27.000092267990112,1.3333378897772894,0.33333447244432235,724.0,0.0,0.0,0.0,0.0
2019-01-08 10:00:00,804.4170593751801,424.0835403667556,94.50004613399506,4.666668944888645,1.1666672362221613,685.0,0.0,0.0,0.0,0.0
2019-01-08 11:00:00,804.4168630209233,424.08343685004445,94.50002306699753,4.6666678057776565,1.1666669514444141,706.0,0.0,0.0,0.0,0.0
2019-01-08 12:00:00,632.0417648437949,333.2083850916889,74.25001153349876,3.6666672362221617,0.9166668090555404,660.0,0.0,0.0,0.0,0.0
2019-01-08 13:00:00,445.30213242189745,234.76044254584446,52.31250576674938,2.583333618111081,0.6458334045277703,857.0,0.0,0.0,0.0,0.0
2019-01-08 14:00:00,294.4739828776154,155.24480460625557,34.59375288337469,1.7083334757222073,0.4270833689305518,1054.0,0.0,0.0,0.0,0.0
2019-01-08 15:00:00,186.7395956054744,98.44792313646113,21.937501441687346,1.0833334045277703,0.27083335113194257,1047.0,0.0,0.0,0.0,0.0
2019-01-08 16:00:00,114.9166728027372,60.583336568230564,13.500000720843673,0.6666667022638851,0.16666667556597128,1078.0,0.0,0.0,0.0,0.0
2019-01-08 17:00:00,69.12956035970194,36.444663075781946,8.121094110421836,0.4010416844652759,0.10026042111631897,1091.0,0.0,0.0,0.0,0.0
2019-01-08 18:00:00,40.849285388184306,21.53548257955764,4.798828305210918,0.23697917556597128,0.05924479389149282,1041.0,0.0,0.0,0.0,0.0
2019-01-08 19:00:00,23.791341912842153,12.54264363352882,2.794921965105459,0.13802083778298563,0.03450520944574641,914.0,0.0,0.0,0.0,0.0
2019-01-08 20:00:00,13.691243873087744,7.217936400097744,1.6083984825527295,0.07942708555815949,0.01985677138953987,791.0,0.0,0.0,0.0,0.0
2019-01-08 21:00:00,7.799520048523039,4.111857197444706,0.9162597881513648,0.04524739694574641,0.011311849236436602,678.0,0.0,0.0,0.0,0.0
2019-01-08 22:00:00,4.40476490707402,2.322163950284853,0.5174560659506824,0.025553385972873204,0.006388346493218301,760.0,0.0,0.0,0.0,0.0
2019-01-08 23:00:00,2.4689128083547183,1.3015950773559681,0.2900390681315912,0.014322916944769934,0.0035807292361924835,832.0,0.0,0.0,0.0,0.0
2019-01-09 00:00:00,1.3747355382919424,0.7247518030009007,0.1614990262532956,0.007975260555718301,0.0019938151389295752,845.0,0.0,0.0,0.0,0.0
2019-01-09 01:00:00,0.7610143145561274,0.4012018902699816,0.0894012465250853,0.0044148763716091504,0.0011037190929022876,778.0,0.0,0.0,0.0,0.0
2019-01-09 02:00:00,0.41908391915957416,0.2209383678237929,0.04923248361410515,0.0024312337587212417,0.0006078084396803104,598.0,0.0,0.0,0.0,0.0
2019-01-09 03:00:00,0.22970708510875842,0.12110010940831571,0.0269851688090057,0.0013326009288397874,0.00033315023220994685,524.0,0.0,0.0,0.0,0.0
2019-01-09 04:00:00,0.12537447761297296,0.0660966245283766,0.01472854631856535,0.0007273356206698937,0.00018183390516747342,536.0,0.0,0.0,0.0,0.0
2019-01-09 05:00:00,0.06816689248283739,0.03593715071430223,0.008008003322856894,0.00039545695421515516,9.886423855378879e-05,643.0,0.0,0.0,0.0,0.0
2019-01-09 06:00:00,0.03693286615312117,0.01947077135121036,0.004338741346487041,0.00021425883192528592,5.356470798132148e-05,704.0,0.0,0.0,0.0,0.0
2019-01-09 07:00:00,0.01994593956917533,0.010515372057135942,0.0023431778174085593,0.00011571248481029921,2.8928121202574803e-05,680.0,0.0,0.0,0.0,0.0
2019-01-09 08:00:00,0.010740121299276793,0.005662123411583921,0.0012617111316046703,6.230672254837878e-05,1.5576680637094694e-05,603.0,0.0,0.0,0.0,0.0
2019-01-09 09:00:00,114.92242943582978,60.58637142846138,13.500676989560858,0.6667000982499189,0.16667502456247973,511.0,0.0,0.0,0.0,0.0
2019-01-09 10:00:00,459.66974440550496,242.3349558976085,54.00036156177796,2.666684521569282,0.6666711303923205,402.0,0.0,0.0,0.0,0.0
2019-01-09 11:00:00,632.0433037132141,333.20919637382644,74.25019231438775,3.6666761636734693,0.9166690409183673,368.0,0.0,0.0,0.0,0.0
2019-01-09 12:00:00,632.0425342785045,333.2087907327577,74.25010192394325,3.6666716999478153,0.9166679249869538,321.0,0.0,0.0,0.0,0.0
2019-01-09 13:00:00,538.6723333502009,283.98461663930107,63.281303845346315,3.125002659029448,0.781250664757362,336.0,0.0,0.0,0.0,0.0
2019-01-09 14:00:00,416.57315811390816,219.61471062277832,48.9375283643605,2.4166680673758276,0.6041670168439569,340.0,0.0,0.0,0.0,0.0
2019-01-09 15:00:00,301.65637685969125,159.03131687961974,35.437514903023924,1.750000735951799,0.43750018398794976,284.0,0.0,0.0,0.0,0.0
2019-01-09 16:00:00,208.28652483121422,109.80732672392514,24.4687578119338,1.208333719107842,0.3020834297769605,254.0,0.0,0.0,0.0,0.0
2019-01-09 17:00:00,138.7080425954581,73.12599489985354,16.294925961177817,0.804687701786559,0.20117192544663975,266.0,0.0,0.0,0.0,0.0
2019-01-09 18:00:00,89.7786639918212,47.33073873970559,10.546877133194368,0.5208334386762652,0.1302083596690663,188.0,0.0,0.0,0.0,0.0
2019-01-09 19:00:00,56.78500295233168,29.936691186617203,6.6708995491499135,0.32942713822962544,0.08235678455740636,185.0,0.0,0.0,0.0,0.0
2019-01-09 20:00:00,35.23812341270971,18.577313793357472,4.1396490158513215,0.20442711189389245,0.051106777973473114,136.0,0.0,0.0,0.0,0.0
2019-01-09 21:00:00,21.518821730616374,11.34458549540109,2.527954402001343,0.12483725441981944,0.03120931360495486,124.0,0.0,0.0,0.0,0.0
2019-01-09 22:00:00,12.961793318845196,6.833374722842971,1.5227052339760128,0.07519532019634632,0.01879883004908658,171.0,0.0,0.0,0.0,0.0
2019-01-09 23:00:00,7.715353063599957,4.06748490009947,0.906372151053802,0.04475911857055813,0.011189779642639532,158.0,0.0,0.0,0.0,0.0
2019-01-10 00:00:00,4.54504430094595,2.3961183515501854,0.5339355886535488,0.026367189563138216,0.006591797390784554,165.0,0.0,0.0,0.0,0.0
2019-01-10 01:00:00,2.6530293077510385,1.3986601209100835,0.31166841758931707,0.015391032967373684,0.003847758241843421,255.0,0.0,0.0,0.0,0.0
2019-01-10 02:00:00,1.5360566134553064,0.8097992443669382,0.1804504506017111,0.008911133363047462,0.0022277833407618654,266.0,0.0,0.0,0.0,0.0
2019-01-10 03:00:00,0.8828818492820324,0.46544967688762695,0.1037178097053584,0.005121867145943625,0.0012804667864859062,349.0,0.0,0.0,0.0,0.0
