Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
42672,2023-11-14 00:00:00,2024-07-17 00:00:00,3.1,210.67,0,9921.0,3239.0,8.0,3707.0,912.0,201.0
42673,2023-11-14 01:00:00,2024-07-17 00:00:00,3.1,211.06,0,9462.0,3238.0,5.0,3421.0,823.0,204.0
42674,2023-11-14 02:00:00,2024-07-17 00:00:00,3.1,208.7,0,9244.0,3241.0,6.0,3487.0,784.0,206.0
42675,2023-11-14 03:00:00,2024-07-17 00:00:00,3.1,200.93,0,8522.0,3218.0,6.0,3406.0,927.0,201.0
42676,2023-11-14 04:00:00,2024-07-17 00:00:00,3.1,199.24,0,8048.0,3210.0,6.0,3235.0,836.0,200.0
42677,2023-11-14 05:00:00,2024-07-17 00:00:00,3.1,195.89,0,7579.0,3204.0,5.0,3020.0,909.0,202.0
42678,2023-11-14 06:00:00,2024-07-17 00:00:00,3.1,200.99,0,7240.0,3217.0,5.0,2301.0,951.0,202.0
42679,2023-11-14 07:00:00,2024-07-17 00:00:00,3.1,195.89,0,6882.0,3201.0,5.0,2277.0,1029.0,199.0
42680,2023-11-14 08:00:00,2024-07-17 00:00:00,3.1,195.7,0,6698.0,3133.0,5.0,2251.0,951.0,188.0
42681,2023-11-14 09:00:00,2024-07-17 00:00:00,3.1,196.08,0,6713.0,3135.0,5.0,2208.0,984.0,190.0
42682,2023-11-14 10:00:00,2024-07-17 00:00:00,3.1,199.13,0,7126.0,3242.0,5.0,2357.0,887.0,194.0
42683,2023-11-14 11:00:00,2024-07-17 00:00:00,3.1,208.55,0,7879.0,3251.0,5.0,2455.0,748.0,199.0
42684,2023-11-14 12:00:00,2024-07-17 00:00:00,3.1,210.95,0,8731.0,3256.0,5.0,3032.0,641.0,198.0
42685,2023-11-14 13:00:00,2024-07-17 00:00:00,3.1,214.65,0,9195.0,3277.0,6.0,3137.0,600.0,211.0
42686,2023-11-14 14:00:00,2024-07-17 00:00:00,3.1,214.68,0,8939.0,3291.0,6.0,3073.0,513.0,241.0
42687,2023-11-14 15:00:00,2024-07-17 00:00:00,3.1,213.65,0,8863.0,3280.0,6.0,3200.0,448.0,258.0
42688,2023-11-14 16:00:00,2024-07-17 00:00:00,3.1,210.27,0,8429.0,3259.0,6.0,3195.0,421.0,269.0
42689,2023-11-14 17:00:00,2024-07-17 00:00:00,3.1,208.26,0,8222.0,3244.0,6.0,3252.0,335.0,250.0
42690,2023-11-14 18:00:00,2024-07-17 00:00:00,3.1,211.35,0,8229.0,3239.0,5.0,3168.0,198.0,246.0
42691,2023-11-14 19:00:00,2024-07-17 00:00:00,3.1,212.01,0,8218.0,3243.0,5.0,3145.0,174.0,253.0
42692,2023-11-14 20:00:00,2024-07-17 00:00:00,3.1,211.29,0,8297.0,3245.0,5.0,3226.0,165.0,232.0
42693,2023-11-14 21:00:00,2024-07-17 00:00:00,3.1,212.8,0,8750.0,3252.0,5.0,3482.0,104.0,217.0
42694,2023-11-14 22:00:00,2024-07-17 00:00:00,3.1,219.7,0,10204.0,3266.0,5.0,3972.0,83.0,208.0
42695,2023-11-14 23:00:00,2024-07-17 00:00:00,3.1,222.73,0,10469.0,3266.0,5.0,3899.0,103.0,216.0
