Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
38832,2023-06-07 00:00:00,2024-07-17 00:00:00,3.1,211.01,0,7716.0,3292.0,663.0,3108.0,392.0,212.0
38833,2023-06-07 01:00:00,2024-07-17 00:00:00,3.1,213.02,0,7501.0,3298.0,671.0,2944.0,245.0,207.0
38834,2023-06-07 02:00:00,2024-07-17 00:00:00,3.1,211.8,0,7221.0,3286.0,673.0,2856.0,217.0,203.0
38835,2023-06-07 03:00:00,2024-07-17 00:00:00,3.1,203.89,0,6173.0,3299.0,600.0,2289.0,391.0,195.0
38836,2023-06-07 04:00:00,2024-07-17 00:00:00,3.1,198.53,0,5575.0,3299.0,593.0,2197.0,316.0,199.0
38837,2023-06-07 05:00:00,2024-07-17 00:00:00,3.1,198.42,0,5194.0,3287.0,594.0,1983.0,232.0,205.0
38838,2023-06-07 06:00:00,2024-07-17 00:00:00,3.1,195.61,0,4933.0,3276.0,592.0,1929.0,229.0,206.0
38839,2023-06-07 07:00:00,2024-07-17 00:00:00,3.1,189.89,0,4626.0,3292.0,597.0,1943.0,248.0,205.0
38840,2023-06-07 08:00:00,2024-07-17 00:00:00,3.1,187.01,0,4405.0,3285.0,597.0,1844.0,308.0,206.0
38841,2023-06-07 09:00:00,2024-07-17 00:00:00,3.1,186.4,0,4393.0,3287.0,598.0,1827.0,345.0,205.0
38842,2023-06-07 10:00:00,2024-07-17 00:00:00,3.1,193.26,0,4884.0,3293.0,601.0,1886.0,362.0,209.0
38843,2023-06-07 11:00:00,2024-07-17 00:00:00,3.1,200.7,0,5761.0,3277.0,598.0,2198.0,390.0,211.0
38844,2023-06-07 12:00:00,2024-07-17 00:00:00,3.1,207.19,0,6488.0,3278.0,596.0,2468.0,334.0,231.0
38845,2023-06-07 13:00:00,2024-07-17 00:00:00,3.1,209.45,0,6725.0,3281.0,591.0,2622.0,229.0,242.0
38846,2023-06-07 14:00:00,2024-07-17 00:00:00,3.1,211.29,0,6810.0,3276.0,584.0,2650.0,182.0,264.0
38847,2023-06-07 15:00:00,2024-07-17 00:00:00,3.1,204.12,0,6587.0,3254.0,613.0,2973.0,223.0,270.0
38848,2023-06-07 16:00:00,2024-07-17 00:00:00,3.1,202.56,0,6614.0,3257.0,661.0,3008.0,355.0,266.0
38849,2023-06-07 17:00:00,2024-07-17 00:00:00,3.1,202.06,0,6713.0,3253.0,629.0,2939.0,524.0,272.0
38850,2023-06-07 18:00:00,2024-07-17 00:00:00,3.1,204.18,0,7092.0,3252.0,580.0,2905.0,659.0,266.0
38851,2023-06-07 19:00:00,2024-07-17 00:00:00,3.1,210.82,0,7504.0,3248.0,575.0,2734.0,641.0,246.0
38852,2023-06-07 20:00:00,2024-07-17 00:00:00,3.1,214.24,0,7755.0,3251.0,638.0,2760.0,582.0,228.0
38853,2023-06-07 21:00:00,2024-07-17 00:00:00,3.1,217.25,0,8073.0,3245.0,647.0,2904.0,453.0,221.0
38854,2023-06-07 22:00:00,2024-07-17 00:00:00,3.1,217.98,0,8106.0,3252.0,648.0,2910.0,407.0,218.0
38855,2023-06-07 23:00:00,2024-07-17 00:00:00,3.1,217.78,0,8059.0,3264.0,655.0,2929.0,360.0,216.0
