UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-03-24 00:00:00,0,5962.0,0.0,678.0,2719.0,971.0,2845.0
2023-03-24 01:00:00,0,5474.0,0.0,620.0,3057.0,997.0,2833.0
2023-03-24 02:00:00,0,5381.0,0.0,596.0,2645.0,1031.0,2823.0
2023-03-24 03:00:00,0,4812.0,0.0,604.0,2849.0,923.0,2802.0
2023-03-24 04:00:00,0,4338.0,0.0,591.0,3029.0,998.0,2794.0
2023-03-24 05:00:00,0,4181.0,0.0,601.0,3073.0,780.0,2800.0
2023-03-24 06:00:00,0,3904.0,0.0,601.0,3064.0,636.0,2798.0
2023-03-24 07:00:00,0,3694.0,0.0,606.0,2844.0,549.0,2784.0
2023-03-24 08:00:00,0,3618.0,0.0,608.0,2810.0,501.0,2787.0
2023-03-24 09:00:00,0,3761.0,0.0,610.0,2873.0,458.0,2787.0
2023-03-24 10:00:00,0,4453.0,0.0,627.0,3112.0,331.0,2817.0
2023-03-24 11:00:00,0,5310.0,0.0,656.0,3478.0,222.0,2804.0
2023-03-24 12:00:00,0,6255.0,0.0,707.0,3619.0,174.0,2805.0
2023-03-24 13:00:00,0,6382.0,0.0,712.0,3498.0,153.0,2808.0
2023-03-24 14:00:00,0,6042.0,0.0,702.0,3542.0,157.0,2798.0
2023-03-24 15:00:00,0,6135.0,0.0,698.0,3404.0,228.0,2795.0
2023-03-24 16:00:00,0,5775.0,0.0,692.0,3440.0,227.0,2804.0
2023-03-24 17:00:00,0,5049.0,0.0,640.0,3490.0,246.0,2813.0
2023-03-24 18:00:00,0,4416.0,0.0,597.0,3487.0,213.0,2805.0
2023-03-24 19:00:00,0,4211.0,0.0,590.0,3360.0,215.0,2791.0
2023-03-24 20:00:00,0,4426.0,0.0,583.0,3016.0,184.0,2754.0
2023-03-24 21:00:00,0,4537.0,0.0,589.0,2995.0,146.0,2784.0
2023-03-24 22:00:00,0,4942.0,0.0,588.0,3216.0,97.0,2744.0
2023-03-24 23:00:00,0,5275.0,0.0,640.0,3482.0,78.0,2749.0
