UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-03-16 00:00:00,0,6252.0,0.0,713.0,3544.0,1063.0,2928.0
2023-03-16 01:00:00,0,6070.0,0.0,702.0,3411.0,1142.0,2931.0
2023-03-16 02:00:00,0,5831.0,0.0,701.0,2936.0,1112.0,2921.0
2023-03-16 03:00:00,0,5041.0,0.0,638.0,2693.0,1104.0,2898.0
2023-03-16 04:00:00,0,4463.0,0.0,601.0,2753.0,1149.0,2887.0
2023-03-16 05:00:00,0,4115.0,0.0,617.0,2750.0,1117.0,2858.0
2023-03-16 06:00:00,0,3957.0,0.0,617.0,2718.0,1161.0,2845.0
2023-03-16 07:00:00,0,3884.0,0.0,618.0,2778.0,1180.0,2830.0
2023-03-16 08:00:00,0,3908.0,0.0,622.0,2801.0,1196.0,2854.0
2023-03-16 09:00:00,0,4195.0,0.0,622.0,2786.0,1225.0,2865.0
2023-03-16 10:00:00,0,4694.0,0.0,651.0,2945.0,1191.0,2873.0
2023-03-16 11:00:00,0,5520.0,0.0,712.0,3222.0,1119.0,2883.0
2023-03-16 12:00:00,0,6182.0,0.0,713.0,3433.0,983.0,2884.0
2023-03-16 13:00:00,0,6076.0,0.0,717.0,3467.0,820.0,2921.0
2023-03-16 14:00:00,0,5753.0,0.0,723.0,3551.0,712.0,2921.0
2023-03-16 15:00:00,0,4899.0,0.0,675.0,3493.0,638.0,2894.0
2023-03-16 16:00:00,0,4464.0,0.0,639.0,3251.0,591.0,2880.0
2023-03-16 17:00:00,0,3883.0,0.0,613.0,3351.0,597.0,2894.0
2023-03-16 18:00:00,0,3518.0,0.0,567.0,3363.0,579.0,2898.0
2023-03-16 19:00:00,0,3648.0,0.0,591.0,3206.0,656.0,2885.0
2023-03-16 20:00:00,0,3872.0,0.0,595.0,2973.0,638.0,2875.0
2023-03-16 21:00:00,0,4518.0,0.0,597.0,2699.0,500.0,2867.0
2023-03-16 22:00:00,0,4550.0,0.0,654.0,2930.0,407.0,2880.0
2023-03-16 23:00:00,0,4823.0,0.0,683.0,3284.0,339.0,2884.0
