Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
40992,2023-09-05 00:00:00,2024-07-17 00:00:00,3.1,342.33,0,14548.0,2014.0,62.0,4489.0,470.0,186.0
40993,2023-09-05 01:00:00,2024-07-17 00:00:00,3.1,342.03,0,14534.0,2019.0,0.0,4467.0,466.0,209.0
40994,2023-09-05 02:00:00,2024-07-17 00:00:00,3.1,347.94,0,13931.0,2016.0,8.0,3863.0,396.0,191.0
40995,2023-09-05 03:00:00,2024-07-17 00:00:00,3.1,350.38,0,13115.0,2021.0,5.0,3384.0,358.0,186.0
40996,2023-09-05 04:00:00,2024-07-17 00:00:00,3.1,357.14,0,12081.0,2027.0,5.0,2605.0,336.0,192.0
40997,2023-09-05 05:00:00,2024-07-17 00:00:00,3.1,355.38,0,11183.0,2024.0,5.0,2338.0,342.0,200.0
40998,2023-09-05 06:00:00,2024-07-17 00:00:00,3.1,348.29,0,10265.0,1988.0,4.0,2264.0,393.0,188.0
40999,2023-09-05 07:00:00,2024-07-17 00:00:00,3.1,342.9,0,9181.0,1908.0,4.0,2124.0,364.0,183.0
41000,2023-09-05 08:00:00,2024-07-17 00:00:00,3.1,341.19,0,8879.0,1901.0,4.0,2113.0,310.0,182.0
41001,2023-09-05 09:00:00,2024-07-17 00:00:00,3.1,342.49,0,9029.0,1901.0,0.0,2180.0,257.0,188.0
41002,2023-09-05 10:00:00,2024-07-17 00:00:00,3.1,346.03,0,9681.0,1934.0,4.0,2314.0,228.0,183.0
41003,2023-09-05 11:00:00,2024-07-17 00:00:00,3.1,345.27,0,10281.0,1971.0,0.0,2591.0,227.0,196.0
41004,2023-09-05 12:00:00,2024-07-17 00:00:00,3.1,337.99,0,11135.0,2003.0,12.0,3345.0,230.0,205.0
41005,2023-09-05 13:00:00,2024-07-17 00:00:00,3.1,348.5,0,12362.0,2009.0,24.0,3460.0,141.0,242.0
41006,2023-09-05 14:00:00,2024-07-17 00:00:00,3.1,355.64,0,13115.0,2009.0,99.0,3560.0,49.0,276.0
41007,2023-09-05 15:00:00,2024-07-17 00:00:00,3.1,360.91,0,13996.0,2021.0,13.0,3548.0,46.0,308.0
41008,2023-09-05 16:00:00,2024-07-17 00:00:00,3.1,361.97,0,14786.0,2024.0,0.0,3843.0,72.0,405.0
41009,2023-09-05 17:00:00,2024-07-17 00:00:00,3.1,357.89,0,16029.0,2025.0,131.0,4631.0,56.0,317.0
41010,2023-09-05 18:00:00,2024-07-17 00:00:00,3.1,359.31,0,16507.0,2025.0,384.0,4940.0,71.0,332.0
41011,2023-09-05 19:00:00,2024-07-17 00:00:00,3.1,360.29,0,16700.0,2021.0,534.0,5048.0,79.0,311.0
41012,2023-09-05 20:00:00,2024-07-17 00:00:00,3.1,360.75,0,16887.0,2015.0,591.0,5123.0,84.0,297.0
41013,2023-09-05 21:00:00,2024-07-17 00:00:00,3.1,360.57,0,17069.0,2017.0,606.0,5201.0,86.0,283.0
41014,2023-09-05 22:00:00,2024-07-17 00:00:00,3.1,365.71,0,17546.0,2018.0,924.0,5231.0,71.0,241.0
41015,2023-09-05 23:00:00,2024-07-17 00:00:00,3.1,370.9,0,17207.0,2019.0,1141.0,4861.0,76.0,206.0
