Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
37248,2023-04-02 00:00:00,2024-07-17 00:00:00,3.1,383.68,0,5760.0,0.0,655.0,3478.0,1198.0,2750.0
37249,2023-04-02 01:00:00,2024-07-17 00:00:00,3.1,375.11,0,5271.0,0.0,667.0,3565.0,1295.0,2740.0
37250,2023-04-02 02:00:00,2024-07-17 00:00:00,3.1,376.09,0,4886.0,0.0,670.0,3276.0,1430.0,2738.0
37251,2023-04-02 03:00:00,2024-07-17 00:00:00,3.1,376.45,0,4730.0,0.0,638.0,3186.0,1421.0,2727.0
37252,2023-04-02 04:00:00,2024-07-17 00:00:00,3.1,373.82,0,4086.0,0.0,594.0,3144.0,1288.0,2712.0
37253,2023-04-02 05:00:00,2024-07-17 00:00:00,3.1,383.95,0,3947.0,0.0,590.0,2819.0,1233.0,2712.0
37254,2023-04-02 06:00:00,2024-07-17 00:00:00,3.1,389.37,0,3890.0,0.0,581.0,2663.0,1145.0,2654.0
37255,2023-04-02 07:00:00,2024-07-17 00:00:00,3.1,383.85,0,3607.0,0.0,568.0,2626.0,1201.0,2587.0
37256,2023-04-02 08:00:00,2024-07-17 00:00:00,3.1,384.82,0,3661.0,0.0,574.0,2730.0,1118.0,2626.0
37257,2023-04-02 09:00:00,2024-07-17 00:00:00,3.1,384.07,0,3739.0,0.0,570.0,2841.0,1019.0,2598.0
37258,2023-04-02 10:00:00,2024-07-17 00:00:00,3.1,381.77,0,3955.0,0.0,588.0,3114.0,956.0,2672.0
37259,2023-04-02 11:00:00,2024-07-17 00:00:00,3.1,388.81,0,4266.0,0.0,610.0,3091.0,932.0,2754.0
37260,2023-04-02 12:00:00,2024-07-17 00:00:00,3.1,388.01,0,4485.0,0.0,651.0,3324.0,822.0,2769.0
37261,2023-04-02 13:00:00,2024-07-17 00:00:00,3.1,388.55,0,4336.0,0.0,657.0,3389.0,729.0,2807.0
37262,2023-04-02 14:00:00,2024-07-17 00:00:00,3.1,400.45,0,4433.0,0.0,618.0,3174.0,581.0,2838.0
37263,2023-04-02 15:00:00,2024-07-17 00:00:00,3.1,397.69,0,4064.0,0.0,617.0,3236.0,520.0,2851.0
37264,2023-04-02 16:00:00,2024-07-17 00:00:00,3.1,391.55,0,3600.0,0.0,613.0,3352.0,456.0,2844.0
37265,2023-04-02 17:00:00,2024-07-17 00:00:00,3.1,391.95,0,3578.0,0.0,610.0,3345.0,432.0,2832.0
37266,2023-04-02 18:00:00,2024-07-17 00:00:00,3.1,393.97,0,3329.0,0.0,605.0,3252.0,380.0,2814.0
37267,2023-04-02 19:00:00,2024-07-17 00:00:00,3.1,396.68,0,3323.0,0.0,603.0,3238.0,305.0,2806.0
37268,2023-04-02 20:00:00,2024-07-17 00:00:00,3.1,397.08,0,3425.0,0.0,600.0,3248.0,298.0,2795.0
37269,2023-04-02 21:00:00,2024-07-17 00:00:00,3.1,401.78,0,3749.0,0.0,599.0,3263.0,209.0,2776.0
37270,2023-04-02 22:00:00,2024-07-17 00:00:00,3.1,405.91,0,4068.0,0.0,610.0,3310.0,136.0,2796.0
37271,2023-04-02 23:00:00,2024-07-17 00:00:00,3.1,410.01,0,4914.0,0.0,613.0,3411.0,82.0,2781.0
