UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-06-25 00:00:00,0,9274.0,3294.0,653.0,3236.0,98.0,168.0
2023-06-25 01:00:00,0,9405.0,3290.0,653.0,3514.0,111.0,171.0
2023-06-25 02:00:00,0,9231.0,3291.0,661.0,3536.0,158.0,182.0
2023-06-25 03:00:00,0,9056.0,3315.0,669.0,2692.0,152.0,183.0
2023-06-25 04:00:00,0,8533.0,3321.0,673.0,2203.0,187.0,182.0
2023-06-25 05:00:00,0,7694.0,3312.0,670.0,2048.0,167.0,181.0
2023-06-25 06:00:00,0,7051.0,3226.0,652.0,1961.0,159.0,176.0
2023-06-25 07:00:00,0,6719.0,3228.0,654.0,1979.0,130.0,170.0
2023-06-25 08:00:00,0,6515.0,3154.0,639.0,1907.0,113.0,170.0
2023-06-25 09:00:00,0,6476.0,3155.0,639.0,1875.0,76.0,166.0
2023-06-25 10:00:00,0,6241.0,3144.0,639.0,1879.0,77.0,169.0
2023-06-25 11:00:00,0,6190.0,3132.0,636.0,1988.0,50.0,171.0
2023-06-25 12:00:00,0,6431.0,3207.0,650.0,2487.0,22.0,187.0
2023-06-25 13:00:00,0,7107.0,3278.0,663.0,2773.0,3.0,213.0
2023-06-25 14:00:00,0,7869.0,3282.0,662.0,2990.0,5.0,235.0
2023-06-25 15:00:00,0,8546.0,3296.0,661.0,3090.0,5.0,263.0
2023-06-25 16:00:00,0,9337.0,3315.0,666.0,3173.0,7.0,276.0
2023-06-25 17:00:00,0,9644.0,3308.0,659.0,3244.0,4.0,283.0
2023-06-25 18:00:00,0,9882.0,3295.0,655.0,3444.0,5.0,289.0
2023-06-25 19:00:00,0,9932.0,3296.0,654.0,3331.0,11.0,288.0
2023-06-25 20:00:00,0,10158.0,3294.0,653.0,3413.0,38.0,276.0
2023-06-25 21:00:00,0,10487.0,3306.0,659.0,3641.0,64.0,260.0
2023-06-25 22:00:00,0,10628.0,3305.0,662.0,3839.0,52.0,245.0
2023-06-25 23:00:00,0,10727.0,3303.0,659.0,4226.0,56.0,205.0
