UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-11-18 00:00:00,0,7858.0,3249.0,0.0,3464.0,843.0,200.0
2023-11-18 01:00:00,0,7712.0,3242.0,0.0,3531.0,680.0,205.0
2023-11-18 02:00:00,0,7291.0,3255.0,0.0,3523.0,698.0,201.0
2023-11-18 03:00:00,0,6642.0,3241.0,0.0,3472.0,635.0,207.0
2023-11-18 04:00:00,0,6050.0,3232.0,0.0,3137.0,605.0,206.0
2023-11-18 05:00:00,0,5887.0,3228.0,6.0,2671.0,547.0,199.0
2023-11-18 06:00:00,0,5248.0,3199.0,0.0,2237.0,496.0,209.0
2023-11-18 07:00:00,0,5015.0,3204.0,0.0,2200.0,487.0,202.0
2023-11-18 08:00:00,0,4861.0,3201.0,0.0,2178.0,425.0,204.0
2023-11-18 09:00:00,0,4707.0,3200.0,0.0,2159.0,335.0,202.0
2023-11-18 10:00:00,0,4826.0,3196.0,0.0,2150.0,290.0,205.0
2023-11-18 11:00:00,0,4935.0,3291.0,6.0,2203.0,306.0,203.0
2023-11-18 12:00:00,0,5319.0,3268.0,0.0,2648.0,257.0,205.0
2023-11-18 13:00:00,0,5709.0,3267.0,6.0,2990.0,199.0,203.0
2023-11-18 14:00:00,0,6057.0,3263.0,6.0,3018.0,163.0,211.0
2023-11-18 15:00:00,0,5884.0,3270.0,6.0,3041.0,212.0,232.0
2023-11-18 16:00:00,0,5678.0,3274.0,6.0,2531.0,431.0,260.0
2023-11-18 17:00:00,0,5362.0,3274.0,6.0,2381.0,541.0,281.0
2023-11-18 18:00:00,0,5456.0,3252.0,6.0,2817.0,522.0,279.0
2023-11-18 19:00:00,0,5612.0,3230.0,6.0,2608.0,560.0,290.0
2023-11-18 20:00:00,0,5834.0,3228.0,6.0,2615.0,656.0,278.0
2023-11-18 21:00:00,0,6352.0,3236.0,6.0,2932.0,687.0,235.0
2023-11-18 22:00:00,0,6997.0,3251.0,88.0,3561.0,560.0,209.0
2023-11-18 23:00:00,0,7469.0,3259.0,107.0,3578.0,625.0,217.0
