UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-10-24 00:00:00,0,8487.0,3248.0,24.0,3854.0,227.0,190.0
2023-10-24 01:00:00,0,8078.0,3241.0,25.0,3573.0,290.0,181.0
2023-10-24 02:00:00,0,6748.0,3239.0,25.0,3245.0,324.0,177.0
2023-10-24 03:00:00,0,5880.0,3231.0,25.0,2896.0,471.0,180.0
2023-10-24 04:00:00,0,5276.0,3221.0,25.0,2358.0,617.0,180.0
2023-10-24 05:00:00,0,4963.0,3139.0,23.0,2240.0,640.0,180.0
2023-10-24 06:00:00,0,4772.0,3135.0,23.0,2295.0,648.0,174.0
2023-10-24 07:00:00,0,4681.0,3048.0,23.0,2213.0,641.0,171.0
2023-10-24 08:00:00,0,4673.0,3034.0,23.0,2143.0,730.0,177.0
2023-10-24 09:00:00,0,4706.0,3032.0,23.0,2223.0,744.0,170.0
2023-10-24 10:00:00,0,5095.0,3179.0,24.0,2609.0,719.0,176.0
2023-10-24 11:00:00,0,6258.0,3196.0,24.0,3126.0,710.0,184.0
2023-10-24 12:00:00,0,6614.0,3195.0,23.0,3430.0,746.0,177.0
2023-10-24 13:00:00,0,6559.0,3219.0,34.0,3365.0,748.0,187.0
2023-10-24 14:00:00,0,6253.0,3225.0,23.0,3239.0,634.0,229.0
2023-10-24 15:00:00,0,5787.0,3226.0,23.0,3326.0,532.0,243.0
2023-10-24 16:00:00,0,5621.0,3218.0,23.0,3386.0,436.0,286.0
2023-10-24 17:00:00,0,5533.0,3196.0,24.0,3302.0,365.0,265.0
2023-10-24 18:00:00,0,5639.0,3201.0,24.0,3186.0,405.0,275.0
2023-10-24 19:00:00,0,5786.0,3184.0,24.0,3391.0,450.0,272.0
2023-10-24 20:00:00,0,6004.0,3188.0,23.0,3162.0,448.0,232.0
2023-10-24 21:00:00,0,6454.0,3225.0,24.0,3387.0,371.0,228.0
2023-10-24 22:00:00,0,7285.0,3227.0,24.0,3848.0,447.0,183.0
2023-10-24 23:00:00,0,7633.0,3229.0,24.0,3914.0,979.0,192.0
