UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-09-11 00:00:00,0,11241.0,0.0,5.0,3464.0,28.0,2851.0
2023-09-11 01:00:00,0,11142.0,0.0,5.0,3432.0,20.0,2858.0
2023-09-11 02:00:00,0,10835.0,0.0,5.0,3218.0,11.0,2845.0
2023-09-11 03:00:00,0,10105.0,0.0,5.0,2867.0,11.0,2857.0
2023-09-11 04:00:00,0,9321.0,0.0,5.0,2323.0,5.0,2872.0
2023-09-11 05:00:00,0,8343.0,0.0,5.0,2180.0,5.0,2882.0
2023-09-11 06:00:00,0,7782.0,0.0,5.0,2378.0,4.0,2866.0
2023-09-11 07:00:00,0,7432.0,0.0,4.0,2314.0,7.0,2780.0
2023-09-11 08:00:00,0,7439.0,0.0,4.0,2271.0,5.0,2792.0
2023-09-11 09:00:00,0,7570.0,0.0,4.0,2134.0,4.0,2795.0
2023-09-11 10:00:00,0,8421.0,0.0,4.0,2236.0,6.0,2808.0
2023-09-11 11:00:00,0,9730.0,0.0,4.0,2573.0,6.0,2844.0
2023-09-11 12:00:00,0,10540.0,0.0,4.0,2995.0,13.0,2832.0
2023-09-11 13:00:00,0,11184.0,0.0,4.0,3139.0,11.0,2840.0
2023-09-11 14:00:00,0,11230.0,0.0,4.0,3411.0,10.0,2842.0
2023-09-11 15:00:00,0,11467.0,0.0,4.0,3425.0,7.0,2845.0
2023-09-11 16:00:00,0,12063.0,0.0,4.0,3624.0,7.0,2894.0
2023-09-11 17:00:00,0,11948.0,0.0,4.0,3628.0,5.0,2911.0
2023-09-11 18:00:00,0,12312.0,0.0,9.0,3681.0,4.0,2916.0
2023-09-11 19:00:00,0,13014.0,0.0,20.0,3829.0,9.0,2892.0
2023-09-11 20:00:00,0,13191.0,0.0,20.0,4020.0,23.0,2891.0
2023-09-11 21:00:00,0,13352.0,0.0,20.0,4081.0,42.0,2881.0
2023-09-11 22:00:00,0,13235.0,0.0,48.0,3993.0,50.0,2866.0
2023-09-11 23:00:00,0,12879.0,0.0,51.0,3823.0,47.0,2841.0
