UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-03-10 00:00:00,0,6392.0,3223.0,0.0,3816.0,155.0,193.0
2023-03-10 01:00:00,0,6273.0,3217.0,0.0,3821.0,234.0,190.0
2023-03-10 02:00:00,0,5896.0,3219.0,0.0,3720.0,324.0,196.0
2023-03-10 03:00:00,0,5439.0,3199.0,1.0,3389.0,310.0,195.0
2023-03-10 04:00:00,0,4861.0,3179.0,0.0,3323.0,288.0,194.0
2023-03-10 05:00:00,0,4313.0,3170.0,0.0,3184.0,246.0,195.0
2023-03-10 06:00:00,0,4250.0,3077.0,0.0,3005.0,206.0,193.0
2023-03-10 07:00:00,0,4141.0,3039.0,0.0,3075.0,278.0,187.0
2023-03-10 08:00:00,0,3993.0,3026.0,0.0,2991.0,308.0,180.0
2023-03-10 09:00:00,0,3949.0,3037.0,0.0,2642.0,297.0,185.0
2023-03-10 10:00:00,0,4079.0,3075.0,0.0,2885.0,307.0,187.0
2023-03-10 11:00:00,0,4672.0,3135.0,0.0,3156.0,280.0,188.0
2023-03-10 12:00:00,0,5405.0,3171.0,0.0,3351.0,321.0,189.0
2023-03-10 13:00:00,0,5672.0,3169.0,0.0,3629.0,300.0,202.0
2023-03-10 14:00:00,0,5128.0,3158.0,2.0,3626.0,304.0,214.0
2023-03-10 15:00:00,0,4603.0,3163.0,12.0,3500.0,317.0,219.0
2023-03-10 16:00:00,0,4730.0,3161.0,12.0,3561.0,369.0,229.0
2023-03-10 17:00:00,0,4725.0,3167.0,12.0,3494.0,391.0,237.0
2023-03-10 18:00:00,0,4829.0,3159.0,12.0,3450.0,423.0,228.0
2023-03-10 19:00:00,0,4911.0,3166.0,11.0,3376.0,473.0,232.0
2023-03-10 20:00:00,0,5314.0,3172.0,0.0,3303.0,474.0,222.0
2023-03-10 21:00:00,0,5452.0,3177.0,0.0,3314.0,473.0,208.0
2023-03-10 22:00:00,0,5674.0,3188.0,0.0,3519.0,445.0,187.0
2023-03-10 23:00:00,0,6141.0,3206.0,0.0,3701.0,439.0,190.0
