UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-12-25 00:00:00,0,8043.0,3382.0,7.0,3465.0,4.0,208.0
2023-12-25 01:00:00,0,7674.0,3369.0,0.0,3479.0,4.0,218.0
2023-12-25 02:00:00,0,7423.0,3359.0,7.0,3430.0,21.0,213.0
2023-12-25 03:00:00,0,6696.0,3359.0,7.0,3408.0,38.0,210.0
2023-12-25 04:00:00,0,6382.0,3341.0,7.0,3235.0,63.0,212.0
2023-12-25 05:00:00,0,5847.0,3348.0,7.0,2727.0,108.0,212.0
2023-12-25 06:00:00,0,5691.0,3277.0,6.0,2402.0,162.0,207.0
2023-12-25 07:00:00,0,5448.0,3277.0,6.0,2429.0,177.0,207.0
2023-12-25 08:00:00,0,4982.0,3271.0,6.0,2326.0,188.0,208.0
2023-12-25 09:00:00,0,5057.0,3258.0,0.0,2338.0,216.0,214.0
2023-12-25 10:00:00,0,5192.0,3277.0,0.0,2378.0,169.0,214.0
2023-12-25 11:00:00,0,5357.0,3320.0,7.0,2419.0,231.0,212.0
2023-12-25 12:00:00,0,5373.0,3365.0,0.0,2727.0,286.0,220.0
2023-12-25 13:00:00,0,5757.0,3345.0,7.0,3200.0,356.0,211.0
2023-12-25 14:00:00,0,6047.0,3345.0,7.0,3249.0,355.0,222.0
2023-12-25 15:00:00,0,6287.0,3349.0,7.0,3400.0,318.0,232.0
2023-12-25 16:00:00,0,5965.0,3348.0,7.0,3410.0,253.0,232.0
2023-12-25 17:00:00,0,6042.0,3369.0,7.0,3403.0,171.0,255.0
2023-12-25 18:00:00,0,5962.0,3376.0,7.0,3371.0,154.0,269.0
2023-12-25 19:00:00,0,5636.0,3382.0,0.0,3382.0,194.0,289.0
2023-12-25 20:00:00,0,5807.0,3380.0,7.0,3394.0,197.0,259.0
2023-12-25 21:00:00,0,6149.0,3385.0,0.0,3391.0,273.0,234.0
2023-12-25 22:00:00,0,6472.0,3377.0,0.0,3472.0,467.0,216.0
2023-12-25 23:00:00,0,6882.0,3361.0,0.0,3499.0,812.0,219.0
