UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-06-28 00:00:00,0,10741.0,3315.0,667.0,3489.0,501.0,217.0
2023-06-28 01:00:00,0,10290.0,3324.0,713.0,3183.0,449.0,206.0
2023-06-28 02:00:00,0,10136.0,3328.0,680.0,3344.0,468.0,208.0
2023-06-28 03:00:00,0,9202.0,3331.0,673.0,3107.0,449.0,216.0
2023-06-28 04:00:00,0,8470.0,3314.0,670.0,2492.0,444.0,205.0
2023-06-28 05:00:00,0,7659.0,3308.0,673.0,2323.0,363.0,206.0
2023-06-28 06:00:00,0,7311.0,3221.0,655.0,2241.0,390.0,204.0
2023-06-28 07:00:00,0,6454.0,3163.0,643.0,2347.0,422.0,198.0
2023-06-28 08:00:00,0,6409.0,3165.0,644.0,2369.0,466.0,196.0
2023-06-28 09:00:00,0,6239.0,3158.0,644.0,2354.0,418.0,197.0
2023-06-28 10:00:00,0,6370.0,3152.0,643.0,2350.0,413.0,194.0
2023-06-28 11:00:00,0,6749.0,3250.0,647.0,2318.0,389.0,206.0
2023-06-28 12:00:00,0,7564.0,3243.0,660.0,3082.0,357.0,208.0
2023-06-28 13:00:00,0,8331.0,3235.0,656.0,3188.0,370.0,215.0
2023-06-28 14:00:00,0,8918.0,3243.0,656.0,3153.0,379.0,232.0
2023-06-28 15:00:00,0,9660.0,3185.0,661.0,3344.0,326.0,246.0
2023-06-28 16:00:00,0,10125.0,3050.0,660.0,3733.0,326.0,258.0
2023-06-28 17:00:00,0,10306.0,3039.0,658.0,3565.0,437.0,248.0
2023-06-28 18:00:00,0,10502.0,3025.0,740.0,3765.0,582.0,267.0
2023-06-28 19:00:00,0,10482.0,3029.0,732.0,3735.0,695.0,266.0
2023-06-28 20:00:00,0,10471.0,3018.0,668.0,3734.0,682.0,264.0
2023-06-28 21:00:00,0,10618.0,3023.0,683.0,3735.0,640.0,263.0
2023-06-28 22:00:00,0,10688.0,3024.0,756.0,3755.0,580.0,246.0
2023-06-28 23:00:00,0,10711.0,3028.0,702.0,3755.0,478.0,215.0
