UTC time,creation_time (UTC),version,forecasted_avg_carbon_intensity
2023-08-31T00:00:00.000000000,2023-09-02 22:35:24,3.0,228.74699
2023-08-31T01:00:00.000000000,2023-09-02 22:35:24,3.0,225.31509
2023-08-31T02:00:00.000000000,2023-09-02 22:35:24,3.0,222.80835
2023-08-31T03:00:00.000000000,2023-09-02 22:35:24,3.0,220.21619
2023-08-31T04:00:00.000000000,2023-09-02 22:35:24,3.0,215.11089
2023-08-31T05:00:00.000000000,2023-09-02 22:35:24,3.0,211.42596
2023-08-31T06:00:00.000000000,2023-09-02 22:35:24,3.0,208.59269
2023-08-31T07:00:00.000000000,2023-09-02 22:35:24,3.0,206.06338
2023-08-31T08:00:00.000000000,2023-09-02 22:35:24,3.0,203.8384
2023-08-31T09:00:00.000000000,2023-09-02 22:35:24,3.0,204.51256
2023-08-31T10:00:00.000000000,2023-09-02 22:35:24,3.0,205.3676
2023-08-31T11:00:00.000000000,2023-09-02 22:35:24,3.0,208.59326
2023-08-31T12:00:00.000000000,2023-09-02 22:35:24,3.0,212.18554
2023-08-31T13:00:00.000000000,2023-09-02 22:35:24,3.0,214.26763
2023-08-31T14:00:00.000000000,2023-09-02 22:35:24,3.0,217.22467
2023-08-31T15:00:00.000000000,2023-09-02 22:35:24,3.0,220.27032
2023-08-31T16:00:00.000000000,2023-09-02 22:35:24,3.0,222.52812
2023-08-31T17:00:00.000000000,2023-09-02 22:35:24,3.0,221.85447
2023-08-31T18:00:00.000000000,2023-09-02 22:35:24,3.0,223.18715
2023-08-31T19:00:00.000000000,2023-09-02 22:35:24,3.0,219.55328
2023-08-31T20:00:00.000000000,2023-09-02 22:35:24,3.0,221.87074
2023-08-31T21:00:00.000000000,2023-09-02 22:35:24,3.0,222.99033
2023-08-31T22:00:00.000000000,2023-09-02 22:35:24,3.0,224.97297
2023-08-31T23:00:00.000000000,2023-09-02 22:35:24,3.0,223.59212
2023-09-01T00:00:00.000000000,2023-09-02 22:35:24,3.0,250.32479
2023-09-01T01:00:00.000000000,2023-09-02 22:35:24,3.0,246.0945
2023-09-01T02:00:00.000000000,2023-09-02 22:35:24,3.0,243.55474
2023-09-01T03:00:00.000000000,2023-09-02 22:35:24,3.0,240.95635
2023-09-01T04:00:00.000000000,2023-09-02 22:35:24,3.0,235.73256
2023-09-01T05:00:00.000000000,2023-09-02 22:35:24,3.0,231.98152
2023-09-01T06:00:00.000000000,2023-09-02 22:35:24,3.0,228.90465
2023-09-01T07:00:00.000000000,2023-09-02 22:35:24,3.0,226.01834
2023-09-01T08:00:00.000000000,2023-09-02 22:35:24,3.0,223.23695
2023-09-01T09:00:00.000000000,2023-09-02 22:35:24,3.0,223.67136
2023-09-01T10:00:00.000000000,2023-09-02 22:35:24,3.0,224.53712
