UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-07-23 00:00:00,2024-07-17 00:00:00,3.1,1.9757075601759664,294.0720227330129,288.70671412096164,434.3558100722025,0.1755242408682773,0.0,11809.64194,2905.86367,16.32699,3529.39499,172.76525,212.27683
2023-07-23 01:00:00,2024-07-17 00:00:00,3.1,1.983825678921262,291.39767683575906,287.56226315252803,2.526963392518084,0.1135038966938204,0.0,10891.96484,2886.62013,54.45157,3396.45792,183.85467,254.82642
2023-07-23 02:00:00,2024-07-17 00:00:00,3.1,1.983825678921262,291.39767683575906,287.56226315252803,2.526963392518084,0.1135038966938204,0.0,9721.51992,2903.65284,24.11034,3088.36149,185.47017,225.30759
2023-07-23 03:00:00,2024-07-17 00:00:00,3.1,1.983825678921262,291.39767683575906,287.56226315252803,2.526963392518084,0.1135038966938204,0.0,8493.95669,2894.22859,42.30237,2681.35435,180.28672,262.06232
2023-07-23 04:00:00,2024-07-17 00:00:00,3.1,1.8648709270746369,290.2872485038576,287.2730365670394,1.2638773481569794,0.1833014972393076,0.0,7503.96849,2903.83418,40.19101,2301.67637,183.10029,233.46871
2023-07-23 05:00:00,2024-07-17 00:00:00,3.1,1.8648709270746369,290.2872485038576,287.2730365670394,1.2638773481569794,0.1833014972393076,0.0,6593.31525,2893.6777,36.17856,2025.67559,182.34875,245.49864
2023-07-23 06:00:00,2024-07-17 00:00:00,3.1,1.8648709270746369,290.2872485038576,287.2730365670394,1.2638773481569794,0.1833014972393076,0.0,6094.10872,2892.48191,57.4793,1902.28229,203.45845,219.71852
2023-07-23 07:00:00,2024-07-17 00:00:00,3.1,1.8483396724705168,289.4706132004996,287.0296961639135,0.0,0.10349760557201,0.0,5756.47302,2884.43937,81.85159,1793.63812,211.21128,220.87419
2023-07-23 08:00:00,2024-07-17 00:00:00,3.1,1.8483396724705168,289.4706132004996,287.0296961639135,0.0,0.10349760557201,0.0,5779.4267,2889.1176,81.55089,1783.53452,209.5919,237.82787
2023-07-23 09:00:00,2024-07-17 00:00:00,3.1,1.8483396724705168,289.4706132004996,287.0296961639135,0.0,0.10349760557201,0.0,6128.58844,2887.14976,83.31858,1962.77043,207.84341,216.13669
2023-07-23 10:00:00,2024-07-17 00:00:00,3.1,1.800446101575944,292.7407561714966,288.8412149638918,45.2611694455274,0.2382892732355193,0.0,6516.59839,2887.32171,76.52762,2250.28471,196.25514,217.51655
2023-07-23 11:00:00,2024-07-17 00:00:00,3.1,1.800446101575944,292.7407561714966,288.8412149638918,45.2611694455274,0.2382892732355193,0.0,6940.15161,2896.24046,95.14741,2479.70495,185.98377,236.17447
2023-07-23 12:00:00,2024-07-17 00:00:00,3.1,1.800446101575944,292.7407561714966,288.8412149638918,45.2611694455274,0.2382892732355193,0.0,7381.02967,2899.52856,112.70679,2744.53122,169.2932,225.82917
2023-07-23 13:00:00,2024-07-17 00:00:00,3.1,3.142594462420087,297.9463279950004,289.0427660930303,534.8089915405499,0.1668614068545036,0.0,7895.0488,2878.22067,142.56134,2950.30936,134.95482,211.516
2023-07-23 14:00:00,2024-07-17 00:00:00,3.1,3.142594462420087,297.9463279950004,289.0427660930303,534.8089915405499,0.1668614068545036,0.0,8367.67268,2898.93344,147.37489,3044.9119,126.82327,240.43492
2023-07-23 15:00:00,2024-07-17 00:00:00,3.1,3.142594462420087,297.9463279950004,289.0427660930303,534.8089915405499,0.1668614068545036,0.0,8919.97843,2876.80659,150.40946,3187.64641,117.20938,213.34309
2023-07-23 16:00:00,2024-07-17 00:00:00,3.1,4.030164995385411,299.6188049243121,288.76280661865746,664.2897230256001,0.5144608634127548,0.0,9383.53783,2903.28673,154.40814,3277.258,125.12193,220.34315
2023-07-23 17:00:00,2024-07-17 00:00:00,3.1,4.030164995385411,299.6188049243121,288.76280661865746,664.2897230256001,0.5144608634127548,0.0,9901.58799,2913.82579,138.58667,3257.01952,136.85949,185.204
