UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-11-07 00:00:00,0,8583.0,3251.0,0.0,3666.0,2052.0,205.0
2023-11-07 01:00:00,0,8466.0,3245.0,5.0,3525.0,2057.0,195.0
2023-11-07 02:00:00,0,7648.0,3234.0,5.0,3372.0,1934.0,194.0
2023-11-07 03:00:00,0,7175.0,3229.0,0.0,3075.0,1984.0,198.0
2023-11-07 04:00:00,0,6622.0,3211.0,0.0,2761.0,2065.0,200.0
2023-11-07 05:00:00,0,6154.0,3190.0,5.0,2431.0,1975.0,192.0
2023-11-07 06:00:00,0,5543.0,3097.0,5.0,2126.0,1845.0,186.0
2023-11-07 07:00:00,0,5053.0,3010.0,5.0,2142.0,1743.0,175.0
2023-11-07 08:00:00,0,4882.0,3000.0,5.0,2070.0,1714.0,174.0
2023-11-07 09:00:00,0,4995.0,3003.0,5.0,2093.0,1743.0,172.0
2023-11-07 10:00:00,0,5380.0,3008.0,0.0,2108.0,1735.0,178.0
2023-11-07 11:00:00,0,5984.0,3148.0,0.0,2219.0,1820.0,191.0
2023-11-07 12:00:00,0,6892.0,3185.0,5.0,2514.0,1887.0,186.0
2023-11-07 13:00:00,0,7506.0,3184.0,7.0,3208.0,1749.0,202.0
2023-11-07 14:00:00,0,7656.0,3203.0,48.0,3515.0,1739.0,216.0
2023-11-07 15:00:00,0,7355.0,3203.0,48.0,3569.0,1801.0,237.0
2023-11-07 16:00:00,0,7644.0,3194.0,48.0,3558.0,1809.0,224.0
2023-11-07 17:00:00,0,6995.0,3197.0,47.0,3534.0,1791.0,237.0
2023-11-07 18:00:00,0,6646.0,3189.0,47.0,3525.0,1704.0,235.0
2023-11-07 19:00:00,0,6662.0,3192.0,47.0,3508.0,1718.0,219.0
2023-11-07 20:00:00,0,6853.0,3197.0,47.0,3544.0,1660.0,220.0
2023-11-07 21:00:00,0,7324.0,3216.0,47.0,3631.0,1489.0,220.0
2023-11-07 22:00:00,0,7946.0,3252.0,33.0,3591.0,1421.0,192.0
2023-11-07 23:00:00,0,8513.0,3264.0,0.0,3789.0,1343.0,206.0
