Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
39600,2023-07-09 00:00:00,2024-07-17 00:00:00,3.1,248.92,0,12606.0,3264.0,66.0,3133.0,50.0,209.0
39601,2023-07-09 01:00:00,2024-07-17 00:00:00,3.1,246.18,0,12463.0,3260.0,50.0,3173.0,134.0,199.0
39602,2023-07-09 02:00:00,2024-07-17 00:00:00,3.1,247.39,0,12222.0,3268.0,50.0,2909.0,180.0,202.0
39603,2023-07-09 03:00:00,2024-07-17 00:00:00,3.1,244.66,0,11485.0,3264.0,50.0,2784.0,139.0,200.0
39604,2023-07-09 04:00:00,2024-07-17 00:00:00,3.1,244.3,0,10438.0,3263.0,49.0,2303.0,109.0,201.0
39605,2023-07-09 05:00:00,2024-07-17 00:00:00,3.1,240.14,0,9741.0,3240.0,0.0,2140.0,165.0,199.0
39606,2023-07-09 06:00:00,2024-07-17 00:00:00,3.1,234.52,0,8928.0,3177.0,0.0,2077.0,184.0,193.0
39607,2023-07-09 07:00:00,2024-07-17 00:00:00,3.1,231.19,0,8521.0,3117.0,0.0,2075.0,205.0,189.0
39608,2023-07-09 08:00:00,2024-07-17 00:00:00,3.1,227.46,0,8104.0,3117.0,0.0,2072.0,183.0,192.0
39609,2023-07-09 09:00:00,2024-07-17 00:00:00,3.1,224.67,0,7799.0,3120.0,0.0,1984.0,237.0,190.0
39610,2023-07-09 10:00:00,2024-07-17 00:00:00,3.1,227.24,0,8075.0,3129.0,0.0,2019.0,213.0,188.0
39611,2023-07-09 11:00:00,2024-07-17 00:00:00,3.1,229.11,0,8248.0,3130.0,0.0,2032.0,203.0,194.0
39612,2023-07-09 12:00:00,2024-07-17 00:00:00,3.1,222.59,0,8555.0,3239.0,0.0,2582.0,180.0,212.0
39613,2023-07-09 13:00:00,2024-07-17 00:00:00,3.1,226.51,0,9009.0,3241.0,0.0,2697.0,109.0,221.0
39614,2023-07-09 14:00:00,2024-07-17 00:00:00,3.1,233.3,0,9680.0,3234.0,7.0,2759.0,43.0,245.0
39615,2023-07-09 15:00:00,2024-07-17 00:00:00,3.1,236.37,0,10290.0,3243.0,17.0,2918.0,41.0,260.0
39616,2023-07-09 16:00:00,2024-07-17 00:00:00,3.1,240.19,0,10783.0,3251.0,17.0,2925.0,23.0,258.0
39617,2023-07-09 17:00:00,2024-07-17 00:00:00,3.1,243.49,0,11241.0,3252.0,0.0,2963.0,23.0,292.0
39618,2023-07-09 18:00:00,2024-07-17 00:00:00,3.1,244.29,0,11562.0,3243.0,0.0,3045.0,57.0,292.0
39619,2023-07-09 19:00:00,2024-07-17 00:00:00,3.1,245.96,0,11824.0,3244.0,21.0,2978.0,74.0,239.0
39620,2023-07-09 20:00:00,2024-07-17 00:00:00,3.1,247.6,0,11942.0,3243.0,0.0,2908.0,59.0,232.0
39621,2023-07-09 21:00:00,2024-07-17 00:00:00,3.1,247.89,0,12053.0,3254.0,0.0,2883.0,104.0,230.0
39622,2023-07-09 22:00:00,2024-07-17 00:00:00,3.1,246.03,0,11796.0,3250.0,0.0,2852.0,136.0,220.0
39623,2023-07-09 23:00:00,2024-07-17 00:00:00,3.1,244.76,0,11618.0,3243.0,0.0,2782.0,211.0,216.0
