UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-02-16 00:00:00,0,6467.0,3190.0,671.0,3145.0,1359.0,103.0
2023-02-16 01:00:00,0,6382.0,3182.0,661.0,2896.0,1550.0,106.0
2023-02-16 02:00:00,0,6294.0,3176.0,612.0,3165.0,1528.0,104.0
2023-02-16 03:00:00,0,5632.0,3171.0,627.0,2667.0,1627.0,103.0
2023-02-16 04:00:00,0,4783.0,3157.0,601.0,2655.0,1574.0,103.0
2023-02-16 05:00:00,0,3842.0,3136.0,588.0,2854.0,1491.0,104.0
2023-02-16 06:00:00,0,3847.0,3145.0,585.0,2157.0,1341.0,104.0
2023-02-16 07:00:00,0,3708.0,3138.0,588.0,2225.0,1355.0,102.0
2023-02-16 08:00:00,0,3579.0,3138.0,569.0,2424.0,1283.0,104.0
2023-02-16 09:00:00,0,3669.0,3143.0,589.0,2430.0,1226.0,105.0
2023-02-16 10:00:00,0,3952.0,3164.0,594.0,2305.0,1122.0,109.0
2023-02-16 11:00:00,0,4439.0,3180.0,598.0,2655.0,884.0,112.0
2023-02-16 12:00:00,0,5020.0,3188.0,601.0,3409.0,683.0,110.0
2023-02-16 13:00:00,0,5866.0,3188.0,669.0,3733.0,526.0,114.0
2023-02-16 14:00:00,0,5694.0,3202.0,681.0,3776.0,526.0,131.0
2023-02-16 15:00:00,0,5437.0,3197.0,600.0,3968.0,413.0,145.0
2023-02-16 16:00:00,0,5315.0,3189.0,595.0,3946.0,252.0,155.0
2023-02-16 17:00:00,0,5230.0,3177.0,590.0,3908.0,158.0,155.0
2023-02-16 18:00:00,0,5195.0,3153.0,584.0,3858.0,70.0,143.0
2023-02-16 19:00:00,0,5503.0,3137.0,581.0,3788.0,65.0,127.0
2023-02-16 20:00:00,0,5535.0,3138.0,602.0,3821.0,57.0,117.0
2023-02-16 21:00:00,0,5975.0,3159.0,638.0,3872.0,102.0,111.0
2023-02-16 22:00:00,0,5992.0,3187.0,690.0,3696.0,107.0,112.0
2023-02-16 23:00:00,0,6598.0,3190.0,629.0,3819.0,180.0,110.0
