UTC time,coal,nat_gas,nuclear,oil,hydro,solar,other
2023-12-11 00:00:00,0,7561.0,3304.0,6.0,4136.0,377.0,212.0
2023-12-11 01:00:00,0,7245.0,3308.0,7.0,3875.0,359.0,201.0
2023-12-11 02:00:00,0,7113.0,3311.0,7.0,4061.0,281.0,208.0
2023-12-11 03:00:00,0,6752.0,3292.0,6.0,3752.0,278.0,200.0
2023-12-11 04:00:00,0,5737.0,3286.0,6.0,3462.0,235.0,199.0
2023-12-11 05:00:00,0,5110.0,3291.0,6.0,2785.0,250.0,202.0
2023-12-11 06:00:00,0,5094.0,3226.0,6.0,2453.0,254.0,197.0
2023-12-11 07:00:00,0,4803.0,3223.0,6.0,2419.0,234.0,195.0
2023-12-11 08:00:00,0,4889.0,3219.0,6.0,2370.0,255.0,196.0
2023-12-11 09:00:00,0,4940.0,3225.0,6.0,2331.0,334.0,195.0
2023-12-11 10:00:00,0,5135.0,3216.0,6.0,2409.0,477.0,195.0
2023-12-11 11:00:00,0,6056.0,3248.0,6.0,2487.0,578.0,195.0
2023-12-11 12:00:00,0,6959.0,3311.0,7.0,3005.0,820.0,200.0
2023-12-11 13:00:00,0,7728.0,3291.0,6.0,3689.0,917.0,206.0
2023-12-11 14:00:00,0,8332.0,3304.0,6.0,3462.0,976.0,194.0
2023-12-11 15:00:00,0,8500.0,3290.0,6.0,3587.0,1066.0,207.0
2023-12-11 16:00:00,0,8732.0,3282.0,6.0,3730.0,1167.0,198.0
2023-12-11 17:00:00,0,8397.0,3268.0,6.0,3694.0,1203.0,229.0
2023-12-11 18:00:00,0,8640.0,3261.0,6.0,3701.0,1200.0,233.0
2023-12-11 19:00:00,0,8243.0,3260.0,6.0,3580.0,1298.0,203.0
2023-12-11 20:00:00,0,7995.0,3250.0,6.0,3747.0,1359.0,204.0
2023-12-11 21:00:00,0,8124.0,3277.0,6.0,3734.0,1422.0,185.0
2023-12-11 22:00:00,0,8655.0,3284.0,6.0,3686.0,1499.0,182.0
2023-12-11 23:00:00,0,9305.0,3281.0,6.0,3983.0,1485.0,193.0
